DIST COUNTY AREA TOTAL DEM REP CPF REF LPF OverVotes GRE UnderVotes WriteinVotes
NA Pinellas 339 0 764 845 8 2 55 4 34 12 26
NA Pinellas 340 0 555 716 6 5 38 1 12 12 18
NA Pinellas 341 0 612 747 3 3 21 1 12 19 17
NA Pinellas 342 0 619 822 1 3 43 2 8 16 10
NA Pinellas 343 0 636 1194 1 0 28 0 10 11 20
NA Pinellas 344 0 949 1907 4 3 51 1 15 30 31
NA Pinellas 345 0 1155 1170 4 7 91 3 33 10 31
NA Pinellas 346 0 762 684 3 2 42 5 19 9 19
NA Pinellas 347 0 713 1097 5 1 57 1 9 12 15
NA Pinellas 348 0 688 1124 1 2 54 1 21 14 18
NA Pinellas 349 0 824 1276 5 3 73 1 17 25 19
NA Pinellas 350 0 526 696 0 0 36 4 5 8 17
NA Pinellas 401 0 1019 1770 2 1 50 0 7 27 33
NA Pinellas 402 0 585 789 0 1 30 0 5 16 15
NA Pinellas 403 0 681 925 2 1 37 1 20 15 20
NA Pinellas 404 0 619 810 2 3 34 0 6 18 10
NA Pinellas 405 0 646 917 2 0 33 0 13 11 14
NA Pinellas 406 0 490 889 3 0 27 0 11 6 14
NA Pinellas 407 0 369 614 0 1 31 4 10 13 12
NA Pinellas 408 0 451 741 0 1 27 2 6 9 12
NA Pinellas 409 0 405 472 1 0 27 0 10 10 12
NA Pinellas 415 0 898 1523 4 0 67 1 15 19 31
NA Pinellas 416 0 401 556 0 0 20 0 5 12 6
NA Pinellas 417 0 381 611 0 0 12 1 3 13 9
NA Pinellas 418 0 555 912 1 1 28 0 11 10 10
NA Pinellas 419 0 333 596 0 0 17 1 11 17 11
NA Pinellas 420 0 1065 1593 6 1 63 3 17 25 19
NA Pinellas 421 0 15 58 0 0 0 0 0 1 0
NA Pinellas 422 0 361 776 1 0 20 3 5 9 14
NA Pinellas 500 0 634 209 3 0 19 1 9 6 6
NA Pinellas 501 0 1009 923 7 3 67 6 12 9 20
NA Pinellas 502 0 735 779 4 0 34 3 18 13 16
NA Pinellas 503 0 566 667 7 0 41 3 15 11 17
NA Pinellas 504 0 892 1115 5 3 67 0 18 20 16
NA Pinellas 505 0 793 779 4 3 60 3 21 5 26
NA Pinellas 506 0 779 823 3 2 58 1 18 8 26
NA Pinellas 507 0 649 873 3 3 72 3 16 14 21
NA Pinellas 508 0 573 654 1 2 38 2 12 10 12
NA Pinellas 509 0 438 358 2 2 33 2 9 3 14
NA Pinellas 510 0 681 561 3 0 43 6 19 8 14
NA Pinellas 511 0 1012 1015 1 6 45 4 24 15 17
NA Pinellas 512 0 266 292 0 0 33 0 8 4 5
NA Pinellas 513 0 705 1290 0 1 37 5 11 30 24
NA Pinellas 514 0 572 1185 1 0 28 2 13 19 17
NA Pinellas 515 0 610 1442 3 3 28 2 6 28 16
NA Pinellas 516 0 1544 656 2 3 53 4 26 11 21
NA Pinellas 517 0 957 499 2 0 47 6 21 7 10
NA Pinellas 518 0 1621 1740 15 2 126 9 33 19 34
NA Pinellas 519 0 783 1212 5 3 61 4 21 22 17
NA Pinellas 520 0 352 429 2 0 21 0 3 10 6
NA Pinellas 521 0 685 814 1 1 43 0 12 11 18
NA Pinellas 522 0 1382 1645 2 2 49 3 19 25 23
NA Pinellas 523 0 692 881 4 0 26 4 8 17 12
NA Pinellas 524 0 406 395 1 1 32 4 7 8 6
NA Pinellas 525 0 327 463 3 0 19 1 6 6 4
NA Pinellas 526 0 1826 2062 15 1 149 8 31 21 44
NA Pinellas 527 0 974 997 9 3 89 4 24 12 28
NA Pinellas 528 0 724 597 5 1 44 4 15 12 9
NA Pinellas 529 0 819 769 2 3 20 5 7 19 16
NA Pinellas 530 0 960 1193 10 2 62 5 27 9 16
NA Pinellas 531 0 844 1154 4 2 70 3 20 14 27
NA Pinellas 532 0 630 929 4 0 49 0 7 20 25
NA Pinellas 533 0 672 838 3 0 52 1 12 18 21
NA Pinellas 534 0 809 1062 11 0 69 3 23 20 16
NA Pinellas 535 0 1387 1385 1 3 91 3 36 22 38
NA Pinellas 536 0 827 1246 5 4 77 1 14 9 24
NA Pinellas 537 0 1498 1203 6 2 100 4 47 29 34
NA Pinellas 538 0 1683 2331 6 3 76 3 28 34 44
NA Pinellas 539 0 901 1301 1 5 83 5 18 21 23
NA Pinellas 540 0 1647 2317 5 3 142 3 27 26 45
NA Pinellas 541 0 683 1008 7 2 52 1 25 11 15
NA Pinellas 542 0 1327 2127 6 7 115 5 29 26 32
NA Pinellas 543 0 654 1026 1 0 63 2 11 21 18
NA Pinellas 544 0 956 1493 2 1 64 3 28 11 32
NA Pinellas 545 0 392 676 2 2 29 2 10 6 9
NA Pinellas 600 0 0 4 0 0 0 0 0 0 0
NA Pinellas 601 0 1629 1542 10 1 105 2 37 23 32
NA Pinellas 602 0 952 1165 2 3 75 0 16 21 24
NA Pinellas 603 0 897 1023 3 2 47 3 11 4 21
NA Pinellas 604 0 260 353 2 0 12 0 1 4 3
NA Pinellas 605 0 767 457 0 2 47 4 21 7 7
NA Pinellas 606 0 874 906 2 1 69 2 32 9 17
NA Pinellas 607 0 784 720 7 3 52 2 11 8 15
NA Pinellas 608 0 732 780 2 2 39 0 12 15 13
NA Pinellas 609 0 675 663 4 1 61 3 17 8 8
NA Pinellas 610 0 483 708 4 1 47 2 13 10 16
NA Pinellas 611 0 855 1079 2 0 52 2 6 18 12
NA Pinellas 612 0 856 776 2 0 37 1 16 18 10
NA Pinellas 613 0 550 533 2 1 32 1 8 12 14
NA Pinellas 614 0 1256 1444 7 3 83 2 25 29 26
NA Pinellas 615 0 978 1130 3 1 70 1 19 22 28
NA Pinellas 616 0 1108 1235 4 3 66 2 19 23 27
NA Pinellas 617 0 1316 1563 4 1 69 5 14 29 29
NA Pinellas 618 0 432 702 1 0 25 0 9 8 7
NA Pinellas 619 0 523 794 1 2 26 2 13 16 7
NA Pinellas 620 0 844 1210 6 3 79 1 23 17 14
NA Pinellas 621 0 969 1096 2 2 69 4 25 11 25
NA Pinellas 622 0 1353 1594 7 0 105 4 28 19 27
NA Pinellas 623 0 1034 1420 1 0 61 1 15 21 32
NA Pinellas 624 0 446 649 0 1 45 0 10 4 17
NA Pinellas 625 0 770 879 5 1 54 3 8 10 13
NA Pinellas 626 0 752 819 2 1 39 0 7 13 20
NA Pinellas 627 0 1863 2816 5 3 81 4 20 49 63
NA Pinellas 628 0 571 725 0 2 34 0 7 9 20
NA Pinellas 629 0 709 758 1 1 38 1 14 13 23
NA Pinellas 630 0 624 758 4 2 53 0 12 6 13
NA Pinellas 631 0 806 871 4 2 51 3 8 12 16
NA Pinellas 632 0 1125 1552 0 2 38 1 8 29 18
NA Pinellas 633 0 1141 1811 3 1 74 1 15 22 20
NA Pinellas 634 0 456 963 0 1 40 3 15 9 13
NA Pinellas 635 0 876 1220 4 3 45 0 11 23 22
NA Pinellas 636 0 755 1258 3 2 46 1 16 17 33
NA Pinellas 637 0 1721 2457 3 7 98 3 25 33 54
NA Pinellas 638 0 1001 1738 1 0 70 0 10 29 39
NA Pinellas 701 0 1281 1880 9 5 84 3 23 31 28
NA Pinellas 702 0 641 689 0 1 32 5 9 9 12
NA Pinellas 703 0 430 611 1 0 29 1 11 11 9
NA Pinellas 704 0 798 1146 4 6 53 3 18 8 9
NA Pinellas 705 0 761 1091 2 2 46 6 20 16 17
NA Pinellas 706 0 674 1104 1 0 43 0 20 17 20
NA Pinellas 710 0 160 302 0 0 11 0 5 4 8
NA Pinellas 711 0 766 1569 3 1 47 1 4 31 15
NA Pinellas 712 0 1293 1283 7 3 85 4 36 17 23
NA Polk 101 0 357 1246 8 2 40 0 9 5 17
NA Polk 102 0 170 661 2 2 15 0 0 3 2
NA Polk 103 0 1467 1246 2 5 65 2 24 14 22
NA Polk 104 0 965 880 3 1 37 0 15 9 14
NA Polk 105 0 613 502 1 2 24 0 16 4 9
NA Polk 106 0 253 822 2 1 32 2 4 7 17
NA Polk 107 0 664 2015 9 3 83 5 15 14 22
NA Polk 108 0 216 761 1 1 22 0 4 3 8
NA Polk 109 0 1360 2429 4 7 94 6 18 26 28
NA Polk 110 0 904 1820 10 4 71 5 14 15 37
NA Polk 111 0 1409 3400 7 5 139 6 36 26 54
NA Polk 112 0 1068 1334 3 5 60 2 14 15 15
NA Polk 113 0 220 837 7 4 23 0 9 4 11
NA Polk 114 0 1234 1723 10 3 84 3 21 13 28
NA Polk 115 0 911 1490 7 4 59 6 10 11 20
NA Polk 116 0 354 613 3 2 18 0 6 5 14
NA Polk 117 0 1346 2073 5 4 76 4 29 17 34
NA Polk 118 0 1474 3133 11 4 101 11 17 16 42
NA Polk 119 0 208 715 4 0 10 0 3 4 8
NA Polk 120 0 699 977 2 0 34 1 13 13 10
NA Polk 121 0 1133 1028 9 0 60 3 9 14 12
NA Polk 123 0 793 594 5 0 28 1 7 8 23
NA Polk 124 0 1488 1071 1 3 72 1 21 12 25
NA Polk 125 0 138 183 0 0 11 0 2 2 1
NA Polk 201 0 1119 1164 5 9 79 6 16 12 23
NA Polk 203 0 579 927 14 1 45 3 10 10 21
NA Polk 204 0 1673 106 2 2 11 15 4 9 7
NA Polk 205 0 1300 132 1 1 16 13 5 2 7
NA Polk 206 0 617 457 3 2 27 1 6 3 10
NA Polk 207 0 324 435 3 2 16 0 11 4 8
NA Polk 208 0 782 1418 3 3 40 6 3 6 13
NA Polk 209 0 687 337 0 1 16 1 6 5 6
NA Polk 210 0 481 62 0 0 6 6 1 1 7
NA Polk 211 0 498 339 1 4 42 2 8 7 18
NA Polk 212 0 337 487 6 1 14 2 4 9 8
NA Polk 213 0 324 270 1 0 9 1 5 1 5
NA Polk 214 0 696 353 2 1 35 3 9 5 9
NA Polk 215 0 12 53 0 0 2 1 0 0 0
NA Polk 216 0 407 405 5 2 53 3 15 12 18
NA Polk 217 0 746 694 3 2 65 7 17 18 20
NA Polk 218 0 624 719 9 2 50 2 11 8 21
NA Polk 219 0 449 585 1 1 35 1 8 5 11
NA Polk 220 0 602 1076 5 2 58 1 6 9 26
NA Polk 221 0 764 1348 5 3 62 3 8 18 19
NA Polk 222 0 515 702 5 3 43 6 8 13 21
NA Polk 223 0 410 553 6 1 42 0 5 5 23
NA Polk 224 0 527 1107 3 4 84 1 12 23 35
NA Polk 225 0 963 706 5 3 58 5 18 11 25
NA Polk 226 0 537 747 8 1 34 3 6 6 14
NA Polk 227 0 85 330 0 0 9 1 1 0 4
NA Polk 228 0 619 788 0 1 66 0 10 15 28
NA Polk 229 0 700 1157 6 4 59 3 18 14 24
NA Polk 230 0 655 816 8 3 75 1 18 7 23
NA Polk 231 0 977 1231 3 4 75 1 24 20 31
NA Polk 232 0 506 790 4 1 30 4 7 5 10
NA Polk 233 0 360 564 2 2 35 1 5 6 11
NA Polk 234 0 108 246 1 1 14 0 2 0 4
NA Polk 235 0 688 1486 7 1 59 1 10 15 30
NA Polk 236 0 1028 2054 7 4 125 1 23 23 46
NA Polk 237 0 1086 2810 11 3 133 3 15 25 55
NA Polk 238 0 947 1076 9 6 64 0 20 18 25
NA Polk 239 0 874 1897 4 2 51 4 12 22 36
NA Polk 240 0 479 1172 4 0 40 1 10 14 19
NA Polk 241 0 927 1762 9 2 62 2 15 25 28
NA Polk 242 0 699 1348 8 2 76 0 10 18 30
NA Polk 243 0 1268 2460 8 6 118 2 24 18 30
NA Polk 244 0 705 1266 5 3 48 2 10 6 16
NA Polk 245 0 1317 2471 9 6 113 1 19 24 41
NA Polk 246 0 203 427 1 1 10 0 2 0 7
NA Polk 247 0 855 1175 3 4 52 6 15 17 30
NA Polk 248 0 1347 2779 12 5 101 4 14 30 56
NA Polk 249 0 716 1551 2 3 79 2 12 15 26
NA Polk 250 0 763 1258 6 1 56 1 9 10 22
NA Polk 251 0 156 477 0 1 13 0 3 0 4
NA Polk 301 0 331 626 3 2 26 0 1 6 13
NA Polk 302 0 900 621 3 3 40 2 14 9 21
NA Polk 303 0 779 2278 5 1 76 3 16 17 23
NA Polk 304 0 964 2414 6 1 85 3 17 18 28
NA Polk 306 0 701 1119 2 3 24 5 6 17 10
NA Polk 307 0 363 646 3 1 26 0 8 5 4
NA Polk 309 0 766 1385 9 1 61 2 15 10 20
NA Polk 310 0 162 341 0 0 14 1 3 2 6
NA Polk 312 0 1202 1539 7 1 63 4 13 21 24
NA Polk 313 0 1027 938 6 2 39 3 12 15 11
NA Polk 314 0 1044 1436 5 3 53 3 10 17 15
NA Polk 315 0 124 339 1 0 15 1 4 2 4
NA Polk 316 0 301 214 2 0 13 0 2 3 3
NA Polk 319 0 1104 1387 1 2 65 2 19 13 19
NA Polk 321 0 623 1322 8 2 45 4 14 8 33
NA Polk 322 0 716 565 0 1 27 1 7 5 9
NA Polk 323 0 678 671 3 2 30 5 10 10 12
NA Polk 324 0 470 610 3 2 29 8 9 11 12
NA Polk 325 0 1385 84 2 0 6 8 3 9 1
NA Polk 326 0 1301 1425 4 3 86 3 13 11 25
NA Polk 327 0 1403 1655 5 3 64 6 25 16 30
NA Polk 329 0 901 1220 5 0 56 8 19 12 15
NA Polk 330 0 518 535 2 2 36 4 13 6 19
NA Polk 331 0 446 941 7 0 34 2 2 19 11
NA Polk 332 0 926 1552 14 3 55 1 19 20 38
NA Polk 333 0 836 1555 4 4 62 1 14 17 15
NA Polk 334 0 275 682 2 0 15 2 5 7 11
NA Polk 336 0 555 1341 8 2 74 1 6 7 17
NA Polk 337 0 764 1560 13 2 55 3 10 21 22
NA Polk 338 0 310 559 2 1 26 3 7 4 11
NA Polk 339 0 940 2103 9 4 61 3 15 14 28
NA Polk 340 0 169 271 0 0 13 1 4 1 3
NA Polk 401 0 1126 809 1 0 71 2 22 9 16
NA Polk 402 0 1630 1827 10 5 78 4 18 22 23
NA Polk 403 0 729 677 2 1 34 1 7 5 13
NA Polk 404 0 1533 1285 11 5 70 8 22 23 32
NA Polk 405 0 408 228 2 0 16 2 7 4 12
NA Polk 406 0 595 600 2 0 43 2 14 5 6
NA Polk 407 0 2383 533 4 3 27 13 13 12 19
NA Polk 408 0 1769 1244 9 4 74 8 19 12 24
NA Polk 409 0 1217 801 10 0 38 4 9 8 23
NA Polk 410 0 272 305 0 0 10 1 1 1 2
NA Polk 411 0 2123 2300 2 4 51 5 14 26 36
NA Polk 412 0 3511 739 6 13 46 16 25 20 30
NA Polk 413 0 511 476 0 4 12 3 5 9 5
NA Polk 414 0 392 1043 2 0 28 2 6 11 7
NA Polk 415 0 1068 1940 7 0 59 3 14 16 21
NA Polk 416 0 1041 1004 7 3 40 6 11 9 23
NA Polk 418 0 413 1354 4 3 42 0 14 4 16
NA Polk 419 0 2966 806 9 10 55 10 35 17 30
NA Polk 420 0 428 377 3 0 9 3 1 4 8
NA Polk 421 0 429 593 1 0 35 0 8 5 11
NA Polk 501 0 366 13 1 1 3 0 2 4 2
NA Polk 502 0 37 16 0 0 1 1 0 1 1
NA Polk 503 0 145 63 0 0 2 0 0 0 2
NA Polk 504 0 955 1088 2 1 45 4 10 12 23
NA Polk 505 0 584 442 1 0 27 2 13 6 9
NA Polk 506 0 272 661 4 0 22 5 13 4 7
NA Polk 507 0 528 1012 4 1 50 4 5 11 7
NA Polk 508 0 310 873 4 1 29 3 5 9 16
NA Polk 509 0 655 104 3 1 5 2 3 3 8
NA Polk 510 0 441 336 3 0 27 2 1 6 2
NA Polk 511 0 345 867 2 2 25 2 5 7 5
NA Polk 512 0 235 296 0 0 7 0 2 1 4
NA Polk 513 0 63 44 0 0 0 1 0 1 1
NA Polk 514 0 259 801 6 2 19 1 2 7 5
NA Polk 516 0 227 588 4 1 13 1 2 4 6
NA Polk 517 0 498 298 0 1 3 1 2 6 5
NA Polk 518 0 440 1157 4 2 31 2 4 14 9
NA Polk 519 0 358 460 1 5 17 3 4 5 6
NA Polk 520 0 172 235 2 2 4 1 0 2 2
NA Polk 521 0 253 293 1 1 13 1 2 5 3
NA Polk 522 0 898 1184 3 2 38 4 15 9 14
NA Polk 523 0 496 90 1 1 3 3 6 2 3
NA Polk 524 0 680 1088 4 0 31 2 8 7 12
NA Polk 525 0 87 194 0 0 7 2 0 0 3
NA Polk 526 0 577 994 0 0 26 6 6 14 11
NA Polk 527 0 763 780 4 0 32 2 14 8 11
NA Polk 528 0 406 113 0 3 5 10 2 2 2
NA Polk 529 0 810 1030 3 0 44 0 13 11 24
NA Polk 530 0 870 1107 6 0 46 4 21 9 16
NA Polk 531 0 212 409 3 0 17 0 5 4 4
NA Polk 532 0 459 495 4 0 17 1 7 5 6
NA Polk 533 0 670 1038 5 2 30 2 13 10 10
NA Polk 534 0 167 523 1 1 14 2 1 2 0
NA Polk 535 0 161 481 1 0 15 0 2 8 11
NA Polk 536 0 297 821 1 0 29 1 10 7 11
NA Polk 537 0 430 1414 3 1 42 1 4 12 13
NA Polk 538 0 221 342 4 0 15 0 4 3 5
NA Polk 539 0 347 522 3 1 24 2 4 11 6
NA Polk 540 0 222 739 3 2 10 2 0 9 5
NA Polk 541 0 3 11 0 0 1 0 0 0 0
NA Polk 542 0 501 1407 3 1 46 3 11 14 14
NA Putnam 1 0 304 330 1 0 13 0 3 1 7
NA Putnam 10 0 511 1617 0 2 27 0 19 13 8
NA Putnam 11 0 682 1543 4 1 34 0 7 13 8
NA Putnam 12 0 236 1367 1 0 13 1 7 3 9
NA Putnam 13 0 41 401 0 0 8 0 2 1 2
NA Putnam 14 0 18 362 0 0 4 0 1 1 1
NA Putnam 15 0 298 1014 0 2 26 1 10 9 9
NA Putnam 16 0 537 1111 3 1 46 1 15 8 6
NA Putnam 17 0 239 211 0 0 7 1 6 2 2
NA Putnam 18 0 601 1083 1 3 30 0 10 7 8
NA Putnam 19 0 229 335 2 2 20 1 4 5 4
NA Putnam 2 0 372 432 0 0 12 1 8 4 7
NA Putnam 20 0 205 770 1 2 31 0 14 7 7
NA Putnam 21 0 266 599 4 1 22 4 3 8 6
NA Putnam 22 0 364 1095 4 0 29 3 15 9 10
NA Putnam 23 0 148 816 0 0 27 0 1 5 2
NA Putnam 24 0 166 1326 1 0 16 0 4 6 7
NA Putnam 25 0 256 1113 2 1 18 0 4 10 8
NA Putnam 26 0 464 733 3 1 27 1 6 6 12
NA Putnam 27 0 23 136 0 0 3 0 0 0 1
NA Putnam 28 0 331 31 0 0 0 0 0 1 2
NA Putnam 29 0 214 303 0 1 7 0 1 1 3
NA Putnam 3 0 240 768 2 0 13 1 11 5 11
NA Putnam 30 0 22 243 0 0 3 0 1 3 0
NA Putnam 31 0 468 385 0 0 18 1 8 3 6
NA Putnam 32 0 310 337 4 0 14 0 2 3 4
NA Putnam 33 0 602 528 3 2 27 0 10 7 8
NA Putnam 36 0 267 193 0 1 16 0 3 3 3
NA Putnam 37 0 727 117 2 0 12 1 5 1 5
NA Putnam 4 0 154 231 0 0 4 2 3 3 1
NA Putnam 5 0 138 471 3 0 8 1 10 5 5
NA Putnam 6 0 101 209 0 0 5 0 4 0 2
NA Putnam 7 0 237 841 4 0 19 0 5 6 4
NA Putnam 8 0 229 764 0 0 22 0 14 3 4
NA Putnam 9 0 94 323 3 1 16 0 3 5 2
NA "Santa Rosa" 1 0 385 767 10 0 79 1 9 5 17
NA "Santa Rosa" 10 0 152 636 4 0 31 1 4 1 9
NA "Santa Rosa" 11 0 125 738 5 0 20 4 7 4 6
NA "Santa Rosa" 12 0 749 1921 14 3 117 5 25 7 41
NA "Santa Rosa" 13 0 110 1015 1 0 20 4 5 1 7
NA "Santa Rosa" 14 0 72 457 1 0 13 0 5 4 3
NA "Santa Rosa" 15 0 682 1775 9 0 133 2 16 10 40
NA "Santa Rosa" 16 0 556 1669 5 2 82 6 10 11 21
NA "Santa Rosa" 17 0 45 612 4 0 9 3 1 1 1
NA "Santa Rosa" 18 0 622 2618 14 0 97 5 14 17 33
NA "Santa Rosa" 19 0 94 878 4 0 16 1 4 4 8
NA "Santa Rosa" 2 0 386 2433 6 1 80 1 9 9 22
NA "Santa Rosa" 20 0 752 3302 13 3 154 6 19 15 51
NA "Santa Rosa" 21 0 574 2250 7 2 107 9 13 8 30
NA "Santa Rosa" 22 0 1066 2718 4 1 126 2 22 30 49
NA "Santa Rosa" 23 0 570 1527 8 1 77 1 14 6 26
NA "Santa Rosa" 24 0 894 3987 21 5 195 3 34 12 51
NA "Santa Rosa" 25 0 664 1961 5 0 106 3 14 9 28
NA "Santa Rosa" 26 0 1152 3598 2 9 255 3 41 16 54
NA "Santa Rosa" 27 0 644 2870 6 1 104 4 8 13 36
NA "Santa Rosa" 28 0 574 1837 1 2 81 1 10 16 33
NA "Santa Rosa" 29 0 389 1444 2 1 120 3 21 2 25
NA "Santa Rosa" 3 0 41 574 6 0 4 2 1 2 5
NA "Santa Rosa" 30 0 328 1837 4 0 57 1 4 13 19
NA "Santa Rosa" 31 0 237 896 4 3 32 2 14 2 16
NA "Santa Rosa" 32 0 720 1939 2 2 82 3 14 9 30
NA "Santa Rosa" 33 0 354 1497 12 0 38 5 19 11 10
NA "Santa Rosa" 34 0 1699 5082 23 10 304 4 52 33 94
NA "Santa Rosa" 35 0 909 2276 7 1 150 2 27 8 48
NA "Santa Rosa" 36 0 298 1299 5 1 68 3 8 8 13
NA "Santa Rosa" 37 0 382 1224 3 1 58 0 11 8 19
NA "Santa Rosa" 38 0 219 497 0 0 26 0 4 2 14
NA "Santa Rosa" 39 0 278 1087 4 1 40 1 10 3 16
NA "Santa Rosa" 4 0 114 1214 3 1 22 1 3 4 4
NA "Santa Rosa" 40 0 318 863 2 0 54 0 10 4 20
NA "Santa Rosa" 41 0 535 1382 7 2 76 0 18 2 17
NA "Santa Rosa" 5 0 11 78 0 0 4 0 1 0 1
NA "Santa Rosa" 6 0 13 67 0 0 3 1 1 0 0
NA "Santa Rosa" 7 0 26 196 0 0 0 0 0 0 0
NA "Santa Rosa" 8 0 371 857 6 0 50 0 11 7 16
NA "Santa Rosa" 9 0 354 1461 5 2 33 4 11 6 7
NA Sarasota 101 0 58 24 0 1 4 1 1 1 2
NA Sarasota 103 0 1362 507 4 1 28 8 21 10 11
NA Sarasota 105 0 2362 2601 9 2 114 11 45 26 45
NA Sarasota 106 0 633 1364 4 1 45 1 13 17 21
NA Sarasota 107 0 310 988 5 0 24 0 5 9 18
NA Sarasota 109 0 1184 527 1 1 38 0 11 15 22
NA Sarasota 111 0 566 141 0 1 15 0 14 6 7
NA Sarasota 113 0 177 235 1 0 6 3 3 2 0
NA Sarasota 115 0 3120 538 4 3 46 16 47 17 25
NA Sarasota 117 0 406 555 1 0 11 2 7 7 7
NA Sarasota 119 0 1069 810 4 4 49 7 16 11 18
NA Sarasota 121 0 1422 1329 2 1 36 2 12 29 20
NA Sarasota 123 0 932 550 1 0 39 2 27 8 13
NA Sarasota 125 0 1506 1096 5 1 75 6 20 13 20
NA Sarasota 127 0 2317 2952 4 4 135 7 45 48 49
NA Sarasota 129 0 470 397 1 1 17 1 12 6 14
NA Sarasota 131 0 205 252 2 4 10 0 6 5 3
NA Sarasota 133 0 1719 3073 7 4 115 1 24 35 52
NA Sarasota 135 0 277 636 3 0 29 0 3 10 11
NA Sarasota 201 0 1635 1810 1 1 49 1 3 65 57
NA Sarasota 203 0 721 659 0 2 30 1 6 19 24
NA Sarasota 205 0 296 203 0 1 5 0 6 12 2
NA Sarasota 207 0 201 107 0 0 8 1 2 3 4
NA Sarasota 209 0 1978 1286 3 3 70 4 32 41 40
NA Sarasota 211 0 555 617 0 0 22 1 6 10 6
NA Sarasota 213 0 411 508 0 0 9 0 6 11 13
NA Sarasota 215 0 1469 1270 10 2 58 4 45 26 24
NA Sarasota 217 0 428 440 0 0 30 3 5 6 10
NA Sarasota 219 0 1746 2002 7 3 93 2 41 27 44
NA Sarasota 221 0 2426 3105 25 2 208 9 56 38 59
NA Sarasota 223 0 776 696 0 0 39 0 9 13 19
NA Sarasota 225 0 530 403 4 0 29 0 8 9 9
NA Sarasota 227 0 1223 1032 6 1 81 3 25 14 27
NA Sarasota 229 0 1173 1296 3 5 68 2 30 19 28
NA Sarasota 231 0 2863 3243 4 1 143 11 42 49 64
NA Sarasota 233 0 2382 3686 8 3 144 3 45 48 81
NA Sarasota 301 0 243 391 0 0 13 1 0 6 8
NA Sarasota 303 0 2 14 0 0 0 0 0 0 0
NA Sarasota 305 0 1137 1534 4 0 36 3 9 28 29
NA Sarasota 307 0 1514 2717 4 1 56 9 19 40 57
NA Sarasota 309 0 771 1574 1 1 68 3 25 12 14
NA Sarasota 311 0 1781 3241 9 3 121 6 48 28 43
NA Sarasota 313 0 2516 4419 12 7 149 8 46 52 70
NA Sarasota 315 0 381 743 0 1 25 0 4 6 8
NA Sarasota 317 0 637 1062 6 0 39 2 13 8 12
NA Sarasota 319 0 205 388 0 0 12 1 1 5 5
NA Sarasota 321 0 1025 1636 4 1 40 3 5 31 43
NA Sarasota 323 0 326 589 2 0 15 0 8 8 8
NA Sarasota 325 0 127 383 4 0 12 0 3 3 2
NA Sarasota 327 0 1185 1930 6 3 59 6 10 35 39
NA Sarasota 329 0 782 1231 5 3 49 2 23 9 24
NA Sarasota 331 0 1264 2250 7 3 84 13 32 23 21
NA Sarasota 333 0 228 373 2 0 11 0 2 8 2
NA Sarasota 335 0 336 589 1 0 14 2 3 5 6
NA Sarasota 337 0 275 426 2 0 8 0 2 9 1
NA Sarasota 339 0 889 1301 6 3 64 4 21 7 29
NA Sarasota 341 0 205 251 0 1 10 0 1 5 2
NA Sarasota 401 0 155 194 0 0 10 0 2 9 9
NA Sarasota 403 0 458 498 1 0 12 0 5 7 6
NA Sarasota 405 0 2189 2072 5 1 95 6 44 35 48
NA Sarasota 407 0 1584 1758 8 5 107 4 30 27 33
NA Sarasota 409 0 1674 2162 6 2 68 4 22 22 53
NA Sarasota 411 0 1280 1737 4 1 68 4 13 45 44
NA Sarasota 413 0 2157 2412 5 1 88 3 47 35 39
NA Sarasota 415 0 1870 2262 2 1 67 4 26 47 58
NA Sarasota 417 0 2919 3522 2 2 130 5 34 83 59
NA Sarasota 419 0 291 660 1 1 16 1 6 9 14
NA Sarasota 421 0 496 589 1 1 22 1 10 10 13
NA Sarasota 423 0 1807 1690 2 2 69 8 32 33 32
NA Sarasota 425 0 734 751 2 2 31 1 14 11 16
NA Sarasota 427 0 19 53 0 0 0 0 0 0 0
NA Sarasota 429 0 726 1021 4 0 22 6 9 21 24
NA Sarasota 430 0 446 683 0 0 17 1 7 14 14
NA Sarasota 431 0 900 1610 2 1 43 1 7 18 32
NA Sarasota 433 0 244 378 2 0 11 1 2 0 3
NA Sarasota 435 0 582 969 1 1 24 1 3 17 20
NA Sarasota 437 0 186 340 1 0 16 0 2 3 3
NA Sarasota 501 0 378 642 0 0 22 1 9 22 19
NA Sarasota 502 0 1183 1603 0 1 41 1 24 21 20
NA Sarasota 503 0 123 238 0 0 17 1 0 5 13
NA Sarasota 505 0 525 913 1 2 28 0 11 21 10
NA Sarasota 507 0 1057 1746 3 1 66 1 10 33 29
NA Sarasota 509 0 463 614 4 1 36 0 10 9 6
NA Sarasota 511 0 991 1318 0 0 45 2 9 27 20
NA Sarasota 513 0 291 311 0 0 6 0 2 7 6
NA Sarasota 515 0 493 779 1 0 18 1 9 11 9
NA Sarasota 517 0 956 1268 4 3 43 3 11 29 15
NA Sarasota 519 0 903 1028 4 1 49 0 12 31 21
NA Sarasota 521 0 414 519 1 1 23 2 1 7 5
NA Sarasota 523 0 417 569 1 2 21 3 5 12 7
NA Sarasota 525 0 908 1411 1 0 21 6 7 26 31
NA Sarasota 527 0 1583 2468 9 2 71 6 25 27 42
NA Sarasota 529 0 1102 1880 2 3 69 8 32 20 26
NA Sarasota 531 0 370 571 3 1 16 2 7 5 11
NA Sarasota 533 0 814 1240 2 0 50 3 23 10 15
