COUNTY AREA TOTAL DEM REP SCATTERING
VERNON "Village of READSTOWN Ward 1" 63 35 28 0
VERNON "Village of STODDARD Ward 1" 122 77 45 0
VERNON "VILLAGE OF VIOLA Ward 1" 49 19 30 0
VERNON "City of HILLSBORO Ward 1-4" 140 74 66 0
VERNON "City of VIROQUA Wards 1-9" 1316 845 469 2
VERNON "City of WESTBY Ward 1-5" 501 311 190 0
VILAS "Town of ARBOR VITAE Wards 1-7" 656 304 352 0
VILAS "Town of BOULDER JUNCTION Wards 1-2" 219 115 104 0
VILAS "Town of CLOVERLAND Wards 1-2" 219 98 121 0
VILAS "Town of CONOVER Wards 1-2" 249 107 142 0
VILAS "Town of LAC DU FLAMBEAU Wards 1-7" 412 264 145 3
VILAS "Town of LAND O-LAKES Ward 1" 204 89 115 0
VILAS "Town of LINCOLN Wards 1-5" 453 203 250 0
VILAS "Town of MANITOWISH WATERS Ward 1" 170 60 110 0
VILAS "Town of PHELPS Wards 1-2" 425 162 263 0
VILAS "Town of PLUM LAKE Wards 1-2" 135 48 87 0
VILAS "Town of PRESQUE ISLE Ward 1" 226 114 112 0
VILAS "Town of ST. GERMAIN Wards 1-2" 565 248 316 1
VILAS "Town of WASHINGTON Wards 1-3" 293 151 142 0
VILAS "Town of WINCHESTER Ward 1" 119 52 67 0
VILAS "City of EAGLE RIVER Wards 1-5" 192 92 100 0
WALWORTH "Town of BLOOMFIELD Ward 1-2" 193 95 98 0
WALWORTH "Town of DARIEN Wards 1-3" 448 174 274 0
WALWORTH "Town of DELAVAN Ward 1-11" 1199 543 654 2
WALWORTH "Town of EAST TROY Wards 1-6" 923 292 631 0
WALWORTH "Town of GENEVA Wards 1-8" 738 316 421 1
WALWORTH "Town of LAFAYETTE Wards 1-3" 459 144 315 0
WALWORTH "Town of LA GRANGE Ward 1-3" 435 185 250 0
WALWORTH "Town of LINN Wards 1-4,6" 294 132 162 0
WALWORTH "Town of LINN Ward 5" 81 39 42 0
WALWORTH "Town of LYONS Wards 1-7" 535 203 331 1
WALWORTH "Town of RICHMOND Wards 1-3" 374 176 197 1
WALWORTH "Town of SHARON Ward 1" 165 67 98 0
WALWORTH "Town of SPRING PRAIRIE Ward 1-4" 510 146 363 1
WALWORTH "Town of SUGAR CREEK Ward 1-5" 692 294 397 1
WALWORTH "Town of TROY Wards 1-3" 585 210 375 0
WALWORTH "Town of WALWORTH Ward 1-3" 285 100 185 0
WALWORTH "Town of WHITEWATER Wards 1-3" 336 171 163 2
WALWORTH "Village of BLOOMFIELD Ward 1-5" 519 218 301 0
WALWORTH "Village of DARIEN Ward 1-2" 304 150 154 0
WALWORTH "Village of EAST TROY Ward 1-5" 849 346 503 0
WALWORTH "Village of FONTANA Ward 1-3" 302 159 142 1
WALWORTH "Village of GENOA CITY Wards 1-4" 220 107 112 1
WALWORTH "VILLAGE OF MUKWONAGO Ward 11" 25 11 14 0
WALWORTH "Village of SHARON Ward 1-2" 148 70 78 0
WALWORTH "Village of WALWORTH Ward 1-3" 491 245 244 2
WALWORTH "Village of WILLIAMS BAY Wards 1-4" 453 232 220 1
WALWORTH "CITY OF BURLINGTON Ward 9" 0 0 0 0
WALWORTH "CITY OF BURLINGTON Ward 10" 0 0 0 0
WALWORTH "City of DELAVAN Wards 1-5,15-16" 486 250 236 0
WALWORTH "City of DELAVAN Wards 6-10" 514 258 256 0
WALWORTH "City of DELAVAN Wards 11-14" 532 276 256 0
WALWORTH "City of ELKHORN Wards 1,5,7" 609 275 333 1
WALWORTH "City of ELKHORN Ward 2" 115 61 54 0
WALWORTH "City of ELKHORN Ward 3" 131 66 65 0
WALWORTH "City of ELKHORN Wards 4,8" 294 145 148 1
WALWORTH "City of ELKHORN Ward 6" 265 127 137 1
WALWORTH "City of LAKE GENEVA Wards 1-2" 409 233 176 0
WALWORTH "City of LAKE GENEVA Wards 3-4" 277 136 140 1
WALWORTH "City of LAKE GENEVA Wards 5-6,10" 370 169 200 1
WALWORTH "City of LAKE GENEVA Wards 7-9,11-14" 346 186 159 1
WALWORTH "City of WHITEWATER Wards 1-2,7-8,13" 432 271 160 1
WALWORTH "City of WHITEWATER Wards 3-4,9" 306 243 61 2
WALWORTH "City of WHITEWATER Wards 5-6" 486 334 152 0
WASHBURN "Town of BARRONETT Ward 1" 137 59 78 0
WASHBURN "Town of BASHAW Wards 1-3" 299 124 175 0
WASHBURN "Town of BASS LAKE Ward 1" 69 31 38 0
WASHBURN "Town of BEAVER BROOK Wards 1-3" 149 66 83 0
WASHBURN "Town of BIRCHWOOD Wards 1-3" 102 29 73 0
WASHBURN "Town of BROOKLYN Ward 1" 57 23 34 0
WASHBURN "Town of CASEY Ward 1" 82 45 37 0
WASHBURN "Town of CHICOG Wards 1-2" 47 28 19 0
WASHBURN "Town of CRYSTAL Wards 1-2" 52 20 32 0
WASHBURN "Town of EVERGREEN Wards 1-2" 189 95 94 0
WASHBURN "Town of FROG CREEK Ward 1" 32 13 19 0
WASHBURN "Town of GULL LAKE Ward 1" 32 18 14 0
WASHBURN "Town of LONG LAKE Ward 1" 126 65 61 0
WASHBURN "Town of MADGE Wards 1-3" 111 68 43 0
WASHBURN "Town of MINONG Wards 1-2" 154 69 85 0
WASHBURN "Town of SARONA Wards 1-2" 89 21 68 0
WASHBURN "Town of SPOONER Wards 1-3" 114 49 65 0
WASHBURN "Town of SPRINGBROOK Ward 1" 78 31 47 0
WASHBURN "Town of STINNETT Ward 1" 37 10 27 0
WASHBURN "Town of STONE LAKE Ward 1" 60 37 23 0
WASHBURN "Town of TREGO Wards 1-2" 168 82 86 0
WASHBURN "Village of BIRCHWOOD Ward 1" 57 23 34 0
WASHBURN "Village of MINONG Ward 1" 63 24 39 0
WASHBURN "City of SPOONER Wards 1-6" 279 146 132 1
WASHBURN "City of SHELL LAKE Wards 1-2" 383 206 176 1
WASHINGTON "Town of ADDISON Ward 1-6" 688 176 512 0
WASHINGTON "Town of BARTON Wards 1-4" 750 226 524 0
WASHINGTON "Town of ERIN Wards 1-4" 1113 275 838 0
WASHINGTON "Town of FARMINGTON Ward 1-5" 880 201 679 0
WASHINGTON "Town of GERMANTOWN Ward 1" 68 25 43 0
WASHINGTON "Town of HARTFORD Ward 1-5" 857 225 632 0
WASHINGTON "Town of JACKSON Ward 1-6" 1181 252 929 0
WASHINGTON "Town of KEWASKUM Ward 1-2" 307 82 225 0
WASHINGTON "Town of POLK Ward 1-6" 934 207 727 0
WASHINGTON "Town of TRENTON Wards 1-8" 1152 303 849 0
WASHINGTON "Town of WAYNE Wards 1-3" 507 132 375 0
WASHINGTON "Town of WEST BEND Wards 1-8" 1279 381 898 0
WASHINGTON "Village of GERMANTOWN Wards 1,8,10-11" 1103 293 810 0
WASHINGTON "Village of GERMANTOWN Wards 2,5-7" 921 345 576 0
WASHINGTON "Village of GERMANTOWN Wards 3-4,9,16-17" 1033 341 692 0
WASHINGTON "Village of GERMANTOWN Wards 12-15" 1177 351 826 0
WASHINGTON "Village of JACKSON Wards 1-10" 1382 415 967 0
WASHINGTON "Village of KEWASKUM Ward 1-5,7" 807 277 530 0
WASHINGTON "Village of NEWBURG Ward 1-2" 231 55 176 0
WASHINGTON "Village of RICHFIELD Ward 1-2" 746 167 579 0
WASHINGTON "Village of RICHFIELD Ward 3-4" 632 166 466 0
WASHINGTON "Village of RICHFIELD Ward 5-6" 871 189 682 0
WASHINGTON "Village of RICHFIELD Ward 7-9" 861 229 632 0
WASHINGTON "Village of SLINGER Wards 1-9" 899 249 650 0
WASHINGTON "City of HARTFORD Wards 1-5,31-32" 746 245 501 0
WASHINGTON "City of HARTFORD Wards 6-10,15-17,20,23-25,28" 638 236 402 0
WASHINGTON "City of HARTFORD Wards 11-14,21-22,26-27,29-30" 893 323 570 0
WASHINGTON "CITY OF MILWAUKEE Ward 318" 0 0 0 0
WASHINGTON "City of WEST BEND Wards 1-3" 667 280 387 0
WASHINGTON "City of WEST BEND Wards 4-6" 873 394 479 0
WASHINGTON "City of WEST BEND Wards 7-8" 1017 372 645 0
WASHINGTON "City of WEST BEND Wards 9-10,30-32" 690 271 419 0
WASHINGTON "City of WEST BEND Wards 11-14,28-29" 593 239 354 0
WASHINGTON "City of WEST BEND Wards 15-19,25,27" 697 279 418 0
WASHINGTON "City of WEST BEND Wards 20-22" 578 228 350 0
WASHINGTON "City of WEST BEND Wards 23-24,26,33" 976 393 583 0
WAUKESHA "Town of BROOKFIELD Ward 1" 220 93 127 0
WAUKESHA "Town of BROOKFIELD Wards 2,5-8" 874 350 524 0
WAUKESHA "Town of BROOKFIELD Wards 3-4" 303 98 205 0
WAUKESHA "Town of BROOKFIELD Wards 9-10" 249 94 155 0
WAUKESHA "Town of DELAFIELD Wards 1-2,5-6" 765 205 559 1
WAUKESHA "Town of DELAFIELD Wards 3-4" 475 109 365 1
WAUKESHA "Town of DELAFIELD Wards 7-8" 367 95 272 0
WAUKESHA "Town of DELAFIELD Wards 9-11" 580 211 369 0
WAUKESHA "Town of EAGLE Wards 1-4" 944 293 651 0
WAUKESHA "Town of GENESEE Wards 1,6,9" 633 201 432 0
WAUKESHA "Town of GENESEE Wards 2,5" 316 80 236 0
WAUKESHA "Town of GENESEE Wards 3,10" 330 108 222 0
WAUKESHA "Town of GENESEE Wards 4,7-8" 682 192 489 1
WAUKESHA "Town of LISBON Ward 1" 446 132 312 2
WAUKESHA "Town of LISBON Wards 2-3" 790 212 578 0
WAUKESHA "Town of LISBON Wards 4-5" 863 251 612 0
WAUKESHA "Town of LISBON Ward 6" 371 104 266 1
WAUKESHA "Town of MERTON Ward 1-3,7-9" 1422 349 1073 0
WAUKESHA "Town of MERTON Ward 4-6,10-11" 719 200 519 0
WAUKESHA "Town of MUKWONAGO Wards 1,4-8" 1069 273 796 0
WAUKESHA "Town of MUKWONAGO Wards 2-3" 359 91 268 0
WAUKESHA "Town of MUKWONAGO Wards 9-11" 482 141 341 0
WAUKESHA "Town of OCONOMOWOC Ward 1-2,4" 782 194 587 1
WAUKESHA "Town of OCONOMOWOC Ward 3,6-7" 688 231 456 1
WAUKESHA "Town of OCONOMOWOC Ward 5,8-10" 718 205 512 1
WAUKESHA "Town of OTTAWA Wards 1-5" 1041 365 676 0
WAUKESHA "Town of VERNON Wards 1,8-11" 889 253 636 0
WAUKESHA "Town of VERNON Wards 2,4-5" 644 164 480 0
WAUKESHA "Town of VERNON Wards 3,6-7" 481 135 346 0
WAUKESHA "Town of WAUKESHA Wards 1-6,8" 1448 490 957 1
WAUKESHA "Town of WAUKESHA Wards 7,9-12" 782 226 556 0
WAUKESHA "Village of BIG BEND Wards 1-3" 401 134 267 0
WAUKESHA "Village of BIG BEND Ward 4" 0 0 0 0
WAUKESHA "Village of BUTLER Wards 1-3" 339 129 210 0
WAUKESHA "Village of CHENEQUA Ward 1" 179 37 141 1
WAUKESHA "Village of DOUSMAN Wards 1-3" 458 152 306 0
WAUKESHA "Village of DOUSMAN Ward 4" 0 0 0 0
WAUKESHA "Village of DOUSMAN Ward 5" 0 0 0 0
WAUKESHA "Village of EAGLE Wards 1-2" 413 107 305 1
WAUKESHA "Village of ELM GROVE Wards 1-4" 923 351 572 0
WAUKESHA "Village of ELM GROVE Wards 5-8" 938 415 522 1
WAUKESHA "Village of HARTLAND Wards 1-6" 923 362 561 0
WAUKESHA "Village of HARTLAND Wards 7-12" 842 288 554 0
WAUKESHA "Village of HARTLAND Ward 13" 9 5 4 0
WAUKESHA "Village of HARTLAND Ward 14" 3 0 3 0
WAUKESHA "Village of LAC LA BELLE Ward 1" 105 32 73 0
WAUKESHA "Village of LANNON Wards 1-2" 294 107 187 0
WAUKESHA "Village of MENOMONEE FALLS Ward 1" 602 231 369 2
WAUKESHA "Village of MENOMONEE FALLS Ward 2" 348 142 206 0
WAUKESHA "Village of MENOMONEE FALLS Ward 3" 463 176 287 0
WAUKESHA "Village of MENOMONEE FALLS Ward 4" 191 69 122 0
WAUKESHA "Village of MENOMONEE FALLS Ward 5" 299 118 181 0
WAUKESHA "Village of MENOMONEE FALLS Ward 6" 370 175 194 1
WAUKESHA "Village of MENOMONEE FALLS Ward 7" 201 68 133 0
WAUKESHA "Village of MENOMONEE FALLS Ward 8" 283 112 171 0
WAUKESHA "Village of MENOMONEE FALLS Ward 9" 292 125 166 1
WAUKESHA "Village of MENOMONEE FALLS Ward 10" 334 118 216 0
WAUKESHA "Village of MENOMONEE FALLS Ward 11" 287 124 163 0
WAUKESHA "Village of MENOMONEE FALLS Ward 12" 248 112 136 0
WAUKESHA "Village of MENOMONEE FALLS Ward 13" 498 183 315 0
WAUKESHA "Village of MENOMONEE FALLS Ward 14" 571 222 348 1
WAUKESHA "Village of MENOMONEE FALLS Ward 15" 555 214 341 0
WAUKESHA "Village of MENOMONEE FALLS Ward 16" 275 100 174 1
WAUKESHA "Village of MENOMONEE FALLS Ward 17" 494 154 340 0
WAUKESHA "Village of MENOMONEE FALLS Ward 18" 371 130 241 0
WAUKESHA "Village of MENOMONEE FALLS Ward 19" 508 182 326 0
WAUKESHA "Village of MENOMONEE FALLS Ward 20" 406 154 252 0
WAUKESHA "Village of MENOMONEE FALLS Ward 21" 415 130 285 0
WAUKESHA "Village of MENOMONEE FALLS Ward 22" 234 85 148 1
WAUKESHA "Village of MENOMONEE FALLS Ward 23" 398 124 274 0
WAUKESHA "Village of MERTON Wards 1-5" 739 159 580 0
WAUKESHA "Village of MUKWONAGO Wards 1-10,12" 1286 446 839 1
WAUKESHA "Village of NASHOTAH Wards 1-2" 416 130 286 0
WAUKESHA "Village of NASHOTAH Ward 3" 0 0 0 0
WAUKESHA "Village of NORTH PRAIRIE Ward 1-3" 532 159 372 1
WAUKESHA "Village of OCONOMOWOC LAKE Ward 1" 154 36 118 0
WAUKESHA "Village of PEWAUKEE Ward 1-5" 893 287 605 1
WAUKESHA "Village of PEWAUKEE Ward 6-10" 628 264 363 1
WAUKESHA "Village of SUMMIT Ward 1-6" 1205 400 805 0
WAUKESHA "Village of SUSSEX Wards 1-3,9-10" 879 314 565 0
WAUKESHA "Village of SUSSEX Wards 4-7" 1128 371 756 1
WAUKESHA "Village of SUSSEX Ward 8" 45 23 22 0
WAUKESHA "Village of WALES Wards 1-4" 702 266 436 0
WAUKESHA "Village of WALES Ward 5" 3 0 3 0
WAUKESHA "City of BROOKFIELD Ward 1" 540 214 324 2
WAUKESHA "City of BROOKFIELD Ward 2" 549 225 324 0
WAUKESHA "City of BROOKFIELD Ward 3" 553 191 359 3
WAUKESHA "City of BROOKFIELD Ward 4" 258 79 179 0
WAUKESHA "City of BROOKFIELD Ward 5" 566 165 399 2
WAUKESHA "City of BROOKFIELD Ward 6" 325 94 230 1
WAUKESHA "City of BROOKFIELD Ward 7" 379 161 217 1
WAUKESHA "City of BROOKFIELD Ward 8" 505 212 293 0
WAUKESHA "City of BROOKFIELD Ward 9" 435 143 292 0
WAUKESHA "City of BROOKFIELD Ward 10" 440 163 277 0
WAUKESHA "City of BROOKFIELD Ward 11" 327 147 180 0
WAUKESHA "City of BROOKFIELD Ward 12" 548 183 365 0
WAUKESHA "City of BROOKFIELD Ward 13" 472 164 308 0
WAUKESHA "City of BROOKFIELD Ward 14" 295 97 198 0
WAUKESHA "City of BROOKFIELD Ward 15" 409 138 270 1
WAUKESHA "City of BROOKFIELD Ward 16" 198 53 144 1
WAUKESHA "City of BROOKFIELD Ward 17" 443 161 282 0
WAUKESHA "City of BROOKFIELD Ward 18" 337 119 218 0
WAUKESHA "City of BROOKFIELD Ward 19" 330 116 214 0
WAUKESHA "City of BROOKFIELD Ward 20" 407 132 275 0
WAUKESHA "City of BROOKFIELD Ward 21" 331 131 199 1
WAUKESHA "City of BROOKFIELD Ward 22" 416 158 258 0
WAUKESHA "City of BROOKFIELD Ward 23" 379 139 240 0
WAUKESHA "City of BROOKFIELD Ward 24" 542 227 315 0
WAUKESHA "City of BROOKFIELD Ward 25" 0 0 0 0
WAUKESHA "City of DELAFIELD Wards 1-4,7-8,11-14" 1385 531 854 0
WAUKESHA "City of DELAFIELD Wards 5-6,9-10" 467 190 276 1
WAUKESHA "CITY OF MILWAUKEE Ward 319" 0 0 0 0
WAUKESHA "City of MUSKEGO Ward 1-3" 1032 357 672 3
WAUKESHA "City of MUSKEGO Ward 4-5" 717 252 465 0
WAUKESHA "City of MUSKEGO Ward 6,8" 633 212 421 0
WAUKESHA "City of MUSKEGO Ward 7" 233 81 152 0
WAUKESHA "City of MUSKEGO Ward 9-10" 715 254 460 1
WAUKESHA "City of MUSKEGO Ward 11-12" 810 231 579 0
WAUKESHA "City of MUSKEGO Ward 13" 284 88 196 0
WAUKESHA "City of MUSKEGO Ward 14" 466 132 334 0
WAUKESHA "City of MUSKEGO Ward 15-16" 785 249 536 0
WAUKESHA "City of NEW BERLIN Ward 1" 479 195 284 0
WAUKESHA "City of NEW BERLIN Ward 2" 337 106 231 0
WAUKESHA "City of NEW BERLIN Ward 3" 516 196 320 0
WAUKESHA "City of NEW BERLIN Ward 4" 412 164 248 0
WAUKESHA "City of NEW BERLIN Ward 5" 636 233 403 0
WAUKESHA "City of NEW BERLIN Ward 6" 141 73 68 0
WAUKESHA "City of NEW BERLIN Ward 7" 48 14 34 0
WAUKESHA "City of NEW BERLIN Ward 8" 515 205 310 0
WAUKESHA "City of NEW BERLIN Ward 9" 375 166 209 0
WAUKESHA "City of NEW BERLIN Ward 10" 109 34 75 0
WAUKESHA "City of NEW BERLIN Ward 11" 232 67 165 0
WAUKESHA "City of NEW BERLIN Ward 12" 66 22 44 0
WAUKESHA "City of NEW BERLIN Ward 13" 76 27 49 0
WAUKESHA "City of NEW BERLIN Ward 14" 3 0 3 0
WAUKESHA "City of NEW BERLIN Ward 15" 409 145 264 0
WAUKESHA "City of NEW BERLIN Ward 16" 507 164 343 0
WAUKESHA "City of NEW BERLIN Ward 17" 76 36 40 0
WAUKESHA "City of NEW BERLIN Ward 18" 725 288 435 2
WAUKESHA "City of NEW BERLIN Ward 19" 66 27 39 0
WAUKESHA "City of NEW BERLIN Ward 20" 116 32 84 0
WAUKESHA "City of NEW BERLIN Ward 21" 476 177 299 0
WAUKESHA "City of NEW BERLIN Ward 22" 514 208 306 0
WAUKESHA "City of NEW BERLIN Ward 23" 390 138 252 0
WAUKESHA "City of NEW BERLIN Ward 24" 698 253 445 0
WAUKESHA "City of NEW BERLIN Ward 25" 315 105 209 1
WAUKESHA "City of NEW BERLIN Ward 26" 482 117 365 0
WAUKESHA "City of NEW BERLIN Ward 27" 683 232 450 1
WAUKESHA "City of OCONOMOWOC Wards 1-3" 1185 519 666 0
WAUKESHA "City of OCONOMOWOC Wards 4-6" 938 361 575 2
WAUKESHA "City of OCONOMOWOC Wards 7-9" 824 331 493 0
WAUKESHA "City of OCONOMOWOC Wards 10-12" 800 320 480 0
WAUKESHA "City of OCONOMOWOC Wards 13-14" 1 0 1 0
WAUKESHA "City of PEWAUKEE Wards 1-2" 843 244 598 1
WAUKESHA "City of PEWAUKEE Wards 3-4" 378 110 268 0
WAUKESHA "City of PEWAUKEE Wards 5-7" 1126 390 735 1
WAUKESHA "City of PEWAUKEE Ward 8" 439 168 271 0
WAUKESHA "City of PEWAUKEE Wards 9-10" 673 199 473 1
WAUKESHA "City of WAUKESHA Ward 1" 314 125 189 0
WAUKESHA "City of WAUKESHA Ward 2" 376 168 208 0
WAUKESHA "City of WAUKESHA Ward 3" 106 44 62 0
WAUKESHA "City of WAUKESHA Ward 4" 144 67 76 1
WAUKESHA "City of WAUKESHA Ward 5" 230 132 98 0
WAUKESHA "City of WAUKESHA Ward 6" 202 111 91 0
WAUKESHA "City of WAUKESHA Ward 7" 155 78 77 0
WAUKESHA "City of WAUKESHA Ward 8" 60 33 27 0
WAUKESHA "City of WAUKESHA Ward 9" 444 194 249 1
WAUKESHA "City of WAUKESHA Ward 10" 154 67 87 0
WAUKESHA "City of WAUKESHA Ward 11" 117 58 59 0
WAUKESHA "City of WAUKESHA Ward 12" 452 164 288 0
WAUKESHA "City of WAUKESHA Ward 13" 365 140 225 0
WAUKESHA "City of WAUKESHA Ward 14" 251 103 148 0
WAUKESHA "City of WAUKESHA Ward 15" 166 78 87 1
WAUKESHA "City of WAUKESHA Ward 16" 124 53 71 0
WAUKESHA "City of WAUKESHA Ward 17" 569 232 337 0
WAUKESHA "City of WAUKESHA Ward 18" 305 189 116 0
WAUKESHA "City of WAUKESHA Ward 19" 421 224 197 0
WAUKESHA "City of WAUKESHA Ward 20" 452 175 276 1
WAUKESHA "City of WAUKESHA Ward 21" 349 145 204 0
WAUKESHA "City of WAUKESHA Ward 22" 360 186 174 0
WAUKESHA "City of WAUKESHA Ward 23" 410 201 209 0
WAUKESHA "City of WAUKESHA Ward 24" 188 83 105 0
WAUKESHA "City of WAUKESHA Ward 25" 159 87 72 0
WAUKESHA "City of WAUKESHA Ward 26" 149 93 56 0
WAUKESHA "City of WAUKESHA Ward 27" 9 8 1 0
WAUKESHA "City of WAUKESHA Ward 28" 129 71 58 0
WAUKESHA "City of WAUKESHA Ward 29" 114 57 57 0
WAUKESHA "City of WAUKESHA Ward 30" 452 193 259 0
WAUKESHA "City of WAUKESHA Ward 31" 458 187 271 0
WAUKESHA "City of WAUKESHA Ward 32" 524 243 281 0
WAUKESHA "City of WAUKESHA Ward 33" 399 167 232 0
WAUKESHA "City of WAUKESHA Ward 34" 102 45 57 0
WAUKESHA "City of WAUKESHA Ward 35" 525 210 315 0
WAUKESHA "City of WAUKESHA Ward 36" 681 264 416 1
WAUKESHA "City of WAUKESHA Ward 37" 235 97 137 1
WAUKESHA "City of WAUKESHA Ward 38" 419 204 215 0
WAUKESHA "City of WAUKESHA Ward 39" 0 0 0 0
WAUKESHA "City of WAUKESHA Ward 40" 0 0 0 0
WAUKESHA "City of WAUKESHA Ward 41" 0 0 0 0
WAUKESHA "City of WAUKESHA Ward 42" 0 0 0 0
WAUKESHA "City of WAUKESHA Ward 43" 0 0 0 0
WAUKESHA "City of WAUKESHA Ward 44" 0 0 0 0
WAUKESHA "City of WAUKESHA Ward 45" 0 0 0 0
WAUKESHA "City of WAUKESHA Ward 46" 0 0 0 0
WAUKESHA "City of WAUKESHA Ward 47" 0 0 0 0
WAUKESHA "City of WAUKESHA Ward 48" 0 0 0 0
WAUKESHA "City of WAUKESHA Ward 49" 0 0 0 0
WAUPACA "Town of BEAR CREEK Ward 1" 92 28 64 0
WAUPACA "Town of CALEDONIA Wards 1-2" 346 147 199 0
WAUPACA "Town of DAYTON Wards 1-4" 440 210 230 0
WAUPACA "Town of DUPONT Wards 1-2" 61 15 46 0
WAUPACA "Town of FARMINGTON Wards 1-6" 545 285 260 0
WAUPACA "Town of FREMONT Wards 1-2" 123 42 81 0
WAUPACA "Town of HARRISON Ward 1" 81 35 46 0
WAUPACA "Town of HELVETIA Wards 1-2" 115 50 65 0
WAUPACA "Town of IOLA Wards 1-2" 239 97 142 0
WAUPACA "Town of LARRABEE Wards 1-2" 185 77 108 0
WAUPACA "Town of LEBANON Wards 1-3" 287 133 154 0
WAUPACA "Town of LIND Wards 1-3" 185 71 114 0
WAUPACA "Town of LITTLE WOLF Wards 1-3" 167 61 106 0
WAUPACA "Town of MATTESON Ward 1" 163 50 113 0
WAUPACA "Town of MUKWA Wards 1-2" 169 85 84 0
WAUPACA "Town of MUKWA Wards 3-5" 399 192 207 0
WAUPACA "Town of ROYALTON Wards 1-2" 182 63 119 0
WAUPACA "Town of SAINT LAWRENCE Wards 1-2" 109 52 57 0
WAUPACA "Town of SCANDINAVIA Wards 1-2" 247 127 120 0
WAUPACA "Town of UNION Wards 1-2" 72 34 38 0
WAUPACA "Town of WAUPACA Wards 1-2" 178 93 85 0
WAUPACA "Town of WEYAUWEGA Ward 1" 79 31 48 0
WAUPACA "Town of WYOMING Ward 1" 55 22 33 0
WAUPACA "Village of BIG FALLS Ward 1" 15 7 8 0
WAUPACA "Village of EMBARRASS Ward 1" 60 28 32 0
WAUPACA "Village of FREMONT Ward 1" 151 50 101 0
WAUPACA "Village of IOLA Wards 1-2" 241 120 121 0
WAUPACA "Village of OGDENSBURG Ward 1" 18 8 10 0
WAUPACA "Village of SCANDINAVIA Ward 1" 69 35 34 0
WAUPACA "City of CLINTONVILLE Ward 1" 60 34 26 0
WAUPACA "City of CLINTONVILLE Ward 2" 63 31 32 0
WAUPACA "City of CLINTONVILLE Ward 3" 104 42 62 0
WAUPACA "City of CLINTONVILLE Ward 4" 52 21 31 0
WAUPACA "City of CLINTONVILLE Ward 5" 118 62 55 1
WAUPACA "City of CLINTONVILLE Wards 6-7" 142 67 75 0
WAUPACA "City of CLINTONVILLE Ward 8" 1 0 1 0
WAUPACA "City of CLINTONVILLE Ward 9" 0 0 0 0
WAUPACA "City of CLINTONVILLE Ward 10" 0 0 0 0
WAUPACA "City of MANAWA Wards 1-3" 100 40 60 0
WAUPACA "City of MARION Wards 1-3" 100 52 48 0
WAUPACA "City of NEW LONDON Wards 3-4,8" 228 122 105 1
WAUPACA "City of NEW LONDON Wards 6-7" 213 119 94 0
WAUPACA "City of NEW LONDON Wards 9-10" 181 116 65 0
WAUPACA "City of NEW LONDON Wards 11-12" 95 57 38 0
WAUPACA "City of WAUPACA Ward 1" 79 54 25 0
WAUPACA "City of WAUPACA Wards 2,7,11" 92 55 37 0
WAUPACA "City of WAUPACA Ward 3" 43 32 11 0
WAUPACA "City of WAUPACA Ward 4" 94 47 47 0
WAUPACA "City of WAUPACA Wards 5,10" 179 110 69 0
WAUPACA "City of WAUPACA Ward 6" 62 45 17 0
WAUPACA "City of WAUPACA Ward 8" 87 48 39 0
WAUPACA "City of WAUPACA Ward 9" 41 26 15 0
WAUPACA "City of WAUPACA Ward 12" 0 0 0 0
WAUPACA "City of WEYAUWEGA Wards 1-3" 134 68 65 1
WAUSHARA "Town of AURORA Ward 1" 158 62 96 0
WAUSHARA "Town of BLOOMFIELD Ward 1-2" 166 61 105 0
WAUSHARA "Town of COLOMA Ward 1" 124 64 60 0
WAUSHARA "Town of DAKOTA Ward 1-2" 202 75 127 0
WAUSHARA "Town of DEERFIELD Ward 1" 143 64 79 0
WAUSHARA "Town of HANCOCK Ward 1" 93 37 55 1
WAUSHARA "Town of LEON Ward 1-3" 248 90 158 0
WAUSHARA "Town of MARION Wards 1-4" 384 167 217 0
WAUSHARA "Town of MOUNT MORRIS Ward 1-2" 248 127 121 0
WAUSHARA "Town of OASIS Ward 1" 97 38 59 0
WAUSHARA "Town of PLAINFIELD Ward 1" 68 23 45 0
WAUSHARA "Town of POY SIPPI Ward 1" 111 27 84 0
WAUSHARA "Town of RICHFORD Ward 1-2" 99 27 72 0
WAUSHARA "Town of ROSE Ward 1-2" 131 56 75 0
WAUSHARA "Town of SAXEVILLE Ward 1" 212 103 109 0
WAUSHARA "Town of SPRINGWATER Ward 1-2" 277 120 157 0
WAUSHARA "Town of WARREN Ward 1" 100 36 64 0
WAUSHARA "Town of WAUTOMA Ward 1-3" 243 108 135 0
WAUSHARA "Village of COLOMA Ward 1" 74 25 49 0
WAUSHARA "Village of HANCOCK Ward 1" 55 23 32 0
WAUSHARA "Village of LOHRVILLE Ward 1" 54 30 24 0
WAUSHARA "Village of PLAINFIELD Ward 1" 100 48 52 0
WAUSHARA "Village of REDGRANITE Ward 1-3" 81 37 44 0
WAUSHARA "Village of WILD ROSE Ward 1" 128 70 58 0
WAUSHARA "CITY OF BERLIN Ward 7" 7 3 4 0
WAUSHARA "City of WAUTOMA Wards 1-3" 213 97 116 0
WINNEBAGO "Town of ALGOMA Wards 1-2,7-10" 621 310 311 0
WINNEBAGO "Town of ALGOMA Wards 3-6" 678 354 324 0
WINNEBAGO "Town of BLACK WOLF Wards 1-3" 507 253 254 0
