COUNTY AREA TOTAL DEM REP Walters Schiess SCATTERING
WASHBURN "Town of MADGE Wards 1-3" 316 158 158 0 0 0
WASHBURN "Town of MINONG Wards 1-2" 504 261 243 0 0 0
WASHBURN "Town of SARONA Wards 1-2" 199 70 129 0 0 0
WASHBURN "Town of SPOONER Wards 1-3" 405 179 225 0 0 1
WASHBURN "Town of SPRINGBROOK Ward 1" 227 103 124 0 0 0
WASHBURN "Town of STINNETT Ward 1" 93 30 63 0 0 0
WASHBURN "Town of STONE LAKE Ward 1" 257 102 155 0 0 0
WASHBURN "Town of TREGO Wards 1-2" 485 234 251 0 0 0
WASHBURN "Village of BIRCHWOOD Ward 1" 185 90 95 0 0 0
WASHBURN "Village of MINONG Ward 1" 191 93 98 0 0 0
WASHBURN "City of SPOONER Wards 1-6" 919 488 430 0 0 1
WASHBURN "City of SHELL LAKE Wards 1-2" 638 355 283 0 0 0
WASHINGTON "Town of ADDISON Wards 1-6" 1831 491 1340 0 0 0
WASHINGTON "Town of BARTON Wards 1-4" 1579 489 1090 0 0 0
WASHINGTON "Town of ERIN Wards 1-4" 2385 625 1760 0 0 0
WASHINGTON "Town of FARMINGTON Wards 1-5" 2009 521 1488 0 0 0
WASHINGTON "Town of GERMANTOWN Ward 1" 151 53 98 0 0 0
WASHINGTON "Town of HARTFORD Wards 1-5" 1983 537 1446 0 0 0
WASHINGTON "Town of JACKSON Wards 1-6" 2661 651 2010 0 0 0
WASHINGTON "Town of KEWASKUM Wards 1-2" 653 178 475 0 0 0
WASHINGTON "Town of POLK Wards 1-6" 2370 633 1736 1 0 0
WASHINGTON "Town of TRENTON Wards 1-2,8" 616 178 438 0 0 0
WASHINGTON "Town of TRENTON Wards 3-7" 2031 521 1510 0 0 0
WASHINGTON "Town of WAYNE Wards 1-3" 1162 272 890 0 0 0
WASHINGTON "Town of WEST BEND Wards 1-8" 2821 848 1973 0 0 0
WASHINGTON "Village of GERMANTOWN Wards 1,8,10-11" 2911 974 1937 0 0 0
WASHINGTON "Village of GERMANTOWN Wards 2,5-7" 2627 1079 1548 0 0 0
WASHINGTON "Village of GERMANTOWN Wards 3-4,9,16-17" 2707 1024 1683 0 0 0
WASHINGTON "Village of GERMANTOWN Wards 12-15" 3011 1085 1926 0 0 0
WASHINGTON "Village of JACKSON Wards 1-9" 3502 1103 2399 0 0 0
WASHINGTON "Village of JACKSON Wards 10-12" 1 1 0 0 0 0
WASHINGTON "Village of KEWASKUM Wards 1-5,7" 1927 641 1286 0 0 0
WASHINGTON "Village of NEWBURG Wards 1-2" 516 126 390 0 0 0
WASHINGTON "Village of RICHFIELD Wards 1-2" 1740 486 1254 0 0 0
WASHINGTON "Village of RICHFIELD Ward 3" 608 200 408 0 0 0
WASHINGTON "Village of RICHFIELD Ward 4" 837 200 637 0 0 0
WASHINGTON "Village of RICHFIELD Wards 5-6" 2036 546 1490 0 0 0
WASHINGTON "Village of RICHFIELD Wards 7-9" 2087 640 1447 0 0 0
WASHINGTON "Village of SLINGER Wards 1-8" 2670 833 1837 0 0 0
WASHINGTON "Village of SLINGER Ward 9" 0 0 0 0 0 0
WASHINGTON "City of HARTFORD Wards 1-2" 944 325 619 0 0 0
WASHINGTON "City of HARTFORD Wards 3-5,31-32,34" 1180 421 759 0 0 0
WASHINGTON "City of HARTFORD Wards 6,9-10,15-17,20,23-25,28,33,35" 1738 661 1077 0 0 0
WASHINGTON "City of HARTFORD Wards 7-8" 282 102 180 0 0 0
WASHINGTON "City of HARTFORD Wards 11-14,21-22,26-27,29-30" 2397 951 1446 0 0 0
WASHINGTON "CITY OF MILWAUKEE Ward 318" 0 0 0 0 0 0
WASHINGTON "City of WEST BEND Wards 1-3" 1690 667 1023 0 0 0
WASHINGTON "City of WEST BEND Wards 4-6" 1866 833 1033 0 0 0
WASHINGTON "City of WEST BEND Wards 7-8" 2106 786 1320 0 0 0
WASHINGTON "City of WEST BEND Wards 9-10,32" 1702 684 1018 0 0 0
WASHINGTON "City of WEST BEND Wards 11-14,28" 1617 687 930 0 0 0
WASHINGTON "City of WEST BEND Wards 15-19" 1724 685 1039 0 0 0
WASHINGTON "City of WEST BEND Wards 20-22" 1521 565 956 0 0 0
WASHINGTON "City of WEST BEND Wards 23-24,26,33" 1976 770 1206 0 0 0
WASHINGTON "City of WEST BEND Wards 25,27" 0 0 0 0 0 0
WASHINGTON "City of WEST BEND Ward 29" 0 0 0 0 0 0
WASHINGTON "City of WEST BEND Wards 30-31" 0 0 0 0 0 0
WAUKESHA "Town of BROOKFIELD Wards 1,3-4,10" 1629 664 963 0 0 2
WAUKESHA "Town of BROOKFIELD Wards 2,5-8" 1924 818 1102 0 0 4
WAUKESHA "Town of BROOKFIELD Ward 9" 253 110 142 0 0 1
WAUKESHA "Town of DELAFIELD Wards 1-2,5-6" 1838 571 1265 0 0 2
WAUKESHA "Town of DELAFIELD Wards 3-4" 1180 333 847 0 0 0
WAUKESHA "Town of DELAFIELD Wards 7-8" 851 251 600 0 0 0
WAUKESHA "Town of DELAFIELD Wards 9-11" 1262 432 829 0 0 1
WAUKESHA "Town of EAGLE Wards 1-4" 2042 637 1403 0 0 2
WAUKESHA "Town of GENESEE Wards 1,3,5,9" 1405 410 994 0 0 1
WAUKESHA "Town of GENESEE Wards 2,4,10" 1460 457 1002 0 0 1
WAUKESHA "Town of GENESEE Wards 6-8" 1616 511 1104 0 0 1
WAUKESHA "Town of LISBON Wards 1,6" 1999 598 1399 0 0 2
WAUKESHA "Town of LISBON Ward 2" 1263 464 798 0 0 1
WAUKESHA "Town of LISBON Ward 3" 668 194 474 0 0 0
WAUKESHA "Town of LISBON Wards 4-5" 2119 638 1479 0 0 2
WAUKESHA "Town of MERTON Wards 1-3,7-9" 3310 836 2472 0 0 2
WAUKESHA "Town of MERTON Wards 4-6,10-11" 1659 493 1164 0 0 2
WAUKESHA "Town of MUKWONAGO Wards 1,7-8" 1133 337 796 0 0 0
WAUKESHA "Town of MUKWONAGO Wards 2-3,9-11" 1950 545 1401 0 0 4
WAUKESHA "Town of MUKWONAGO Wards 4-6" 1411 391 1019 0 0 1
WAUKESHA "Town of OCONOMOWOC Wards 1-2,4" 2000 581 1416 0 0 3
WAUKESHA "Town of OCONOMOWOC Wards 3,6-7" 1588 551 1035 0 0 2
WAUKESHA "Town of OCONOMOWOC Wards 5,8-9" 1738 503 1230 0 0 5
WAUKESHA "Town of OCONOMOWOC Ward 10" 14 6 8 0 0 0
WAUKESHA "Town of OTTAWA Wards 1-5" 2336 776 1559 0 0 1
WAUKESHA "Town of VERNON Wards 1,8-11" 2124 647 1475 0 0 2
WAUKESHA "Town of VERNON Wards 2-7" 2592 751 1838 0 0 3
WAUKESHA "Town of WAUKESHA Wards 1,8" 849 343 504 0 0 2
WAUKESHA "Town of WAUKESHA Wards 2-6" 2389 776 1611 0 0 2
WAUKESHA "Town of WAUKESHA Wards 7,9-11" 1990 630 1356 0 0 4
WAUKESHA "Town of WAUKESHA Ward 12" 5 0 5 0 0 0
WAUKESHA "Village of BIG BEND Wards 1-4" 741 225 513 0 0 3
WAUKESHA "Village of BUTLER Wards 1-3" 865 393 466 0 0 6
WAUKESHA "Village of CHENEQUA Ward 1" 340 75 265 0 0 0
WAUKESHA "Village of DOUSMAN Wards 1-3" 1197 416 781 0 0 0
WAUKESHA "Village of DOUSMAN Ward 4" 0 0 0 0 0 0
WAUKESHA "Village of DOUSMAN Ward 5" 1 0 1 0 0 0
WAUKESHA "Village of EAGLE Wards 1-2" 1052 300 749 0 0 3
WAUKESHA "Village of ELM GROVE Wards 1-4" 2149 860 1288 0 0 1
WAUKESHA "Village of ELM GROVE Wards 5-8" 1900 814 1082 0 0 4
WAUKESHA "Village of HARTLAND Wards 1-14" 4812 1788 3015 0 0 9
WAUKESHA "Village of LAC LA BELLE Ward 1" 191 61 130 0 0 0
WAUKESHA "Village of LANNON Wards 1-2" 669 256 410 0 0 3
WAUKESHA "Village of MENOMONEE FALLS Ward 1" 1282 529 753 0 0 0
WAUKESHA "Village of MENOMONEE FALLS Ward 2" 780 340 437 0 0 3
WAUKESHA "Village of MENOMONEE FALLS Ward 3" 1055 448 605 0 0 2
WAUKESHA "Village of MENOMONEE FALLS Ward 4" 503 231 271 0 0 1
WAUKESHA "Village of MENOMONEE FALLS Ward 5" 765 331 432 0 0 2
WAUKESHA "Village of MENOMONEE FALLS Ward 6" 996 497 498 0 0 1
WAUKESHA "Village of MENOMONEE FALLS Ward 7" 426 165 260 0 0 1
WAUKESHA "Village of MENOMONEE FALLS Ward 8" 780 366 412 0 0 2
WAUKESHA "Village of MENOMONEE FALLS Ward 9" 774 389 385 0 0 0
WAUKESHA "Village of MENOMONEE FALLS Ward 10" 749 296 451 0 0 2
WAUKESHA "Village of MENOMONEE FALLS Ward 11" 702 331 370 0 0 1
WAUKESHA "Village of MENOMONEE FALLS Ward 12" 589 291 296 0 0 2
WAUKESHA "Village of MENOMONEE FALLS Ward 13" 1106 454 651 0 0 1
WAUKESHA "Village of MENOMONEE FALLS Ward 14" 1255 534 719 0 0 2
WAUKESHA "Village of MENOMONEE FALLS Ward 15" 1198 479 717 0 0 2
WAUKESHA "Village of MENOMONEE FALLS Ward 16" 578 218 360 0 0 0
WAUKESHA "Village of MENOMONEE FALLS Ward 17" 1133 498 634 1 0 0
WAUKESHA "Village of MENOMONEE FALLS Ward 18" 1012 437 575 0 0 0
WAUKESHA "Village of MENOMONEE FALLS Ward 19" 1162 452 710 0 0 0
WAUKESHA "Village of MENOMONEE FALLS Ward 20" 1086 452 631 0 0 3
WAUKESHA "Village of MENOMONEE FALLS Ward 21" 1165 448 717 0 0 0
WAUKESHA "Village of MENOMONEE FALLS Ward 22" 768 311 456 0 0 1
WAUKESHA "Village of MENOMONEE FALLS Ward 23" 1026 363 661 0 0 2
WAUKESHA "Village of MERTON Wards 1-4" 1811 445 1363 0 0 3
WAUKESHA "Village of MERTON Ward 5" 36 10 26 0 0 0
WAUKESHA "Village of MUKWONAGO Wards 1-10" 3825 1371 2443 0 0 11
WAUKESHA "Village of MUKWONAGO Ward 12" 0 0 0 0 0 0
WAUKESHA "Village of NASHOTAH Wards 1-3" 829 258 571 0 0 0
WAUKESHA "Village of NORTH PRAIRIE Wards 1-3" 1234 345 887 0 0 2
WAUKESHA "Village of NORTH PRAIRIE Ward 4" 0 0 0 0 0 0
WAUKESHA "Village of OCONOMOWOC LAKE Ward 1" 348 82 266 0 0 0
WAUKESHA "Village of PEWAUKEE Wards 1-5" 2396 929 1464 0 0 3
WAUKESHA "Village of PEWAUKEE Wards 6-10" 1757 727 1027 0 0 3
WAUKESHA "Village of SUMMIT Wards 1,6" 932 277 655 0 0 0
WAUKESHA "Village of SUMMIT Wards 2-5" 1856 671 1181 0 0 4
WAUKESHA "Village of SUSSEX Wards 1,3" 1491 577 910 0 0 4
WAUKESHA "Village of SUSSEX Wards 2,4" 1795 707 1085 0 0 3
WAUKESHA "Village of SUSSEX Wards 5,8" 944 324 620 0 0 0
WAUKESHA "Village of SUSSEX Wards 6-7" 1450 488 962 0 0 0
WAUKESHA "Village of SUSSEX Wards 9-10" 44 14 30 0 0 0
WAUKESHA "Village of WALES Wards 1-5" 1646 602 1040 0 0 4
WAUKESHA "City of BROOKFIELD Ward 1" 1071 440 629 0 0 2
WAUKESHA "City of BROOKFIELD Ward 2" 1139 466 671 0 0 2
WAUKESHA "City of BROOKFIELD Ward 3" 1201 475 724 0 0 2
WAUKESHA "City of BROOKFIELD Ward 4" 669 291 377 0 0 1
WAUKESHA "City of BROOKFIELD Ward 5" 1292 496 795 0 0 1
WAUKESHA "City of BROOKFIELD Ward 6" 734 261 473 0 0 0
WAUKESHA "City of BROOKFIELD Ward 7" 841 359 481 0 0 1
WAUKESHA "City of BROOKFIELD Ward 8" 1238 537 700 0 0 1
WAUKESHA "City of BROOKFIELD Ward 9" 974 363 611 0 0 0
WAUKESHA "City of BROOKFIELD Ward 10" 1126 460 666 0 0 0
WAUKESHA "City of BROOKFIELD Ward 11" 996 446 550 0 0 0
WAUKESHA "City of BROOKFIELD Ward 12" 1148 422 726 0 0 0
WAUKESHA "City of BROOKFIELD Ward 13" 1129 423 706 0 0 0
WAUKESHA "City of BROOKFIELD Ward 14" 816 296 518 0 0 2
WAUKESHA "City of BROOKFIELD Ward 15" 956 336 618 0 0 2
WAUKESHA "City of BROOKFIELD Ward 16" 415 141 274 0 0 0
WAUKESHA "City of BROOKFIELD Ward 17" 1083 408 674 0 0 1
WAUKESHA "City of BROOKFIELD Ward 18" 868 331 536 0 0 1
WAUKESHA "City of BROOKFIELD Ward 19" 729 301 427 0 0 1
WAUKESHA "City of BROOKFIELD Ward 20" 1034 433 601 0 0 0
WAUKESHA "City of BROOKFIELD Ward 21" 896 413 481 0 0 2
WAUKESHA "City of BROOKFIELD Ward 22" 1072 480 592 0 0 0
WAUKESHA "City of BROOKFIELD Ward 23" 892 395 495 0 0 2
WAUKESHA "City of BROOKFIELD Ward 24" 1169 497 672 0 0 0
WAUKESHA "City of BROOKFIELD Ward 25" 0 0 0 0 0 0
WAUKESHA "City of DELAFIELD Wards 1-14" 4184 1558 2624 0 0 2
WAUKESHA "CITY OF MILWAUKEE Ward 319" 0 0 0 0 0 0
WAUKESHA "City of MUSKEGO Wards 1-3" 2232 792 1436 0 0 4
WAUKESHA "City of MUSKEGO Wards 4-5" 1844 671 1172 0 0 1
WAUKESHA "City of MUSKEGO Wards 6-8" 2226 783 1440 0 0 3
WAUKESHA "City of MUSKEGO Wards 9-10" 1703 620 1083 0 0 0
WAUKESHA "City of MUSKEGO Wards 11-12" 1931 611 1317 0 0 3
WAUKESHA "City of MUSKEGO Wards 13-14" 2041 616 1423 0 0 2
WAUKESHA "City of MUSKEGO Wards 15-16" 2095 690 1402 0 0 3
WAUKESHA "City of NEW BERLIN Ward 1" 1140 486 652 0 0 2
WAUKESHA "City of NEW BERLIN Ward 2" 839 342 494 0 0 3
WAUKESHA "City of NEW BERLIN Ward 3" 1190 499 690 0 0 1
WAUKESHA "City of NEW BERLIN Ward 4" 997 450 546 0 0 1
WAUKESHA "City of NEW BERLIN Ward 5" 1552 670 880 0 0 2
WAUKESHA "City of NEW BERLIN Ward 6" 344 199 145 0 0 0
WAUKESHA "City of NEW BERLIN Ward 7" 105 33 70 0 0 2
WAUKESHA "City of NEW BERLIN Ward 8" 1424 625 798 0 0 1
WAUKESHA "City of NEW BERLIN Ward 9" 1193 532 659 0 0 2
WAUKESHA "City of NEW BERLIN Ward 10" 232 80 152 0 0 0
WAUKESHA "City of NEW BERLIN Ward 11" 565 188 377 0 0 0
WAUKESHA "City of NEW BERLIN Ward 12" 153 58 94 0 0 1
WAUKESHA "City of NEW BERLIN Ward 13" 190 73 117 0 0 0
WAUKESHA "City of NEW BERLIN Ward 14" 3 1 2 0 0 0
WAUKESHA "City of NEW BERLIN Ward 15" 1028 383 645 0 0 0
WAUKESHA "City of NEW BERLIN Ward 16" 1400 526 870 0 0 4
WAUKESHA "City of NEW BERLIN Ward 17" 186 93 92 0 0 1
WAUKESHA "City of NEW BERLIN Ward 18" 1864 791 1072 0 0 1
WAUKESHA "City of NEW BERLIN Ward 19" 180 70 110 0 0 0
WAUKESHA "City of NEW BERLIN Ward 20" 327 121 205 0 0 1
WAUKESHA "City of NEW BERLIN Ward 21" 1220 471 747 0 0 2
WAUKESHA "City of NEW BERLIN Ward 22" 1136 531 601 0 0 4
WAUKESHA "City of NEW BERLIN Ward 23" 825 338 486 0 0 1
WAUKESHA "City of NEW BERLIN Ward 24" 1531 609 920 0 0 2
WAUKESHA "City of NEW BERLIN Ward 25" 738 267 471 0 0 0
WAUKESHA "City of NEW BERLIN Ward 26" 1171 347 824 0 0 0
WAUKESHA "City of NEW BERLIN Ward 27" 1588 628 960 0 0 0
WAUKESHA "City of OCONOMOWOC Wards 1-3,13-15" 2914 1178 1734 0 0 2
WAUKESHA "City of OCONOMOWOC Wards 4-6" 2176 824 1349 0 0 3
WAUKESHA "City of OCONOMOWOC Wards 7-9" 2014 766 1243 0 0 5
WAUKESHA "City of OCONOMOWOC Wards 10-12" 2004 774 1229 0 0 1
WAUKESHA "City of PEWAUKEE Wards 1-4" 3271 1050 2216 0 0 5
WAUKESHA "City of PEWAUKEE Wards 5-7" 2829 1000 1827 0 0 2
WAUKESHA "City of PEWAUKEE Wards 8-10" 2835 1035 1797 0 0 3
WAUKESHA "City of WAUKESHA Ward 1" 953 487 466 0 0 0
WAUKESHA "City of WAUKESHA Ward 2" 1046 516 524 0 0 6
WAUKESHA "City of WAUKESHA Ward 3" 338 160 177 0 0 1
WAUKESHA "City of WAUKESHA Ward 4" 458 241 217 0 0 0
WAUKESHA "City of WAUKESHA Ward 5" 836 502 334 0 0 0
WAUKESHA "City of WAUKESHA Ward 6" 794 442 350 0 0 2
WAUKESHA "City of WAUKESHA Ward 7" 575 290 283 0 0 2
WAUKESHA "City of WAUKESHA Ward 8" 194 102 92 0 0 0
WAUKESHA "City of WAUKESHA Ward 9" 1197 544 651 0 0 2
WAUKESHA "City of WAUKESHA Ward 10" 517 241 276 0 0 0
WAUKESHA "City of WAUKESHA Ward 11" 424 213 210 0 0 1
WAUKESHA "City of WAUKESHA Ward 12" 1450 647 802 0 0 1
WAUKESHA "City of WAUKESHA Ward 13" 925 377 547 0 0 1
WAUKESHA "City of WAUKESHA Ward 14" 816 401 414 0 0 1
WAUKESHA "City of WAUKESHA Ward 15" 495 254 238 0 0 3
WAUKESHA "City of WAUKESHA Ward 16" 531 261 269 0 0 1
WAUKESHA "City of WAUKESHA Ward 17" 1524 693 826 0 0 5
WAUKESHA "City of WAUKESHA Ward 18" 812 452 358 0 0 2
WAUKESHA "City of WAUKESHA Ward 19" 1194 603 588 0 0 3
WAUKESHA "City of WAUKESHA Ward 20" 1329 599 728 0 0 2
WAUKESHA "City of WAUKESHA Ward 21" 996 454 542 0 0 0
WAUKESHA "City of WAUKESHA Ward 22" 856 413 443 0 0 0
WAUKESHA "City of WAUKESHA Ward 23" 818 374 442 0 0 2
WAUKESHA "City of WAUKESHA Ward 24" 563 303 260 0 0 0
WAUKESHA "City of WAUKESHA Ward 25" 613 361 251 0 0 1
WAUKESHA "City of WAUKESHA Ward 26" 382 224 157 0 0 1
WAUKESHA "City of WAUKESHA Ward 27" 44 34 10 0 0 0
WAUKESHA "City of WAUKESHA Ward 28" 367 227 140 0 0 0
WAUKESHA "City of WAUKESHA Ward 29" 363 197 165 0 0 1
WAUKESHA "City of WAUKESHA Ward 30" 1404 616 787 0 0 1
WAUKESHA "City of WAUKESHA Ward 31" 1425 566 858 0 0 1
WAUKESHA "City of WAUKESHA Ward 32" 1198 539 658 0 0 1
WAUKESHA "City of WAUKESHA Ward 33" 1031 442 587 0 0 2
WAUKESHA "City of WAUKESHA Ward 34" 291 158 131 0 0 2
WAUKESHA "City of WAUKESHA Ward 35" 1257 514 742 0 0 1
WAUKESHA "City of WAUKESHA Ward 36" 1953 744 1207 0 0 2
WAUKESHA "City of WAUKESHA Ward 37" 756 373 381 0 0 2
WAUKESHA "City of WAUKESHA Ward 38" 1192 601 587 0 0 4
WAUKESHA "City of WAUKESHA Ward 39" 2 0 2 0 0 0
WAUKESHA "City of WAUKESHA Ward 40" 0 0 0 0 0 0
WAUKESHA "City of WAUKESHA Ward 41" 0 0 0 0 0 0
WAUKESHA "City of WAUKESHA Ward 42" 0 0 0 0 0 0
WAUKESHA "City of WAUKESHA Ward 43" 0 0 0 0 0 0
WAUKESHA "City of WAUKESHA Ward 44" 0 0 0 0 0 0
WAUKESHA "City of WAUKESHA Ward 45" 0 0 0 0 0 0
WAUKESHA "City of WAUKESHA Ward 46" 2 1 1 0 0 0
WAUKESHA "City of WAUKESHA Ward 47" 0 0 0 0 0 0
WAUKESHA "City of WAUKESHA Ward 48" 0 0 0 0 0 0
WAUKESHA "City of WAUKESHA Ward 49" 0 0 0 0 0 0
WAUKESHA "City of WAUKESHA Ward 50" 3 3 0 0 0 0
WAUPACA "Town of BEAR CREEK Ward 1" 334 106 227 0 0 1
WAUPACA "Town of CALEDONIA Wards 1-2" 890 352 538 0 0 0
WAUPACA "Town of DAYTON Wards 1-4" 1435 611 823 0 0 1
WAUPACA "Town of DUPONT Wards 1-2" 265 87 178 0 0 0
WAUPACA "Town of FARMINGTON Wards 1-6" 1843 863 980 0 0 0
WAUPACA "Town of FREMONT Wards 1-2" 342 116 226 0 0 0
WAUPACA "Town of HARRISON Ward 1" 210 77 133 0 0 0
WAUPACA "Town of HELVETIA Wards 1-2" 349 122 227 0 0 0
WAUPACA "Town of IOLA Wards 1-2" 499 194 305 0 0 0
WAUPACA "Town of LARRABEE Wards 1-2" 597 236 361 0 0 0
WAUPACA "Town of LEBANON Wards 1-3" 779 321 458 0 0 0
WAUPACA "Town of LIND Wards 1-3" 708 248 460 0 0 0
WAUPACA "Town of LITTLE WOLF Wards 1-3" 638 212 426 0 0 0
WAUPACA "Town of MATTESON Ward 1" 456 153 303 0 0 0
WAUPACA "Town of MUKWA Wards 1-2" 473 207 266 0 0 0
WAUPACA "Town of MUKWA Wards 3-5" 1000 425 574 0 0 1
WAUPACA "Town of ROYALTON Wards 1-2" 659 221 438 0 0 0
WAUPACA "Town of SAINT LAWRENCE Wards 1-2" 325 125 200 0 0 0
WAUPACA "Town of SCANDINAVIA Wards 1-2" 591 269 321 0 0 1
WAUPACA "Town of UNION Wards 1-2" 321 101 220 0 0 0
WAUPACA "Town of WAUPACA Wards 1-2" 565 222 343 0 0 0
WAUPACA "Town of WEYAUWEGA Ward 1" 257 87 170 0 0 0
WAUPACA "Town of WYOMING Ward 1" 154 58 96 0 0 0
WAUPACA "Village of BIG FALLS Ward 1" 32 12 20 0 0 0
WAUPACA "Village of EMBARRASS Ward 1" 143 48 95 0 0 0
WAUPACA "Village of FREMONT Ward 1" 378 110 267 0 0 1
WAUPACA "Village of IOLA Wards 1-2" 553 270 283 0 0 0
WAUPACA "Village of OGDENSBURG Ward 1" 75 26 49 0 0 0
WAUPACA "Village of SCANDINAVIA Ward 1" 155 77 78 0 0 0
WAUPACA "City of CLINTONVILLE Wards 1-7" 1523 711 810 0 0 2
WAUPACA "City of CLINTONVILLE Wards 8-10" 1 0 1 0 0 0
WAUPACA "City of MANAWA Wards 1-3" 423 165 258 0 0 0
WAUPACA "City of MARION Wards 1-3" 426 159 267 0 0 0
WAUPACA "City of NEW LONDON Wards 3-4,8" 600 292 308 0 0 0
WAUPACA "City of NEW LONDON Wards 6-7" 534 263 271 0 0 0
WAUPACA "City of NEW LONDON Wards 9-10" 464 254 210 0 0 0
WAUPACA "City of NEW LONDON Wards 11-12" 405 216 189 0 0 0
WAUPACA "City of WAUPACA Wards 1-13" 2319 1229 1083 0 0 7
WAUPACA "City of WEYAUWEGA Wards 1-3" 595 264 330 0 0 1
WAUSHARA "Town of AURORA Ward 1" 465 162 303 0 0 0
WAUSHARA "Town of BLOOMFIELD Wards 1-2" 488 159 329 0 0 0
WAUSHARA "Town of COLOMA Ward 1" 358 164 194 0 0 0
WAUSHARA "Town of DAKOTA Wards 1-2" 463 168 295 0 0 0
WAUSHARA "Town of DEERFIELD Ward 1" 361 162 199 0 0 0
WAUSHARA "Town of HANCOCK Ward 1" 269 102 167 0 0 0
WAUSHARA "Town of LEON Wards 1-3" 749 292 457 0 0 0
WAUSHARA "Town of MARION Wards 1-4" 1099 458 641 0 0 0
WAUSHARA "Town of MOUNT MORRIS Wards 1-2" 588 279 309 0 0 0
WAUSHARA "Town of OASIS Ward 1" 210 71 139 0 0 0
WAUSHARA "Town of PLAINFIELD Ward 1" 224 76 148 0 0 0
WAUSHARA "Town of POY SIPPI Ward 1" 439 145 294 0 0 0
WAUSHARA "Town of RICHFORD Wards 1-2" 205 58 147 0 0 0
WAUSHARA "Town of ROSE Wards 1-2" 358 176 182 0 0 0
WAUSHARA "Town of SAXEVILLE Ward 1" 548 227 321 0 0 0
WAUSHARA "Town of SPRINGWATER Wards 1-2" 734 327 407 0 0 0
WAUSHARA "Town of WARREN Ward 1" 284 129 155 0 0 0
WAUSHARA "Town of WAUTOMA Wards 1-3" 641 273 368 0 0 0
WAUSHARA "Village of COLOMA Ward 1" 183 82 101 0 0 0
WAUSHARA "Village of HANCOCK Ward 1" 149 78 71 0 0 0
WAUSHARA "Village of LOHRVILLE Ward 1" 146 66 80 0 0 0
WAUSHARA "Village of PLAINFIELD Ward 1" 291 143 148 0 0 0
WAUSHARA "Village of REDGRANITE Wards 1-3" 308 144 164 0 0 0
WAUSHARA "Village of WILD ROSE Ward 1" 298 162 136 0 0 0
WAUSHARA "CITY OF BERLIN Ward 7" 38 17 21 0 0 0
WAUSHARA "City of WAUTOMA Wards 1-3" 644 314 330 0 0 0
WINNEBAGO "Town of ALGOMA Wards 1-2,7-10" 1800 828 971 0 0 1
WINNEBAGO "Town of ALGOMA Wards 3-6" 1999 933 1065 0 0 1
WINNEBAGO "Town of BLACK WOLF Wards 1-3" 1477 626 849 0 0 2
WINNEBAGO "Town of CLAYTON Wards 1-7" 2221 865 1355 0 0 1
WINNEBAGO "Town of NEENAH Wards 1-4" 1996 951 1043 0 0 2
WINNEBAGO "Town of NEKIMI Wards 1-2" 754 287 465 0 0 2
WINNEBAGO "Town of NEPEUSKUN Ward 1" 384 143 241 0 0 0
WINNEBAGO "Town of OMRO Wards 1-3" 1254 517 734 0 0 3
WINNEBAGO "Town of OSHKOSH Wards 1A,2-5" 1409 631 776 0 0 2
WINNEBAGO "Town of OSHKOSH Ward 1B" 45 20 25 0 0 0
WINNEBAGO "Town of POYGAN Wards 1-2" 702 283 417 0 0 2
WINNEBAGO "Town of RUSHFORD Wards 1-2" 785 316 469 0 0 0
WINNEBAGO "Town of UTICA Wards 1-2" 731 290 440 0 0 1
WINNEBAGO "Town of VINLAND Wards 1A-2" 1092 482 610 0 0 0
WINNEBAGO "Town of VINLAND Ward 1B" 1 1 0 0 0 0
WINNEBAGO "Town of WINCHESTER Wards 1-2" 995 385 609 0 0 1
WINNEBAGO "Town of WINNECONNE Wards 1-4" 1426 577 846 0 0 3
WINNEBAGO "Town of WINNECONNE Ward 5" 4 1 3 0 0 0
WINNEBAGO "Town of WOLF RIVER Wards 1-2A" 471 143 327 0 0 1
WINNEBAGO "Town of WOLF RIVER Wards 2B-2C" 211 73 138 0 0 0
WINNEBAGO "Village of FOX CROSSING Wards 1-2,4,7" 2942 1418 1521 0 0 3
WINNEBAGO "Village of FOX CROSSING Wards 3,5-6" 2468 1242 1225 0 0 1
WINNEBAGO "Village of FOX CROSSING Wards 8-10" 1632 879 752 0 0 1
WINNEBAGO "Village of FOX CROSSING Wards 11-13" 1417 839 573 0 0 5
WINNEBAGO "Village of FOX CROSSING Ward 14" 0 0 0 0 0 0
WINNEBAGO "Village of WINNECONNE Wards 1-4" 1215 487 724 0 0 4
WINNEBAGO "CITY OF APPLETON Ward 31" 79 57 21 0 0 1
WINNEBAGO "CITY OF APPLETON Ward 32" 276 171 105 0 0 0
WINNEBAGO "City of MENASHA Ward 1B" 0 0 0 0 0 0
WINNEBAGO "City of MENASHA Wards 1A-2,4,7" 1601 922 676 0 0 3
WINNEBAGO "City of MENASHA Wards 3,14-15,30" 798 466 331 0 0 1
WINNEBAGO "City of MENASHA Ward 5B" 0 0 0 0 0 0
WINNEBAGO "City of MENASHA Wards 5A,6,8-9,23-29,31-35,38-42" 1683 984 697 0 0 2
WINNEBAGO "City of MENASHA Wards 10-13,21-22,36-37" 1762 1059 695 0 0 8
WINNEBAGO "City of NEENAH Wards 1-4" 1895 1112 777 0 0 6
WINNEBAGO "City of NEENAH Wards 5-8" 1488 879 606 0 0 3
