DIST COUNTY AREA TOTAL DEM REP IND1 IND2 OTH
7 SAWYER "Town of ROUND LAKE Wards 1-2" 1264 243 380 9 0 0
7 SAWYER "Town of SAND LAKE Ward 1" 864 192 236 4 0 0
7 SAWYER "Town of SPIDER LAKE Ward 1" 550 116 157 2 0 0
7 SAWYER "Town of WEIRGOR Ward 1" 370 51 133 1 0 0
7 SAWYER "Town of WINTER Wards 1-2" 1022 189 314 8 0 0
7 SAWYER "Village of COUDERAY Ward 1" 98 27 19 3 0 0
7 SAWYER "Village of EXELAND Ward 1" 140 33 37 0 0 0
7 SAWYER "Village of RADISSON Ward 1" 138 25 44 0 0 0
7 SAWYER "Village of WINTER Ward 1" 236 53 63 2 0 0
7 SAWYER "City of HAYWARD Wards 1-6" 1804 363 514 25 0 0
7 TAYLOR "Town of AURORA Ward 1" 288 33 107 4 0 0
7 TAYLOR "Town of BROWNING Ward 1" 728 58 303 3 0 0
7 TAYLOR "Town of CHELSEA Ward 1" 686 74 263 6 0 0
7 TAYLOR "Town of CLEVELAND Ward 1" 212 20 86 0 0 0
7 TAYLOR "Town of DEER CREEK Ward 1" 586 41 251 1 0 0
7 TAYLOR "Town of FORD Ward 1" 234 24 93 0 0 0
7 TAYLOR "Town of GOODRICH Ward 1" 426 42 170 1 0 0
7 TAYLOR "Town of GREENWOOD Ward 1" 566 52 231 0 0 0
7 TAYLOR "Town of GROVER Ward 1" 210 18 87 0 0 0
7 TAYLOR "Town of HAMMEL Wards 1-2" 684 66 276 0 0 0
7 TAYLOR "Town of HOLWAY Ward 1" 440 40 177 3 0 0
7 TAYLOR "Town of JUMP RIVER Ward 1" 244 38 81 3 0 0
7 TAYLOR "Town of LITTLE BLACK Wards 1-2" 914 103 354 0 0 0
7 TAYLOR "Town of MAPLEHURST Ward 1" 282 35 106 0 0 0
7 TAYLOR "Town of MCKINLEY Ward 1" 296 25 123 0 0 0
7 TAYLOR "Town of MEDFORD Wards 1-3" 2222 201 907 3 0 0
7 TAYLOR "Town of MOLITOR Ward 1" 304 32 119 1 0 0
7 TAYLOR "Town of PERSHING Ward 1" 104 18 34 0 0 0
7 TAYLOR "Town of RIB LAKE Wards 1-2" 666 73 256 4 0 0
7 TAYLOR "Town of ROOSEVELT Ward 1" 300 46 99 5 0 0
7 TAYLOR "Town of TAFT Ward 1" 254 37 89 1 0 0
7 TAYLOR "Town of WESTBORO Ward 1" 676 80 256 2 0 0
7 TAYLOR "Village of GILMAN Ward 1" 332 54 110 2 0 0
7 TAYLOR "Village of LUBLIN Ward 1" 96 13 33 2 0 0
7 TAYLOR "Village of RIB LAKE Ward 1" 634 76 237 4 0 0
7 TAYLOR "Village of STETSONVILLE Ward 1" 430 63 152 0 0 0
7 TAYLOR "City of MEDFORD Wards 1-8" 3334 542 1113 12 0 0
7 VILAS "Town of ARBOR VITAE Wards 1-7" 3676 637 1187 14 0 0
7 VILAS "Town of BOULDER JUNCTION Wards 1-2" 1346 239 431 3 0 0
7 VILAS "Town of CLOVERLAND Wards 1-2" 1324 194 463 5 0 0
7 VILAS "Town of CONOVER Wards 1-2" 1530 239 519 7 0 0
7 VILAS "Town of LAC DU FLAMBEAU Wards 1-7" 2718 742 605 11 0 1
7 VILAS "Town of LAND O-LAKES Ward 1" 1110 184 362 9 0 0
7 VILAS "Town of LINCOLN Wards 1-5" 2878 416 1009 13 0 1
7 VILAS "Town of MANITOWISH WATERS Ward 1" 956 130 342 6 0 0
7 VILAS "Town of PHELPS Wards 1-2" 1414 192 511 4 0 0
7 VILAS "Town of PLUM LAKE Wards 1-2" 764 131 249 1 1 0
7 VILAS "Town of PRESQUE ISLE Ward 1" 1032 180 329 7 0 0
7 VILAS "Town of ST. GERMAIN Wards 1-2" 2388 365 819 9 0 1
7 VILAS "Town of WASHINGTON Wards 1-3" 1950 314 657 4 0 0
7 VILAS "Town of WINCHESTER Ward 1" 612 88 216 2 0 0
7 VILAS "City of EAGLE RIVER Wards 1-5" 1348 245 417 12 0 0
7 WASHBURN "Town of BARRONETT Ward 1" 376 78 110 0 0 0
7 WASHBURN "Town of BASHAW Wards 1-3" 1040 182 331 7 0 0
7 WASHBURN "Town of BASS LAKE Ward 1" 476 74 157 7 0 0
7 WASHBURN "Town of BEAVER BROOK Wards 1-3" 728 142 213 9 0 0
7 WASHBURN "Town of BIRCHWOOD Wards 1-3" 662 94 234 3 0 0
7 WASHBURN "Town of BROOKLYN Ward 1" 336 66 102 0 0 0
7 WASHBURN "Town of CASEY Ward 1" 474 97 137 3 0 0
7 WASHBURN "Town of CHICOG Wards 1-2" 318 69 87 3 0 0
7 WASHBURN "Town of CRYSTAL Wards 1-2" 278 44 94 1 0 0
7 WASHBURN "Town of EVERGREEN Wards 1-2" 1116 221 334 3 0 0
7 WASHBURN "Town of FROG CREEK Ward 1" 140 22 48 0 0 0
7 WASHBURN "Town of GULL LAKE Ward 1" 214 49 55 3 0 0
7 WASHBURN "Town of LONG LAKE Ward 1" 778 167 217 5 0 0
7 WASHBURN "Town of MADGE Wards 1-3" 634 132 176 9 0 0
7 WASHBURN "Town of MINONG Wards 1-2" 1010 226 272 7 0 0
7 WASHBURN "Town of SARONA Wards 1-2" 402 56 144 1 0 0
7 WASHBURN "Town of SPOONER Wards 1-3" 816 161 243 4 0 0
7 WASHBURN "Town of SPRINGBROOK Ward 1" 456 88 137 3 0 0
7 WASHBURN "Town of STINNETT Ward 1" 186 28 63 2 0 0
7 WASHBURN "Town of STONE LAKE Ward 1" 510 84 162 9 0 0
7 WASHBURN "Town of TREGO Wards 1-2" 970 210 270 5 0 0
7 WASHBURN "Village of BIRCHWOOD Ward 1" 364 59 114 9 0 0
7 WASHBURN "Village of MINONG Ward 1" 384 65 122 5 0 0
7 WASHBURN "City of SPOONER Wards 1-6" 1844 431 473 17 0 1
7 WASHBURN "City of SHELL LAKE Wards 1-2" 1270 294 327 13 0 1
7 WOOD "Town of ARPIN Wards 1-3" 798 112 283 4 0 0
7 WOOD "Town of AUBURNDALE Ward 1" 758 75 296 8 0 0
7 WOOD "Town of CAMERON Ward 1" 488 64 179 1 0 0
7 WOOD "Town of CARY Ward 1" 428 61 151 2 0 0
7 WOOD "Town of DEXTER Ward 1" 340 52 117 1 0 0
7 WOOD "Town of HANSEN Ward 1" 738 86 281 2 0 0
7 WOOD "Town of HILES Ward 1" 172 18 68 0 0 0
7 WOOD "Town of LINCOLN Wards 1-2" 1674 258 573 6 0 0
7 WOOD "Town of MARSHFIELD Ward 1" 794 98 293 6 0 0
7 WOOD "Town of REMINGTON Ward 1" 234 30 85 2 0 0
7 WOOD "Town of RICHFIELD Wards 1-3" 1454 187 533 7 0 0
7 WOOD "Town of ROCK Ward 1" 860 112 313 5 0 0
7 WOOD "Town of WOOD Ward 1" 826 114 297 2 0 0
7 WOOD "Village of ARPIN Ward 1" 236 25 89 4 0 0
7 WOOD "Village of AUBURNDALE Ward 1" 558 82 195 2 0 0
7 WOOD "Village of HEWITT Ward 1" 842 130 288 3 0 0
7 WOOD "City of MARSHFIELD Wards 1,11" 976 196 282 10 0 0
7 WOOD "City of MARSHFIELD Ward 2" 1176 264 317 7 0 0
7 WOOD "City of MARSHFIELD Wards 3,13" 2146 438 629 6 0 0
7 WOOD "City of MARSHFIELD Wards 4,14" 1842 390 520 10 1 0
7 WOOD "City of MARSHFIELD Wards 5,15" 1486 282 445 16 0 0
7 WOOD "City of MARSHFIELD Wards 6,17,25-26" 1818 372 525 12 0 0
7 WOOD "City of MARSHFIELD Wards 7,16,27" 1464 293 432 7 0 0
7 WOOD "City of MARSHFIELD Wards 8,19,22-23" 1750 358 510 7 0 0
7 WOOD "City of MARSHFIELD Wards 9,18" 1310 296 348 11 0 0
7 WOOD "City of MARSHFIELD Ward 10" 1324 271 383 8 0 0
7 WOOD "City of PITTSVILLE Ward 1" 708 104 247 3 0 0
8 BROWN "Town of EATON Wards 1-2" 1636 243 575 0 0 0
8 BROWN "Town of GLENMORE Wards 1-2" 1070 120 415 0 0 0
8 BROWN "Town of GREEN BAY Wards 1-3" 2286 291 852 0 0 0
8 BROWN "Town of HOLLAND Wards 1-2" 1606 205 598 0 0 0
8 BROWN "Town of HUMBOLDT Wards 1-2" 1388 177 515 0 0 2
8 BROWN "Town of LAWRENCE Wards 1-3" 2730 435 930 0 0 0
8 BROWN "Town of LAWRENCE Wards 4-6" 3324 456 1206 0 0 0
8 BROWN "Town of LEDGEVIEW Wards 1-3,8-10" 4402 693 1508 0 0 0
8 BROWN "Town of LEDGEVIEW Wards 4-7" 3750 644 1231 0 0 0
8 BROWN "Town of MORRISON Wards 1-2" 1526 132 631 0 0 0
8 BROWN "Town of NEW DENMARK Wards 1-3" 1656 249 579 0 0 0
8 BROWN "Town of PITTSFIELD Wards 1-3" 3006 383 1120 0 0 0
8 BROWN "Town of ROCKLAND Wards 1-3" 1958 262 716 0 0 1
8 BROWN "Town of SCOTT Wards 1-4" 4056 702 1326 0 0 0
8 BROWN "Town of WRIGHTSTOWN Wards 1-3" 2214 277 830 0 0 0
8 BROWN "Village of ALLOUEZ Wards 1-2" 3648 875 947 0 0 2
8 BROWN "Village of ALLOUEZ Wards 3-4" 3290 747 897 0 0 1
8 BROWN "Village of ALLOUEZ Wards 5-6" 4142 829 1240 0 0 2
8 BROWN "Village of ALLOUEZ Wards 7-9" 3260 711 919 0 0 0
8 BROWN "Village of ALLOUEZ Ward 10" 0 0 0 0 0 0
8 BROWN "Village of ASHWAUBENON Wards 1-2" 2166 452 631 0 0 0
8 BROWN "Village of ASHWAUBENON Wards 3-4" 2098 405 644 0 0 0
8 BROWN "Village of ASHWAUBENON Wards 5-6" 2616 505 800 0 0 3
8 BROWN "Village of ASHWAUBENON Wards 7-8" 3112 541 1014 0 0 1
8 BROWN "Village of ASHWAUBENON Wards 9-10" 3424 620 1091 0 0 1
8 BROWN "Village of ASHWAUBENON Wards 11-12" 3020 593 916 0 0 1
8 BROWN "Village of BELLEVUE Wards 1-6" 6456 1330 1896 0 0 2
8 BROWN "Village of BELLEVUE Wards 7-10" 7702 1409 2441 0 0 1
8 BROWN "Village of DENMARK Wards 1-4" 1852 284 641 0 0 1
8 BROWN "Village of HOBART Wards 1-8" 8276 1410 2728 0 0 0
8 BROWN "Village of HOBART Ward 9" 68 16 18 0 0 0
8 BROWN "Village of HOWARD Wards 1,12" 2038 330 689 0 0 0
8 BROWN "Village of HOWARD Wards 2,8,11" 4480 774 1466 0 0 0
8 BROWN "Village of HOWARD Wards 3-4,6" 2278 461 677 0 0 1
8 BROWN "Village of HOWARD Ward 5" 668 123 211 0 0 0
8 BROWN "Village of HOWARD Ward 7" 1248 228 396 0 0 0
8 BROWN "Village of HOWARD Wards 9-10,18" 3214 625 982 0 0 0
8 BROWN "Village of HOWARD Wards 13-14" 1988 334 660 0 0 0
8 BROWN "Village of HOWARD Wards 15-16" 2912 419 1037 0 0 0
8 BROWN "Village of PULASKI Wards 1-3,6" 2576 404 884 0 0 0
8 BROWN "Village of SUAMICO Wards 1-4" 5972 849 2137 0 0 0
8 BROWN "Village of SUAMICO Wards 5-8" 7296 1079 2568 0 0 1
8 BROWN "Village of WRIGHTSTOWN Wards 1-3" 2360 345 834 0 0 1
8 BROWN "City of DE PERE Wards 1-4" 6700 1418 1930 0 0 2
8 BROWN "City of DE PERE Ward 5" 484 130 112 0 0 0
8 BROWN "City of DE PERE Wards 6-8" 4568 978 1305 0 0 1
8 BROWN "City of DE PERE Wards 9,18" 1202 248 353 0 0 0
8 BROWN "City of DE PERE Wards 10-12" 4778 1038 1349 0 0 2
8 BROWN "City of DE PERE Wards 13-15" 5874 1067 1866 0 0 4
8 BROWN "City of DE PERE Wards 16-17" 10 0 5 0 0 0
8 BROWN "City of GREEN BAY Ward 1" 18 3 6 0 0 0
8 BROWN "City of GREEN BAY Ward 2" 2344 468 704 0 0 0
8 BROWN "City of GREEN BAY Ward 3" 2870 778 656 0 0 1
8 BROWN "City of GREEN BAY Ward 4" 3540 665 1105 0 0 0
8 BROWN "City of GREEN BAY Ward 5" 1324 269 393 0 0 0
8 BROWN "City of GREEN BAY Ward 6" 2946 554 919 0 0 0
8 BROWN "City of GREEN BAY Ward 7" 1752 382 494 0 0 0
8 BROWN "City of GREEN BAY Ward 8" 2962 640 841 0 0 0
8 BROWN "City of GREEN BAY Ward 9" 988 260 233 0 0 1
8 BROWN "City of GREEN BAY Ward 10" 1084 276 266 0 0 0
8 BROWN "City of GREEN BAY Ward 11" 1204 250 351 0 0 1
8 BROWN "City of GREEN BAY Ward 12" 1076 278 259 0 0 1
8 BROWN "City of GREEN BAY Ward 13" 1140 376 194 0 0 0
8 BROWN "City of GREEN BAY Ward 14" 1206 296 307 0 0 0
8 BROWN "City of GREEN BAY Ward 15" 2160 613 463 0 0 4
8 BROWN "City of GREEN BAY Ward 16" 1820 541 368 0 0 1
8 BROWN "City of GREEN BAY Ward 17" 1448 380 344 0 0 0
8 BROWN "City of GREEN BAY Ward 18" 1526 364 399 0 0 0
8 BROWN "City of GREEN BAY Ward 19" 1084 301 239 0 0 2
8 BROWN "City of GREEN BAY Ward 20" 1228 358 254 0 0 2
8 BROWN "City of GREEN BAY Ward 21" 1050 331 194 0 0 0
8 BROWN "City of GREEN BAY Ward 22" 546 136 137 0 0 0
8 BROWN "City of GREEN BAY Ward 23" 1180 330 260 0 0 0
8 BROWN "City of GREEN BAY Ward 24" 1450 388 335 0 0 2
8 BROWN "City of GREEN BAY Ward 25" 1406 337 365 0 0 1
8 BROWN "City of GREEN BAY Ward 26" 1414 410 296 0 0 1
8 BROWN "City of GREEN BAY Ward 27" 514 162 95 0 0 0
8 BROWN "City of GREEN BAY Ward 28" 1336 405 262 0 0 1
8 BROWN "City of GREEN BAY Ward 29" 1974 484 500 0 0 3
8 BROWN "City of GREEN BAY Ward 30" 1766 539 342 0 0 2
8 BROWN "City of GREEN BAY Ward 31" 1756 445 432 0 0 1
8 BROWN "City of GREEN BAY Ward 32" 1476 335 403 0 0 0
8 BROWN "City of GREEN BAY Ward 33" 1062 260 270 0 0 1
8 BROWN "City of GREEN BAY Ward 34" 2084 439 603 0 0 0
8 BROWN "City of GREEN BAY Ward 35" 1464 291 440 0 0 1
8 BROWN "City of GREEN BAY Ward 36" 822 233 178 0 0 0
8 BROWN "City of GREEN BAY Ward 37" 1460 324 405 0 0 1
8 BROWN "City of GREEN BAY Ward 38" 1938 510 459 0 0 0
8 BROWN "City of GREEN BAY Ward 39" 2158 505 573 0 0 1
8 BROWN "City of GREEN BAY Ward 40" 1474 341 396 0 0 0
8 BROWN "City of GREEN BAY Ward 41" 848 193 231 0 0 0
8 BROWN "City of GREEN BAY Ward 42" 1158 295 282 0 0 2
8 BROWN "City of GREEN BAY Ward 43" 2024 456 554 0 0 2
8 BROWN "City of GREEN BAY Ward 44" 2746 564 808 0 0 1
8 BROWN "City of GREEN BAY Ward 45" 3216 566 1041 0 0 1
8 BROWN "City of GREEN BAY Ward 46" 2356 608 569 0 0 1
8 BROWN "City of GREEN BAY Ward 47" 2794 535 861 0 0 1
8 CALUMET "Town of BRILLION Wards 1-2" 1422 165 546 0 0 0
8 CALUMET "Town of BROTHERTOWN Wards 1-2" 1254 128 499 0 0 0
8 CALUMET "Town of CHARLESTOWN Ward 1" 794 87 310 0 0 0
8 CALUMET "Town of CHILTON Wards 1-3" 1088 112 432 0 0 0
8 CALUMET "Town of HARRISON Ward 10" 0 0 0 0 0 0
8 CALUMET "Town of NEW HOLSTEIN Wards 1-3" 1456 167 561 0 0 0
8 CALUMET "Town of RANTOUL Ward 1" 710 72 283 0 0 0
8 CALUMET "Town of STOCKBRIDGE Wards 1-3" 1564 193 589 0 0 0
8 CALUMET "Town of WOODVILLE Ward 1" 886 87 356 0 0 0
8 CALUMET "Village of HARRISON Wards 3-4" 1948 311 663 0 0 0
8 CALUMET "Village of HARRISON Wards 5-6,10" 2116 359 699 0 0 0
8 CALUMET "Village of HARRISON Wards 7-9,14" 2062 330 701 0 0 0
8 CALUMET "Village of HARRISON Wards 11-13" 3008 522 982 0 0 0
8 CALUMET "Village of HARRISON Ward 15" 320 34 126 0 0 0
8 CALUMET "Village of HARRISON Ward 16" 556 81 197 0 0 0
8 CALUMET "Village of HARRISON Ward 17" 154 35 42 0 0 0
8 CALUMET "Village of HARRISON Ward 18" 978 187 302 0 0 0
8 CALUMET "Village of HILBERT Wards 1-2" 916 78 380 0 0 0
8 CALUMET "Village of HILBERT Ward 3" 0 0 0 0 0 0
8 CALUMET "Village of POTTER Ward 1" 248 22 102 0 0 0
8 CALUMET "Village of SHERWOOD Wards 1-5" 3438 563 1156 0 0 0
8 CALUMET "Village of STOCKBRIDGE Ward 1" 652 98 228 0 0 0
8 CALUMET "CITY OF APPLETON Ward 12" 658 142 187 0 0 0
8 CALUMET "CITY OF APPLETON Ward 13" 1584 379 413 0 0 0
8 CALUMET "CITY OF APPLETON Ward 14" 1480 322 418 0 0 0
8 CALUMET "CITY OF APPLETON Ward 26" 1810 392 513 0 0 0
8 CALUMET "CITY OF APPLETON Ward 44" 1834 404 513 0 0 0
8 CALUMET "CITY OF APPLETON Ward 45" 2326 494 669 0 0 0
8 CALUMET "CITY OF APPLETON Ward 46" 194 32 65 0 0 0
8 CALUMET "CITY OF APPLETON Ward 47" 0 0 0 0 0 0
8 CALUMET "City of BRILLION Wards 1-4" 2642 370 951 0 0 0
8 CALUMET "City of CHILTON Wards 1-5" 2902 424 1027 0 0 0
8 CALUMET "CITY OF KAUKAUNA Ward 11" 0 0 0 0 0 0
8 CALUMET "CITY OF KIEL Ward 7" 238 42 77 0 0 0
8 CALUMET "CITY OF MENASHA Wards 16-20" 2866 566 867 0 0 0
8 CALUMET "City of NEW HOLSTEIN Wards 1-5" 2802 449 952 0 0 0
8 DOOR "Town of BAILEYS HARBOR Wards 1-2" 1650 423 402 0 0 0
8 DOOR "Town of BRUSSELS Wards 1-2" 1074 153 384 0 0 0
8 DOOR "Town of CLAY BANKS Ward 1" 454 82 145 0 0 0
8 DOOR "Town of EGG HARBOR Wards 1-3" 1812 370 536 0 0 0
8 DOOR "Town of FORESTVILLE Wards 1-2" 1062 173 356 0 0 2
8 DOOR "Town of GARDNER Wards 1-2" 1368 223 461 0 0 0
8 DOOR "Town of GIBRALTAR Wards 1-2" 1594 373 424 0 0 0
8 DOOR "Town of JACKSONPORT Wards 1-2" 1020 192 318 0 0 0
8 DOOR "Town of LIBERTY GROVE Wards 1-3" 2738 659 708 0 0 2
8 DOOR "Town of NASEWAUPEE Wards 1-3" 2264 387 745 0 0 0
8 DOOR "Town of SEVASTOPOL Wards 1-5" 3654 652 1174 0 0 1
8 DOOR "Town of STURGEON BAY Wards 1-2" 952 183 293 0 0 0
8 DOOR "Town of UNION Ward 1" 1216 175 433 0 0 0
8 DOOR "Town of WASHINGTON Ward 1" 1124 221 341 0 0 0
8 DOOR "Village of EGG HARBOR Ward 1" 440 105 115 0 0 0
8 DOOR "Village of EPHRAIM Ward 1" 484 106 136 0 0 0
8 DOOR "Village of FORESTVILLE Ward 1" 462 74 157 0 0 0
8 DOOR "Village of SISTER BAY Ward 1" 1324 341 321 0 0 0
8 DOOR "City of STURGEON BAY Wards 1-6,22-24,29" 4044 992 1030 0 0 0
8 DOOR "City of STURGEON BAY Wards 7-10,18-21,25-27,30" 2612 595 711 0 0 0
8 DOOR "City of STURGEON BAY Wards 11-17,28" 2438 546 673 0 0 0
8 KEWAUNEE "Town of AHNAPEE Ward 1" 844 161 261 0 0 0
8 KEWAUNEE "Town of CARLTON Wards 1-2" 1038 133 385 0 0 1
8 KEWAUNEE "Town of CASCO Wards 1-3" 1118 139 419 0 0 1
8 KEWAUNEE "Town of FRANKLIN Ward 1" 994 163 333 0 0 1
8 KEWAUNEE "Town of LINCOLN Ward 1" 878 137 300 0 0 2
8 KEWAUNEE "Town of LUXEMBURG Wards 1-3" 1536 161 607 0 0 0
8 KEWAUNEE "Town of MONTPELIER Wards 1-3" 1438 170 549 0 0 0
8 KEWAUNEE "Town of PIERCE Wards 1-2" 818 161 248 0 0 0
8 KEWAUNEE "Town of RED RIVER Wards 1-3" 1390 186 509 0 0 0
8 KEWAUNEE "Town of WEST KEWAUNEE Wards 1-2" 1258 152 477 0 0 0
8 KEWAUNEE "Village of CASCO Ward 1" 466 56 177 0 0 0
8 KEWAUNEE "Village of LUXEMBURG Wards 1-5" 2104 308 744 0 0 0
8 KEWAUNEE "City of ALGOMA Wards 1-6" 2624 590 722 0 0 0
8 KEWAUNEE "City of KEWAUNEE Wards 1-5" 2386 434 759 0 0 0
8 MARINETTE "Town of AMBERG Ward 1" 762 97 284 0 0 0
8 MARINETTE "Town of ATHELSTANE Wards 1-2" 584 73 219 0 0 0
8 MARINETTE "Town of BEAVER Wards 1-2" 1066 121 412 0 0 0
8 MARINETTE "Town of BEECHER Ward 1" 718 80 279 0 0 0
8 MARINETTE "Town of DUNBAR Wards 1-2" 528 63 201 0 0 0
8 MARINETTE "Town of GOODMAN Ward 1" 620 99 211 0 0 0
8 MARINETTE "Town of GROVER Wards 1-3" 1592 166 630 0 0 0
8 MARINETTE "Town of LAKE Wards 1-2" 1066 143 390 0 0 0
8 MARINETTE "Town of MIDDLE INLET Wards 1-2" 808 131 273 0 0 0
8 MARINETTE "Town of NIAGARA Ward 1" 836 120 298 0 0 0
8 MARINETTE "Town of PEMBINE Wards 1-2" 750 116 259 0 0 0
8 MARINETTE "Town of PESHTIGO Wards 1,4" 1420 217 493 0 0 0
8 MARINETTE "Town of PESHTIGO Wards 2-3" 1544 257 515 0 0 0
8 MARINETTE "Town of PESHTIGO Wards 5-6" 1062 161 370 0 0 0
8 MARINETTE "Town of PORTERFIELD Wards 1-3" 1806 250 653 0 0 0
8 MARINETTE "Town of POUND Wards 1-3" 1226 130 483 0 0 0
8 MARINETTE "Town of SILVER CLIFF Ward 1" 640 88 232 0 0 0
8 MARINETTE "Town of STEPHENSON Wards 1-3" 2018 296 713 0 0 0
8 MARINETTE "Town of STEPHENSON Wards 4-5" 1286 156 487 0 0 0
8 MARINETTE "Town of WAGNER Ward 1" 718 97 262 0 0 0
8 MARINETTE "Town of WAUSAUKEE Wards 1-2" 1162 148 433 0 0 0
8 MARINETTE "Village of COLEMAN Ward 1" 620 86 224 0 0 0
8 MARINETTE "Village of CRIVITZ Ward 1" 750 96 279 0 0 0
8 MARINETTE "Village of POUND Ward 1" 240 23 97 0 0 0
8 MARINETTE "Village of WAUSAUKEE Ward 1" 352 51 125 0 0 0
8 MARINETTE "City of MARINETTE Wards 1-8" 6964 1436 2046 0 0 0
8 MARINETTE "City of NIAGARA Wards 1-3" 1076 194 344 0 0 0
8 MARINETTE "City of PESHTIGO Wards 1-7" 2366 378 805 0 0 0
8 MENOMINEE "Town of MENOMINEE Wards 1,3-5" 1876 653 285 0 0 0
8 MENOMINEE "Town of MENOMINEE Ward 2" 306 131 22 0 0 0
8 OCONTO "Town of ABRAMS Wards 1-3" 1824 269 642 0 0 1
8 OCONTO "Town of BAGLEY Ward 1" 310 28 127 0 0 0
8 OCONTO "Town of BRAZEAU Wards 1-3" 1396 156 542 0 0 0
8 OCONTO "Town of BREED Ward 1" 698 65 284 0 0 0
8 OCONTO "Town of CHASE Wards 1-5" 2842 389 1032 0 0 0
8 OCONTO "Town of DOTY Ward 1" 388 48 146 0 0 0
8 OCONTO "Town of GILLETT Wards 1-2" 1052 84 441 0 0 1
8 OCONTO "Town of HOW Wards 1-2" 538 38 231 0 0 0
8 OCONTO "Town of LAKEWOOD Ward 1" 1012 149 357 0 0 0
8 OCONTO "Town of LENA Ward 1" 626 70 243 0 0 0
8 OCONTO "Town of LITTLE RIVER Wards 1-2" 932 117 349 0 0 0
8 OCONTO "Town of LITTLE SUAMICO Wards 1-8" 4780 594 1796 0 0 0
8 OCONTO "Town of MAPLE VALLEY Ward 1" 626 68 245 0 0 0
8 OCONTO "Town of MORGAN Wards 1-2" 986 114 379 0 0 0
8 OCONTO "Town of MOUNTAIN Ward 1" 910 132 323 0 0 0
8 OCONTO "Town of OCONTO Wards 1-3" 1292 180 465 0 0 1
8 OCONTO "Town of OCONTO FALLS Wards 1-2" 1174 156 431 0 0 0
8 OCONTO "Town of PENSAUKEE Wards 1-2" 1382 205 486 0 0 0
8 OCONTO "Town of RIVERVIEW Wards 1-2" 898 149 300 0 0 0
8 OCONTO "Town of SPRUCE Wards 1-2" 792 98 298 0 0 0
8 OCONTO "Town of STILES Wards 1-2" 1384 187 502 0 0 3
8 OCONTO "Town of TOWNSEND Ward 1" 1252 213 412 0 0 1
8 OCONTO "Town of UNDERHILL Ward 1" 748 95 279 0 0 0
8 OCONTO "Village of LENA Ward 1" 384 49 143 0 0 0
8 OCONTO "VILLAGE OF PULASKI Ward 5" 0 0 0 0 0 0
8 OCONTO "Village of SURING Ward 1" 358 39 140 0 0 0
8 OCONTO "City of GILLETT Wards 1-3" 1016 140 367 0 0 1
8 OCONTO "City of OCONTO Wards 1-7" 3308 603 1046 0 0 5
8 OCONTO "City of OCONTO FALLS Wards 1-5" 2030 287 728 0 0 0
8 OCONTO "City of OCONTO FALLS Ward 6" 0 0 0 0 0 0
8 OUTAGAMIE "Town of BLACK CREEK Wards 1-2" 1182 138 453 0 0 0
8 OUTAGAMIE "Town of BOVINA Wards 1-2" 1068 141 393 0 0 0
8 OUTAGAMIE "Town of BUCHANAN Wards 1-10" 6816 1166 2242 0 0 0
8 OUTAGAMIE "Town of CENTER Wards 1-7" 3878 448 1491 0 0 0
8 OUTAGAMIE "Town of CICERO Wards 1-2" 928 144 320 0 0 0
8 OUTAGAMIE "Town of DALE Wards 1-3" 2856 319 1109 0 0 0
8 OUTAGAMIE "Town of DEER CREEK Ward 1" 486 50 193 0 0 0
8 OUTAGAMIE "Town of ELLINGTON Wards 1-5" 2956 359 1119 0 0 0
8 OUTAGAMIE "Town of FREEDOM Wards 1-8" 5766 751 2132 0 0 0
8 OUTAGAMIE "Town of GRAND CHUTE Wards 1-3" 5538 1033 1736 0 0 0
8 OUTAGAMIE "Town of GRAND CHUTE Wards 4-6,9-14" 9342 1981 2690 0 0 0
8 OUTAGAMIE "Town of GRAND CHUTE Wards 7-8" 1604 381 421 0 0 0
8 OUTAGAMIE "Town of GRAND CHUTE Wards 15-17" 4514 826 1431 0 0 0
8 OUTAGAMIE "Town of GRAND CHUTE Ward 18" 4 0 2 0 0 0
8 OUTAGAMIE "Town of GREENVILLE Wards 1-3,5,7-8" 9268 1326 3308 0 0 0
8 OUTAGAMIE "Town of GREENVILLE Wards 4,9" 2192 321 775 0 0 0
8 OUTAGAMIE "Town of GREENVILLE Ward 6" 392 42 154 0 0 0
8 OUTAGAMIE "Town of HORTONIA Wards 1-2" 1072 117 419 0 0 0
8 OUTAGAMIE "Town of KAUKAUNA Wards 1-3" 1294 134 513 0 0 0
8 OUTAGAMIE "Town of LIBERTY Ward 1" 840 96 324 0 0 0
8 OUTAGAMIE "Town of MAINE Ward 1" 788 109 285 0 0 0
8 OUTAGAMIE "Town of MAPLE CREEK Ward 1" 530 55 210 0 0 0
8 OUTAGAMIE "Town of ONEIDA Wards 1-6" 3346 675 998 0 0 0
8 OUTAGAMIE "Town of OSBORN Wards 1-2" 1230 175 440 0 0 0
8 OUTAGAMIE "Town of SEYMOUR Wards 1-2" 1078 121 418 0 0 0
8 OUTAGAMIE "Town of VANDENBROEK Wards 1-3" 1584 207 585 0 0 0
8 OUTAGAMIE "Village of BEAR CREEK Ward 1" 224 36 76 0 0 0
8 OUTAGAMIE "Village of BLACK CREEK Wards 1-2" 1022 155 356 0 0 0
8 OUTAGAMIE "Village of COMBINED LOCKS Wards 1-6" 3538 631 1138 0 0 0
