COUNTY AREA TOTAL DEM REP SCATTERING
WALWORTH "Village of GENOA CITY Wards 1-4" 511 223 288 0
WALWORTH "VILLAGE OF MUKWONAGO Ward 11" 52 25 27 0
WALWORTH "Village of SHARON Wards 1-2" 335 147 188 0
WALWORTH "Village of WALWORTH Wards 1-3" 640 299 341 0
WALWORTH "Village of WILLIAMS BAY Wards 1-4" 934 468 463 3
WALWORTH "CITY OF BURLINGTON Ward 9" 0 0 0 0
WALWORTH "CITY OF BURLINGTON Ward 10" 1 1 0 0
WALWORTH "City of DELAVAN Wards 1-5,15-16" 582 284 298 0
WALWORTH "City of DELAVAN Wards 6-10" 646 325 321 0
WALWORTH "City of DELAVAN Wards 11-14" 708 345 363 0
WALWORTH "City of ELKHORN Wards 1,5,7" 1018 461 557 0
WALWORTH "City of ELKHORN Ward 2" 222 100 122 0
WALWORTH "City of ELKHORN Ward 3" 243 125 118 0
WALWORTH "City of ELKHORN Wards 4,8" 525 265 260 0
WALWORTH "City of ELKHORN Ward 6" 408 181 227 0
WALWORTH "City of LAKE GENEVA Wards 1-2" 550 323 226 1
WALWORTH "City of LAKE GENEVA Wards 3-4" 362 190 172 0
WALWORTH "City of LAKE GENEVA Wards 5-6,10" 574 287 287 0
WALWORTH "City of LAKE GENEVA Wards 7-9,11-14" 491 258 231 2
WALWORTH "City of WHITEWATER Wards 1-2" 540 331 209 0
WALWORTH "City of WHITEWATER Wards 3-4" 352 274 78 0
WALWORTH "City of WHITEWATER Wards 5-6" 628 425 203 0
WALWORTH "City of WHITEWATER Ward 7" 42 27 15 0
WALWORTH "City of WHITEWATER Wards 8,13" 39 33 5 1
WALWORTH "City of WHITEWATER Ward 9" 53 40 13 0
WASHBURN "Town of BARRONETT Ward 1" 108 49 59 0
WASHBURN "Town of BASHAW Wards 1-3" 326 123 203 0
WASHBURN "Town of BASS LAKE Ward 1" 143 63 80 0
WASHBURN "Town of BEAVER BROOK Wards 1-3" 242 108 134 0
WASHBURN "Town of BIRCHWOOD Wards 1-3" 211 76 135 0
WASHBURN "Town of BROOKLYN Ward 1" 104 51 53 0
WASHBURN "Town of CASEY Ward 1" 142 73 69 0
WASHBURN "Town of CHICOG Wards 1-2" 90 50 40 0
WASHBURN "Town of CRYSTAL Wards 1-2" 88 30 58 0
WASHBURN "Town of EVERGREEN Wards 1-2" 378 171 207 0
WASHBURN "Town of FROG CREEK Ward 1" 43 18 25 0
WASHBURN "Town of GULL LAKE Ward 1" 54 27 27 0
WASHBURN "Town of LONG LAKE Ward 1" 227 114 113 0
WASHBURN "Town of MADGE Wards 1-3" 203 98 104 1
WASHBURN "Town of MINONG Wards 1-2" 247 128 119 0
WASHBURN "Town of SARONA Wards 1-2" 128 42 86 0
WASHBURN "Town of SPOONER Wards 1-3" 265 101 164 0
WASHBURN "Town of SPRINGBROOK Ward 1" 137 56 81 0
WASHBURN "Town of STINNETT Ward 1" 67 17 50 0
WASHBURN "Town of STONE LAKE Ward 1" 132 52 80 0
WASHBURN "Town of TREGO Wards 1-2" 286 145 141 0
WASHBURN "Village of BIRCHWOOD Ward 1" 112 48 64 0
WASHBURN "Village of MINONG Ward 1" 98 52 46 0
WASHBURN "City of SPOONER Wards 1-6" 500 240 260 0
WASHBURN "City of SHELL LAKE Wards 1-2" 454 245 209 0
WASHINGTON "Town of ADDISON Wards 1-6" 1163 305 858 0
WASHINGTON "Town of BARTON Wards 1-4" 994 263 731 0
WASHINGTON "Town of ERIN Wards 1-4" 1602 410 1192 0
WASHINGTON "Town of FARMINGTON Wards 1-5" 1406 344 1062 0
WASHINGTON "Town of GERMANTOWN Ward 1" 116 50 66 0
WASHINGTON "Town of HARTFORD Wards 1-5" 1337 327 1010 0
WASHINGTON "Town of JACKSON Wards 1-6" 1743 401 1342 0
WASHINGTON "Town of KEWASKUM Wards 1-2" 441 118 323 0
WASHINGTON "Town of POLK Wards 1-6" 1512 368 1144 0
WASHINGTON "Town of TRENTON Wards 1-8" 1762 445 1317 0
WASHINGTON "Town of WAYNE Wards 1-3" 757 169 588 0
WASHINGTON "Town of WEST BEND Wards 1-8" 1983 624 1359 0
WASHINGTON "Village of GERMANTOWN Wards 1,8,10-11" 1967 644 1323 0
WASHINGTON "Village of GERMANTOWN Wards 2,5-7" 1597 668 929 0
WASHINGTON "Village of GERMANTOWN Wards 3-4,9,16-17" 1748 697 1051 0
WASHINGTON "Village of GERMANTOWN Wards 12-15" 1960 711 1249 0
WASHINGTON "Village of JACKSON Wards 1-12" 2138 676 1462 0
WASHINGTON "Village of JACKSON Ward 13" 0 0 0 0
WASHINGTON "Village of KEWASKUM Wards 1-5,7" 1250 416 834 0
WASHINGTON "Village of NEWBURG Wards 1-2" 341 82 259 0
WASHINGTON "Village of RICHFIELD Wards 1-2" 1169 301 868 0
WASHINGTON "Village of RICHFIELD Wards 3-4" 983 267 716 0
WASHINGTON "Village of RICHFIELD Wards 5-6" 1337 339 998 0
WASHINGTON "Village of RICHFIELD Wards 7-9" 1445 432 1013 0
WASHINGTON "Village of RICHFIELD Ward 10" 0 0 0 0
WASHINGTON "Village of SLINGER Wards 1-9" 1639 497 1142 0
WASHINGTON "City of HARTFORD Wards 1-5,31-32,34" 1311 473 838 0
WASHINGTON "City of HARTFORD Wards 6-10,15-17,20,23-25,28,33,35-36" 1257 459 798 0
WASHINGTON "City of HARTFORD Wards 11-14,21-22,26-27,29-30" 1513 594 919 0
WASHINGTON "CITY OF MILWAUKEE Ward 318" 0 0 0 0
WASHINGTON "City of WEST BEND Wards 1-3" 960 349 611 0
WASHINGTON "City of WEST BEND Wards 4-6" 1182 534 648 0
WASHINGTON "City of WEST BEND Wards 7-8" 1358 481 877 0
WASHINGTON "City of WEST BEND Wards 9-10,30-32,34-36" 984 387 597 0
WASHINGTON "City of WEST BEND Wards 11-14,28-29" 948 372 576 0
WASHINGTON "City of WEST BEND Wards 15-19,25,27" 1075 438 637 0
WASHINGTON "City of WEST BEND Wards 20-22" 906 335 571 0
WASHINGTON "City of WEST BEND Wards 23-24,26,33" 1259 507 752 0
WAUKESHA "Town of BROOKFIELD Ward 1" 367 150 217 0
WAUKESHA "Town of BROOKFIELD Wards 2,5-8" 1208 488 720 0
WAUKESHA "Town of BROOKFIELD Wards 3-4" 478 185 293 0
WAUKESHA "Town of BROOKFIELD Wards 9-10" 354 156 198 0
WAUKESHA "Town of DELAFIELD Wards 1-2,5-6" 1266 387 877 2
WAUKESHA "Town of DELAFIELD Wards 3-4" 827 240 587 0
WAUKESHA "Town of DELAFIELD Wards 7-8" 631 180 450 1
WAUKESHA "Town of DELAFIELD Wards 9-11" 997 367 629 1
WAUKESHA "Town of EAGLE Wards 1-4" 1422 443 978 1
WAUKESHA "Town of GENESEE Wards 1,6,9" 1001 319 682 0
WAUKESHA "Town of GENESEE Wards 2,5" 557 167 390 0
WAUKESHA "Town of GENESEE Wards 3,10" 571 193 378 0
WAUKESHA "Town of GENESEE Wards 4,7-8" 1100 367 733 0
WAUKESHA "Town of LISBON Ward 1" 638 200 437 1
WAUKESHA "Town of LISBON Wards 2-3" 1182 326 856 0
WAUKESHA "Town of LISBON Wards 4-5" 1382 416 966 0
WAUKESHA "Town of LISBON Ward 6" 661 202 459 0
WAUKESHA "Town of MERTON Wards 1-3,7-9" 2216 603 1613 0
WAUKESHA "Town of MERTON Wards 4-5" 656 218 437 1
WAUKESHA "Town of MERTON Wards 6,10-11" 443 121 322 0
WAUKESHA "Town of MUKWONAGO Wards 1,4-8" 1694 475 1219 0
WAUKESHA "Town of MUKWONAGO Wards 2-3" 519 145 374 0
WAUKESHA "Town of MUKWONAGO Wards 9-11" 741 227 514 0
WAUKESHA "Town of OCONOMOWOC Wards 1-2,4" 1254 371 883 0
WAUKESHA "Town of OCONOMOWOC Wards 3,6-7" 984 337 647 0
WAUKESHA "Town of OCONOMOWOC Wards 5,8-10" 1115 301 813 1
WAUKESHA "Town of OTTAWA Wards 1-5" 1703 593 1110 0
WAUKESHA "Town of VERNON Wards 1,8-11" 1385 404 979 2
WAUKESHA "Town of VERNON Wards 2,4-5" 984 241 743 0
WAUKESHA "Town of VERNON Wards 3,6-7" 761 236 524 1
WAUKESHA "Town of WAUKESHA Wards 1,8" 538 237 301 0
WAUKESHA "Town of WAUKESHA Wards 2-6" 1597 514 1083 0
WAUKESHA "Town of WAUKESHA Wards 7,9-11" 1304 401 902 1
WAUKESHA "Town of WAUKESHA Ward 12" 5 0 5 0
WAUKESHA "Village of BIG BEND Wards 1-3" 450 139 311 0
WAUKESHA "Village of BIG BEND Ward 4" 0 0 0 0
WAUKESHA "Village of BUTLER Wards 1-3" 571 228 343 0
WAUKESHA "Village of CHENEQUA Ward 1" 237 60 177 0
WAUKESHA "Village of CHENEQUA Wards 2-3" 0 0 0 0
WAUKESHA "Village of DOUSMAN Wards 1-3" 887 367 520 0
WAUKESHA "Village of DOUSMAN Wards 4-5" 0 0 0 0
WAUKESHA "Village of EAGLE Wards 1-2" 676 173 500 3
WAUKESHA "Village of ELM GROVE Wards 1-4" 1416 647 769 0
WAUKESHA "Village of ELM GROVE Wards 5-8" 1368 654 713 1
WAUKESHA "Village of HARTLAND Wards 1-6" 1419 570 847 2
WAUKESHA "Village of HARTLAND Wards 7-12" 1512 560 951 1
WAUKESHA "Village of HARTLAND Ward 13" 21 10 11 0
WAUKESHA "Village of HARTLAND Wards 14-15" 23 10 13 0
WAUKESHA "Village of LAC LA BELLE Ward 1" 178 58 120 0
WAUKESHA "Village of LANNON Wards 1-2" 393 149 244 0
WAUKESHA "Village of MENOMONEE FALLS Ward 1" 801 317 484 0
WAUKESHA "Village of MENOMONEE FALLS Ward 2" 525 230 295 0
WAUKESHA "Village of MENOMONEE FALLS Ward 3" 612 251 361 0
WAUKESHA "Village of MENOMONEE FALLS Ward 4" 314 130 183 1
WAUKESHA "Village of MENOMONEE FALLS Ward 5" 442 193 249 0
WAUKESHA "Village of MENOMONEE FALLS Ward 6" 583 285 298 0
WAUKESHA "Village of MENOMONEE FALLS Ward 7" 256 99 157 0
WAUKESHA "Village of MENOMONEE FALLS Ward 8" 460 194 266 0
WAUKESHA "Village of MENOMONEE FALLS Ward 9" 454 212 239 3
WAUKESHA "Village of MENOMONEE FALLS Ward 10" 476 177 299 0
WAUKESHA "Village of MENOMONEE FALLS Ward 11" 453 228 225 0
WAUKESHA "Village of MENOMONEE FALLS Ward 12" 339 173 166 0
WAUKESHA "Village of MENOMONEE FALLS Ward 13" 744 316 428 0
WAUKESHA "Village of MENOMONEE FALLS Ward 14" 832 361 471 0
WAUKESHA "Village of MENOMONEE FALLS Ward 15" 786 324 462 0
WAUKESHA "Village of MENOMONEE FALLS Ward 16" 380 138 242 0
WAUKESHA "Village of MENOMONEE FALLS Ward 17" 762 335 427 0
WAUKESHA "Village of MENOMONEE FALLS Ward 18" 691 305 386 0
WAUKESHA "Village of MENOMONEE FALLS Ward 19" 769 305 463 1
WAUKESHA "Village of MENOMONEE FALLS Ward 20" 698 318 380 0
WAUKESHA "Village of MENOMONEE FALLS Ward 21" 722 284 438 0
WAUKESHA "Village of MENOMONEE FALLS Ward 22" 411 177 233 1
WAUKESHA "Village of MENOMONEE FALLS Ward 23" 633 242 391 0
WAUKESHA "Village of MERTON Wards 1-6" 1286 347 939 0
WAUKESHA "Village of MUKWONAGO Wards 1-10,12" 2250 831 1417 2
WAUKESHA "Village of NASHOTAH Wards 1-2" 576 200 376 0
WAUKESHA "Village of NASHOTAH Ward 3" 0 0 0 0
WAUKESHA "Village of NORTH PRAIRIE Wards 1-3" 816 239 577 0
WAUKESHA "Village of NORTH PRAIRIE Ward 4" 0 0 0 0
WAUKESHA "Village of OCONOMOWOC LAKE Ward 1" 239 69 170 0
WAUKESHA "Village of PEWAUKEE Wards 1-5" 1427 597 830 0
WAUKESHA "Village of PEWAUKEE Wards 6-10" 1010 453 557 0
WAUKESHA "Village of SUMMIT Wards 1-6" 1969 699 1270 0
WAUKESHA "Village of SUSSEX Wards 1,6,9-11" 1035 402 632 1
WAUKESHA "Village of SUSSEX Wards 2,5" 1198 454 743 1
WAUKESHA "Village of SUSSEX Wards 3-4,7" 1324 505 818 1
WAUKESHA "Village of SUSSEX Ward 8" 78 29 49 0
WAUKESHA "Village of WALES Wards 1-4" 1269 493 776 0
WAUKESHA "Village of WALES Ward 5" 0 0 0 0
WAUKESHA "City of BROOKFIELD Ward 1" 759 306 453 0
WAUKESHA "City of BROOKFIELD Ward 2" 729 311 418 0
WAUKESHA "City of BROOKFIELD Ward 3" 703 280 423 0
WAUKESHA "City of BROOKFIELD Ward 4" 400 157 243 0
WAUKESHA "City of BROOKFIELD Ward 5" 832 313 518 1
WAUKESHA "City of BROOKFIELD Ward 6" 475 182 293 0
WAUKESHA "City of BROOKFIELD Ward 7" 546 259 287 0
WAUKESHA "City of BROOKFIELD Ward 8" 856 393 463 0
WAUKESHA "City of BROOKFIELD Ward 9" 630 251 379 0
WAUKESHA "City of BROOKFIELD Ward 10" 688 291 397 0
WAUKESHA "City of BROOKFIELD Ward 11" 630 289 341 0
WAUKESHA "City of BROOKFIELD Ward 12" 786 308 477 1
WAUKESHA "City of BROOKFIELD Ward 13" 759 301 456 2
WAUKESHA "City of BROOKFIELD Ward 14" 507 187 320 0
WAUKESHA "City of BROOKFIELD Ward 15" 574 219 355 0
WAUKESHA "City of BROOKFIELD Ward 16" 331 118 211 2
WAUKESHA "City of BROOKFIELD Ward 17" 676 260 416 0
WAUKESHA "City of BROOKFIELD Ward 18" 532 212 320 0
WAUKESHA "City of BROOKFIELD Ward 19" 480 197 282 1
WAUKESHA "City of BROOKFIELD Ward 20" 589 248 341 0
WAUKESHA "City of BROOKFIELD Ward 21" 523 239 283 1
WAUKESHA "City of BROOKFIELD Ward 22" 680 293 386 1
WAUKESHA "City of BROOKFIELD Ward 23" 565 265 300 0
WAUKESHA "City of BROOKFIELD Ward 24" 747 332 414 1
WAUKESHA "City of BROOKFIELD Ward 25" 1 1 0 0
WAUKESHA "City of DELAFIELD Wards 1-4,7-8,11-14" 2130 782 1345 3
WAUKESHA "City of DELAFIELD Wards 5-6,9-10" 770 323 444 3
WAUKESHA "CITY OF MILWAUKEE Ward 319" 0 0 0 0
WAUKESHA "City of MUSKEGO Wards 1-3" 1468 483 983 2
WAUKESHA "City of MUSKEGO Wards 4-5" 1197 429 768 0
WAUKESHA "City of MUSKEGO Wards 6,8" 1033 357 676 0
WAUKESHA "City of MUSKEGO Ward 7" 409 135 274 0
WAUKESHA "City of MUSKEGO Wards 9-10" 1104 409 695 0
WAUKESHA "City of MUSKEGO Wards 11-12" 1191 371 820 0
WAUKESHA "City of MUSKEGO Ward 13" 546 179 367 0
WAUKESHA "City of MUSKEGO Ward 14" 802 248 554 0
WAUKESHA "City of MUSKEGO Wards 15-16" 1374 461 913 0
WAUKESHA "City of NEW BERLIN Ward 1" 716 327 389 0
WAUKESHA "City of NEW BERLIN Ward 2" 479 203 276 0
WAUKESHA "City of NEW BERLIN Ward 3" 742 303 438 1
WAUKESHA "City of NEW BERLIN Ward 4" 657 283 374 0
WAUKESHA "City of NEW BERLIN Ward 5" 925 387 538 0
WAUKESHA "City of NEW BERLIN Ward 6" 217 108 109 0
WAUKESHA "City of NEW BERLIN Ward 7" 66 20 46 0
WAUKESHA "City of NEW BERLIN Ward 8" 826 333 493 0
WAUKESHA "City of NEW BERLIN Ward 9" 630 302 327 1
WAUKESHA "City of NEW BERLIN Ward 10" 154 55 99 0
WAUKESHA "City of NEW BERLIN Ward 11" 397 123 274 0
WAUKESHA "City of NEW BERLIN Ward 12" 88 35 52 1
WAUKESHA "City of NEW BERLIN Ward 13" 124 55 69 0
WAUKESHA "City of NEW BERLIN Ward 14" 3 1 2 0
WAUKESHA "City of NEW BERLIN Ward 15" 670 262 408 0
WAUKESHA "City of NEW BERLIN Ward 16" 894 358 536 0
WAUKESHA "City of NEW BERLIN Ward 17" 107 41 66 0
WAUKESHA "City of NEW BERLIN Ward 18" 1141 489 651 1
WAUKESHA "City of NEW BERLIN Ward 19" 144 57 87 0
WAUKESHA "City of NEW BERLIN Ward 20" 199 70 129 0
WAUKESHA "City of NEW BERLIN Ward 21" 749 297 451 1
WAUKESHA "City of NEW BERLIN Ward 22" 698 330 368 0
WAUKESHA "City of NEW BERLIN Ward 23" 534 220 314 0
WAUKESHA "City of NEW BERLIN Ward 24" 1040 439 601 0
WAUKESHA "City of NEW BERLIN Ward 25" 473 161 312 0
WAUKESHA "City of NEW BERLIN Ward 26" 732 227 504 1
WAUKESHA "City of NEW BERLIN Ward 27" 998 406 592 0
WAUKESHA "City of OCONOMOWOC Wards 1-3" 1927 813 1114 0
WAUKESHA "City of OCONOMOWOC Wards 4-6" 1473 594 878 1
WAUKESHA "City of OCONOMOWOC Wards 7-9" 1379 528 850 1
WAUKESHA "City of OCONOMOWOC Wards 10-12" 1393 572 820 1
WAUKESHA "City of OCONOMOWOC Wards 13-15" 64 27 37 0
WAUKESHA "City of OCONOMOWOC Ward 16" 17 6 11 0
WAUKESHA "City of PEWAUKEE Wards 1-2" 1442 497 945 0
WAUKESHA "City of PEWAUKEE Wards 3-4" 608 171 437 0
WAUKESHA "City of PEWAUKEE Wards 5-7" 1796 680 1115 1
WAUKESHA "City of PEWAUKEE Ward 8" 706 306 400 0
WAUKESHA "City of PEWAUKEE Wards 9-10" 1026 329 697 0
WAUKESHA "City of WAUKESHA Ward 1" 524 258 266 0
WAUKESHA "City of WAUKESHA Ward 2" 596 278 317 1
WAUKESHA "City of WAUKESHA Ward 3" 198 92 105 1
WAUKESHA "City of WAUKESHA Ward 4" 246 118 128 0
WAUKESHA "City of WAUKESHA Ward 5" 439 262 176 1
WAUKESHA "City of WAUKESHA Ward 6" 418 217 201 0
WAUKESHA "City of WAUKESHA Ward 7" 322 144 178 0
WAUKESHA "City of WAUKESHA Ward 8" 97 47 50 0
WAUKESHA "City of WAUKESHA Ward 9" 659 291 367 1
WAUKESHA "City of WAUKESHA Ward 10" 295 133 162 0
WAUKESHA "City of WAUKESHA Ward 11" 207 104 103 0
WAUKESHA "City of WAUKESHA Ward 12" 811 374 436 1
WAUKESHA "City of WAUKESHA Ward 13" 583 254 328 1
WAUKESHA "City of WAUKESHA Ward 14" 421 196 225 0
WAUKESHA "City of WAUKESHA Ward 15" 247 135 111 1
WAUKESHA "City of WAUKESHA Ward 16" 268 118 147 3
WAUKESHA "City of WAUKESHA Ward 17" 877 399 478 0
WAUKESHA "City of WAUKESHA Ward 18" 430 242 187 1
WAUKESHA "City of WAUKESHA Ward 19" 667 362 303 2
WAUKESHA "City of WAUKESHA Ward 20" 803 377 425 1
WAUKESHA "City of WAUKESHA Ward 21" 588 276 312 0
WAUKESHA "City of WAUKESHA Ward 22" 538 269 269 0
WAUKESHA "City of WAUKESHA Ward 23" 580 277 303 0
WAUKESHA "City of WAUKESHA Ward 24" 323 186 137 0
WAUKESHA "City of WAUKESHA Ward 25" 256 137 119 0
WAUKESHA "City of WAUKESHA Ward 26" 220 113 107 0
WAUKESHA "City of WAUKESHA Ward 27" 39 31 8 0
WAUKESHA "City of WAUKESHA Ward 28" 206 115 91 0
WAUKESHA "City of WAUKESHA Ward 29" 193 112 81 0
WAUKESHA "City of WAUKESHA Ward 30" 869 385 484 0
WAUKESHA "City of WAUKESHA Ward 31" 890 380 510 0
WAUKESHA "City of WAUKESHA Ward 32" 770 367 403 0
WAUKESHA "City of WAUKESHA Ward 33" 622 286 336 0
WAUKESHA "City of WAUKESHA Ward 34" 165 75 89 1
WAUKESHA "City of WAUKESHA Ward 35" 857 337 519 1
WAUKESHA "City of WAUKESHA Ward 36" 1281 514 767 0
WAUKESHA "City of WAUKESHA Ward 37" 382 173 209 0
WAUKESHA "City of WAUKESHA Ward 38" 754 373 379 2
WAUKESHA "City of WAUKESHA Ward 39" 0 0 0 0
WAUKESHA "City of WAUKESHA Ward 40" 0 0 0 0
WAUKESHA "City of WAUKESHA Ward 41" 0 0 0 0
WAUKESHA "City of WAUKESHA Ward 42" 0 0 0 0
WAUKESHA "City of WAUKESHA Ward 43" 0 0 0 0
WAUKESHA "City of WAUKESHA Ward 44" 0 0 0 0
WAUKESHA "City of WAUKESHA Ward 45" 0 0 0 0
WAUKESHA "City of WAUKESHA Ward 46" 0 0 0 0
WAUKESHA "City of WAUKESHA Ward 47" 0 0 0 0
WAUKESHA "City of WAUKESHA Ward 48" 0 0 0 0
WAUKESHA "City of WAUKESHA Ward 49" 0 0 0 0
WAUKESHA "City of WAUKESHA Ward 50" 2 2 0 0
WAUKESHA "City of WAUKESHA Ward 51" 0 0 0 0
WAUKESHA "City of WAUKESHA Ward 52" 0 0 0 0
WAUPACA "Town of BEAR CREEK Ward 1" 175 53 122 0
WAUPACA "Town of CALEDONIA Wards 1-2" 510 178 331 1
WAUPACA "Town of DAYTON Wards 1-4" 884 381 503 0
WAUPACA "Town of DUPONT Wards 1-2" 165 49 116 0
WAUPACA "Town of FARMINGTON Wards 1-6" 1089 513 576 0
WAUPACA "Town of FREMONT Wards 1-2" 179 63 116 0
WAUPACA "Town of HARRISON Ward 1" 151 54 97 0
WAUPACA "Town of HELVETIA Wards 1-2" 212 67 145 0
WAUPACA "Town of IOLA Wards 1-2" 311 118 193 0
WAUPACA "Town of LARRABEE Wards 1-2" 363 154 209 0
WAUPACA "Town of LEBANON Wards 1-3" 428 192 235 1
WAUPACA "Town of LIND Wards 1-3" 374 134 239 1
WAUPACA "Town of LITTLE WOLF Wards 1-3" 383 119 264 0
WAUPACA "Town of MATTESON Ward 1" 253 78 175 0
WAUPACA "Town of MUKWA Wards 1-2" 287 115 171 1
WAUPACA "Town of MUKWA Wards 3-5" 582 265 317 0
WAUPACA "Town of ROYALTON Wards 1-3" 356 119 237 0
WAUPACA "Town of SAINT LAWRENCE Wards 1-2" 207 101 106 0
WAUPACA "Town of SCANDINAVIA Wards 1-2" 390 180 209 1
WAUPACA "Town of UNION Wards 1-2" 180 57 123 0
WAUPACA "Town of WAUPACA Wards 1-2" 324 138 186 0
WAUPACA "Town of WEYAUWEGA Ward 1" 145 44 101 0
WAUPACA "Town of WYOMING Ward 1" 104 35 69 0
WAUPACA "Village of BIG FALLS Ward 1" 19 4 15 0
WAUPACA "Village of EMBARRASS Ward 1" 84 29 55 0
WAUPACA "Village of FREMONT Ward 1" 218 75 143 0
WAUPACA "Village of IOLA Wards 1-2" 336 165 171 0
WAUPACA "Village of OGDENSBURG Ward 1" 56 17 39 0
WAUPACA "Village of SCANDINAVIA Ward 1" 116 54 62 0
WAUPACA "City of CLINTONVILLE Ward 1" 84 46 38 0
WAUPACA "City of CLINTONVILLE Ward 2" 144 60 84 0
WAUPACA "City of CLINTONVILLE Ward 3" 190 80 109 1
WAUPACA "City of CLINTONVILLE Ward 4" 127 55 72 0
WAUPACA "City of CLINTONVILLE Ward 5" 207 108 99 0
WAUPACA "City of CLINTONVILLE Wards 6-7" 222 112 110 0
WAUPACA "City of CLINTONVILLE Ward 8" 1 0 1 0
WAUPACA "City of CLINTONVILLE Ward 9" 0 0 0 0
WAUPACA "City of CLINTONVILLE Ward 10" 0 0 0 0
WAUPACA "City of MANAWA Wards 1-3" 235 93 142 0
WAUPACA "City of MARION Wards 1-3" 289 112 177 0
WAUPACA "City of NEW LONDON Wards 3-4,8" 380 181 198 1
WAUPACA "City of NEW LONDON Wards 6-7" 345 162 183 0
WAUPACA "City of NEW LONDON Wards 9-10" 294 160 134 0
WAUPACA "City of NEW LONDON Wards 11-12" 240 135 104 1
WAUPACA "City of WAUPACA Ward 1" 198 110 87 1
WAUPACA "City of WAUPACA Wards 2,7,11" 222 117 104 1
WAUPACA "City of WAUPACA Ward 3" 98 53 45 0
WAUPACA "City of WAUPACA Ward 4" 150 76 74 0
WAUPACA "City of WAUPACA Wards 5,10" 290 154 136 0
WAUPACA "City of WAUPACA Ward 6" 136 93 43 0
WAUPACA "City of WAUPACA Ward 8" 140 78 62 0
WAUPACA "City of WAUPACA Ward 9" 77 44 33 0
WAUPACA "City of WAUPACA Ward 12" 0 0 0 0
WAUPACA "City of WAUPACA Ward 13" 0 0 0 0
WAUPACA "City of WEYAUWEGA Wards 1-3" 323 147 175 1
WAUPACA "City of WEYAUWEGA Ward 4" 0 0 0 0
WAUSHARA "Town of AURORA Ward 1" 255 93 162 0
WAUSHARA "Town of BLOOMFIELD Wards 1-2" 269 86 183 0
WAUSHARA "Town of COLOMA Ward 1" 225 92 133 0
WAUSHARA "Town of DAKOTA Wards 1-2" 303 104 199 0
WAUSHARA "Town of DEERFIELD Ward 1" 267 109 158 0
WAUSHARA "Town of HANCOCK Ward 1" 146 59 87 0
WAUSHARA "Town of LEON Wards 1-3" 385 137 248 0
WAUSHARA "Town of MARION Wards 1-4" 623 246 377 0
WAUSHARA "Town of MOUNT MORRIS Wards 1-2" 410 188 222 0
WAUSHARA "Town of OASIS Ward 1" 125 41 84 0
WAUSHARA "Town of PLAINFIELD Ward 1" 134 51 83 0
WAUSHARA "Town of POY SIPPI Ward 1" 234 79 155 0
WAUSHARA "Town of RICHFORD Wards 1-2" 150 36 114 0
WAUSHARA "Town of ROSE Wards 1-2" 225 106 119 0
WAUSHARA "Town of SAXEVILLE Ward 1" 310 147 163 0
WAUSHARA "Town of SPRINGWATER Wards 1-2" 484 197 287 0
WAUSHARA "Town of WARREN Ward 1" 158 67 91 0
WAUSHARA "Town of WAUTOMA Wards 1-3" 384 178 206 0
WAUSHARA "Village of COLOMA Ward 1" 120 48 72 0
WAUSHARA "Village of HANCOCK Ward 1" 106 43 63 0
WAUSHARA "Village of LOHRVILLE Ward 1" 81 28 53 0
WAUSHARA "Village of PLAINFIELD Ward 1" 168 79 89 0
WAUSHARA "Village of REDGRANITE Wards 1-3" 157 68 89 0
WAUSHARA "Village of WILD ROSE Ward 1" 220 115 105 0
WAUSHARA "CITY OF BERLIN Ward 7" 23 12 11 0
WAUSHARA "City of WAUTOMA Wards 1-3" 319 145 174 0
WINNEBAGO "Town of ALGOMA Wards 1-2,7-10" 969 493 475 1
WINNEBAGO "Town of ALGOMA Wards 3-6" 1106 582 524 0
WINNEBAGO "Town of BLACK WOLF Wards 1-3" 864 407 456 1
WINNEBAGO "Town of CLAYTON Wards 1-7" 1613 657 956 0
WINNEBAGO "Town of NEENAH Wards 1-4" 1531 720 808 3
WINNEBAGO "Town of NEKIMI Wards 1-2" 418 161 256 1
WINNEBAGO "Town of NEPEUSKUN Ward 1" 210 84 126 0
WINNEBAGO "Town of OMRO Wards 1-3" 687 315 371 1
WINNEBAGO "Town of OSHKOSH Wards 1A-5" 905 418 486 1
WINNEBAGO "Town of OSHKOSH Ward 1B" 28 11 17 0
WINNEBAGO "Town of POYGAN Wards 1-2" 398 165 232 1
WINNEBAGO "Town of RUSHFORD Wards 1-2" 474 175 299 0
WINNEBAGO "Town of UTICA Wards 1-2" 411 158 253 0
WINNEBAGO "Town of VINLAND Ward 1B" 0 0 0 0
WINNEBAGO "Town of VINLAND Wards 1A-2" 731 341 390 0
WINNEBAGO "Town of WINCHESTER Wards 1-2" 575 242 332 1
WINNEBAGO "Town of WINNECONNE Wards 1-4" 823 339 484 0
WINNEBAGO "Town of WINNECONNE Ward 5" 0 0 0 0
WINNEBAGO "Town of WOLF RIVER Wards 1-2A" 270 91 179 0
WINNEBAGO "Town of WOLF RIVER Wards 2B-2C" 124 45 79 0
WINNEBAGO "Village of FOX CROSSING Wards 1-2,4,7,14" 1990 992 996 2
WINNEBAGO "Village of FOX CROSSING Wards 3,5-6" 1706 847 857 2
WINNEBAGO "Village of FOX CROSSING Wards 8-10" 908 516 389 3
WINNEBAGO "Village of FOX CROSSING Wards 11-13" 687 392 295 0
