COUNTY AREA TOTAL DEM REP Anderson White Turnbull Enz Cason Boucher Grimek William Hoffman Turtenwald Gehler Davis SCATTERING
WALWORTH "CITY OF BURLINGTON Ward 10" 1 0 1 0 0 NA 0 0 0 0 0 0 0 0 0 0
WALWORTH "City of DELAVAN Wards 1-14,16" 3005 1410 1513 31 21 NA 25 5 0 0 0 0 0 0 0 0
WALWORTH "City of DELAVAN Ward 15" 0 0 0 0 0 NA 0 0 0 0 0 0 0 0 0 0
WALWORTH "City of ELKHORN Wards 1-7" 3919 1598 2244 33 11 NA 30 3 0 0 0 0 0 0 0 0
WALWORTH "City of ELKHORN Ward 8" 0 0 0 0 0 NA 0 0 0 0 0 0 0 0 0 0
WALWORTH "City of LAKE GENEVA Wards 1-2" 848 414 409 10 6 NA 9 0 0 0 0 0 0 0 0 0
WALWORTH "City of LAKE GENEVA Wards 3-4" 663 319 329 1 4 NA 9 1 0 0 0 0 0 0 0 0
WALWORTH "City of LAKE GENEVA Wards 5-6,10" 971 377 572 7 7 NA 7 1 0 0 0 0 0 0 0 0
WALWORTH "City of LAKE GENEVA Wards 7-9,11-14" 732 328 389 8 1 NA 6 0 0 0 0 0 0 0 0 0
WALWORTH "City of WHITEWATER Wards 1-2" 1067 593 446 15 3 NA 10 0 0 0 0 0 0 0 0 0
WALWORTH "City of WHITEWATER Wards 3-4" 823 525 274 15 5 NA 4 0 0 0 0 0 0 0 0 0
WALWORTH "City of WHITEWATER Wards 5-6" 1244 705 519 8 5 NA 7 0 0 0 0 0 0 0 0 0
WALWORTH "City of WHITEWATER Wards 7-9,13" 1151 754 356 17 10 NA 14 0 0 0 0 0 0 0 0 0
WASHBURN "Town of BARRONETT Ward 1" 189 81 106 1 1 NA 0 0 0 0 0 0 0 0 0 0
WASHBURN "Town of BASHAW Wards 1-3" 519 194 313 5 5 NA 2 0 0 0 0 0 0 0 0 0
WASHBURN "Town of BASS LAKE Ward 1" 237 83 150 0 2 NA 1 1 0 0 0 0 0 0 0 0
WASHBURN "Town of BEAVER BROOK Wards 1-3" 366 161 195 6 1 NA 3 0 0 0 0 0 0 0 0 0
WASHBURN "Town of BIRCHWOOD Wards 1-3" 331 89 234 6 0 NA 0 2 0 0 0 0 0 0 0 0
WASHBURN "Town of BROOKLYN Ward 1" 170 71 96 2 0 NA 0 0 0 0 0 0 0 1 0 0
WASHBURN "Town of CASEY Ward 1" 236 97 137 0 0 NA 2 0 0 0 0 0 0 0 0 0
WASHBURN "Town of CHICOG Wards 1-2" 159 75 82 0 1 NA 1 0 0 0 0 0 0 0 0 0
WASHBURN "Town of CRYSTAL Wards 1-2" 141 46 89 1 2 NA 3 0 0 0 0 0 0 0 0 0
WASHBURN "Town of EVERGREEN Wards 1-2" 562 239 318 4 1 NA 0 0 0 0 0 0 0 0 0 0
WASHBURN "Town of FROG CREEK Ward 1" 69 26 40 1 2 NA 0 0 0 0 0 0 0 0 0 0
WASHBURN "Town of GULL LAKE Ward 1" 108 43 59 0 3 NA 2 1 0 0 0 0 0 0 0 0
WASHBURN "Town of LONG LAKE Ward 1" 392 172 215 2 1 NA 2 0 0 0 0 0 0 0 0 0
WASHBURN "Town of MADGE Wards 1-3" 314 139 169 1 2 NA 3 0 0 0 0 0 0 0 0 0
WASHBURN "Town of MINONG Wards 1-2" 499 228 266 1 1 NA 3 0 0 0 0 0 0 0 0 0
WASHBURN "Town of SARONA Wards 1-2" 203 67 135 0 0 NA 1 0 0 0 0 0 0 0 0 0
WASHBURN "Town of SPOONER Wards 1-3" 409 158 240 5 3 NA 3 0 0 0 0 0 0 0 0 0
WASHBURN "Town of SPRINGBROOK Ward 1" 228 86 138 0 2 NA 2 0 0 0 0 0 0 0 0 0
WASHBURN "Town of STINNETT Ward 1" 93 31 61 0 0 NA 1 0 0 0 0 0 0 0 0 0
WASHBURN "Town of STONE LAKE Ward 1" 259 85 166 3 2 NA 3 0 0 0 0 0 0 0 0 0
WASHBURN "Town of TREGO Wards 1-2" 484 216 263 2 0 NA 3 0 0 0 0 0 0 0 0 0
WASHBURN "Village of BIRCHWOOD Ward 1" 184 71 107 3 0 NA 1 2 0 0 0 0 0 0 0 0
WASHBURN "Village of MINONG Ward 1" 193 70 114 5 2 NA 2 0 0 0 0 0 0 0 0 0
WASHBURN "City of SPOONER Wards 1-6" 929 443 454 18 6 NA 7 1 0 0 0 0 0 0 0 0
WASHBURN "City of SHELL LAKE Wards 1-2" 642 321 314 3 2 NA 2 0 0 0 0 0 0 0 0 0
WASHINGTON "Town of ADDISON Wards 1-6" 1844 369 1456 14 1 NA 2 2 0 0 0 0 0 0 0 0
WASHINGTON "Town of BARTON Wards 1-4" 1589 390 1174 11 8 NA 6 0 0 0 0 0 0 0 0 0
WASHINGTON "Town of ERIN Wards 1-4" 2392 523 1855 5 2 NA 7 0 0 0 0 0 0 0 0 0
WASHINGTON "Town of FARMINGTON Wards 1-5" 2014 418 1579 4 6 NA 6 1 0 0 0 0 0 0 0 0
WASHINGTON "Town of GERMANTOWN Ward 1" 153 47 106 0 0 NA 0 0 0 0 0 0 0 0 0 0
WASHINGTON "Town of HARTFORD Wards 1-5" 1991 420 1557 6 1 NA 7 0 0 0 0 0 0 0 0 0
WASHINGTON "Town of JACKSON Wards 1-6" 2681 517 2143 6 8 NA 7 0 0 0 0 0 0 0 0 0
WASHINGTON "Town of KEWASKUM Wards 1-2" 659 149 496 6 0 NA 5 3 0 0 0 0 0 0 0 0
WASHINGTON "Town of POLK Wards 1-6" 2381 517 1853 6 2 NA 1 2 0 0 0 0 0 0 0 0
WASHINGTON "Town of TRENTON Wards 1-2,8" 620 152 466 1 0 NA 1 0 0 0 0 0 0 0 0 0
WASHINGTON "Town of TRENTON Wards 3-7" 2035 420 1594 7 7 NA 7 0 0 0 0 0 0 0 0 0
WASHINGTON "Town of WAYNE Wards 1-3" 1167 202 955 4 3 NA 3 0 0 0 0 0 0 0 0 0
WASHINGTON "Town of WEST BEND Wards 1-8" 2835 679 2137 7 3 NA 8 1 0 0 0 0 0 0 0 0
WASHINGTON "Village of GERMANTOWN Wards 1,8,10-11" 2923 772 2122 11 4 NA 13 1 0 0 0 0 0 0 0 0
WASHINGTON "Village of GERMANTOWN Wards 2,5-7" 2637 904 1683 21 11 NA 16 2 0 0 0 0 0 0 0 0
WASHINGTON "Village of GERMANTOWN Wards 3-4,9,16-17" 2728 817 1870 17 6 NA 15 3 0 0 0 0 0 0 0 0
WASHINGTON "Village of GERMANTOWN Wards 12-15" 3022 891 2103 12 6 NA 9 1 0 0 0 0 0 0 0 0
WASHINGTON "Village of JACKSON Wards 1-9" 3507 885 2572 22 6 NA 22 0 0 0 0 0 0 0 0 0
WASHINGTON "Village of JACKSON Wards 10-12" 1 1 0 0 0 NA 0 0 0 0 0 0 0 0 0 0
WASHINGTON "Village of KEWASKUM Wards 1-5,7" 1945 496 1414 13 7 NA 10 5 0 0 0 0 0 0 0 0
WASHINGTON "Village of NEWBURG Wards 1-2" 518 99 416 2 0 NA 1 0 0 0 0 0 0 0 0 0
WASHINGTON "Village of RICHFIELD Wards 1-2" 1752 380 1355 10 3 NA 4 0 0 0 0 0 0 0 0 0
WASHINGTON "Village of RICHFIELD Ward 3" 610 164 437 6 1 NA 2 0 0 0 0 0 0 0 0 0
WASHINGTON "Village of RICHFIELD Ward 4" 844 150 689 1 3 NA 1 0 0 0 0 0 0 0 0 0
WASHINGTON "Village of RICHFIELD Wards 5-6" 2045 425 1599 6 5 NA 8 2 0 0 0 0 0 0 0 0
WASHINGTON "Village of RICHFIELD Wards 7-9" 2092 508 1560 11 3 NA 9 1 0 0 0 0 0 0 0 0
WASHINGTON "Village of SLINGER Wards 1-8" 2686 683 1965 17 8 NA 13 0 0 0 0 0 0 0 0 0
WASHINGTON "Village of SLINGER Ward 9" 0 0 0 0 0 NA 0 0 0 0 0 0 0 0 0 0
WASHINGTON "City of HARTFORD Wards 1-2" 955 292 651 5 1 NA 6 0 0 0 0 0 0 0 0 0
WASHINGTON "City of HARTFORD Wards 3-5,31-32,34" 1193 342 828 9 4 NA 10 0 0 0 0 0 0 0 0 0
WASHINGTON "City of HARTFORD Wards 6,9-10,15-17,20,23-25,28,33,35" 1748 554 1163 13 5 NA 13 0 0 0 0 0 0 0 0 0
WASHINGTON "City of HARTFORD Wards 7-8" 284 80 196 4 3 NA 1 0 0 0 0 0 0 0 0 0
WASHINGTON "City of HARTFORD Wards 11-14,21-22,26-27,29-30" 2407 780 1595 13 4 NA 15 0 0 0 0 0 0 0 0 0
WASHINGTON "CITY OF MILWAUKEE Ward 318" 0 0 0 0 0 NA 0 0 0 0 0 0 0 0 0 0
WASHINGTON "City of WEST BEND Wards 1-3" 1704 538 1141 9 6 NA 10 0 0 0 0 0 0 0 0 0
WASHINGTON "City of WEST BEND Wards 4-6" 1881 723 1117 24 6 NA 11 0 0 0 0 0 0 0 0 0
WASHINGTON "City of WEST BEND Wards 7-8" 2117 640 1450 11 6 NA 9 1 0 0 0 0 0 0 0 0
WASHINGTON "City of WEST BEND Wards 9-10,32" 1709 568 1107 15 8 NA 9 2 0 0 0 0 0 0 0 0
WASHINGTON "City of WEST BEND Wards 11-14,28" 1627 545 1051 10 8 NA 12 1 0 0 0 0 0 0 0 0
WASHINGTON "City of WEST BEND Wards 15-19" 1729 568 1131 9 7 NA 12 2 0 0 0 0 0 0 0 0
WASHINGTON "City of WEST BEND Wards 20-22" 1535 467 1040 9 7 NA 10 2 0 0 0 0 0 0 0 0
WASHINGTON "City of WEST BEND Wards 23-24,26,33" 1985 628 1332 8 3 NA 14 0 0 0 0 0 0 0 0 0
WASHINGTON "City of WEST BEND Wards 25,27" 0 0 0 0 0 NA 0 0 0 0 0 0 0 0 0 0
WASHINGTON "City of WEST BEND Ward 29" 0 0 0 0 0 NA 0 0 0 0 0 0 0 0 0 0
WASHINGTON "City of WEST BEND Wards 30-31" 0 0 0 0 0 NA 0 0 0 0 0 0 0 0 0 0
WAUKESHA "Town of BROOKFIELD Wards 1,3-4,10" 1626 558 1046 11 5 NA 5 1 0 0 0 0 0 0 0 0
WAUKESHA "Town of BROOKFIELD Wards 2,5-8" 1928 679 1225 12 4 NA 6 2 0 0 0 0 0 0 0 0
WAUKESHA "Town of BROOKFIELD Ward 9" 252 94 152 0 2 NA 3 1 0 0 0 0 0 0 0 0
WAUKESHA "Town of DELAFIELD Wards 1-2,5-6" 1850 501 1335 10 2 NA 2 0 0 0 0 0 0 0 0 0
WAUKESHA "Town of DELAFIELD Wards 3-4" 1188 268 905 6 2 NA 7 0 0 0 0 0 0 0 0 0
WAUKESHA "Town of DELAFIELD Wards 7-8" 862 200 654 2 3 NA 3 0 0 0 0 0 0 0 0 0
WAUKESHA "Town of DELAFIELD Wards 9-11" 1258 378 871 4 0 NA 5 0 0 0 0 0 0 0 0 0
WAUKESHA "Town of EAGLE Wards 1-4" 2052 556 1465 14 5 NA 10 2 0 0 0 0 0 0 0 0
WAUKESHA "Town of GENESEE Wards 1,3,5,9" 1414 352 1050 6 2 NA 3 1 0 0 0 0 0 0 0 0
WAUKESHA "Town of GENESEE Wards 2,4,10" 1470 408 1052 4 2 NA 4 0 0 0 0 0 0 0 0 0
WAUKESHA "Town of GENESEE Wards 6-8" 1623 439 1170 6 4 NA 3 1 0 0 0 0 0 0 0 0
WAUKESHA "Town of LISBON Wards 1,6" 2018 482 1504 8 8 NA 14 2 0 0 0 0 0 0 0 0
WAUKESHA "Town of LISBON Ward 2" 1266 366 892 3 0 NA 5 0 0 0 0 0 0 0 0 0
WAUKESHA "Town of LISBON Ward 3" 674 150 515 2 5 NA 2 0 0 0 0 0 0 0 0 0
WAUKESHA "Town of LISBON Wards 4-5" 2127 523 1578 8 8 NA 9 1 0 0 0 0 0 0 0 0
WAUKESHA "Town of MERTON Wards 1-3,7-9" 3333 681 2615 13 5 NA 17 2 0 0 0 0 0 0 0 0
WAUKESHA "Town of MERTON Wards 4-6,10-11" 1662 408 1241 6 6 NA 1 0 0 0 0 0 0 0 0 0
WAUKESHA "Town of MUKWONAGO Wards 1,7-8" 1141 296 830 11 1 NA 2 1 0 0 0 0 0 0 0 0
WAUKESHA "Town of MUKWONAGO Wards 2-3,9-11" 1960 470 1465 7 6 NA 12 0 0 0 0 0 0 0 0 0
WAUKESHA "Town of MUKWONAGO Wards 4-6" 1424 336 1066 11 3 NA 7 1 0 0 0 0 0 0 0 0
WAUKESHA "Town of OCONOMOWOC Wards 1-2,4" 2003 489 1492 10 5 NA 6 1 0 0 0 0 0 0 0 0
WAUKESHA "Town of OCONOMOWOC Wards 3,6-7" 1594 453 1130 5 4 NA 2 0 0 0 0 0 0 0 0 0
WAUKESHA "Town of OCONOMOWOC Wards 5,8-9" 1744 414 1312 8 3 NA 5 2 0 0 0 0 0 0 0 0
WAUKESHA "Town of OCONOMOWOC Ward 10" 14 5 9 0 0 NA 0 0 0 0 0 0 0 0 0 0
WAUKESHA "Town of OTTAWA Wards 1-5" 2352 686 1646 6 3 NA 10 1 0 0 0 0 0 0 0 0
WAUKESHA "Town of VERNON Wards 1,8-11" 2135 531 1582 5 6 NA 9 2 0 0 0 0 0 0 0 0
WAUKESHA "Town of VERNON Wards 2-7" 2604 620 1953 8 6 NA 16 1 0 0 0 0 0 0 0 0
WAUKESHA "Town of WAUKESHA Wards 1,8" 852 304 539 4 2 NA 3 0 0 0 0 0 0 0 0 0
WAUKESHA "Town of WAUKESHA Wards 2-6" 2402 671 1710 7 1 NA 12 1 0 0 0 0 0 0 0 0
WAUKESHA "Town of WAUKESHA Wards 7,9-11" 1995 541 1435 8 3 NA 8 0 0 0 0 0 0 0 0 0
WAUKESHA "Town of WAUKESHA Ward 12" 5 0 5 0 0 NA 0 0 0 0 0 0 0 0 0 0
WAUKESHA "Village of BIG BEND Wards 1-4" 745 182 548 6 5 NA 4 0 0 0 0 0 0 0 0 0
WAUKESHA "Village of BUTLER Wards 1-3" 868 315 529 9 5 NA 10 0 0 0 0 0 0 0 0 0
WAUKESHA "Village of CHENEQUA Ward 1" 339 58 277 2 0 NA 2 0 0 0 0 0 0 0 0 0
WAUKESHA "Village of DOUSMAN Wards 1-3" 1205 371 823 5 2 NA 4 0 0 0 0 0 0 0 0 0
WAUKESHA "Village of DOUSMAN Ward 4" 0 0 0 0 0 NA 0 0 0 0 0 0 0 0 0 0
WAUKESHA "Village of DOUSMAN Ward 5" 1 0 1 0 0 NA 0 0 0 0 0 0 0 0 0 0
WAUKESHA "Village of EAGLE Wards 1-2" 1057 257 779 11 1 NA 8 1 0 0 0 0 0 0 0 0
WAUKESHA "Village of ELM GROVE Wards 1-4" 2141 753 1375 1 3 NA 7 2 0 0 0 0 0 0 0 0
WAUKESHA "Village of ELM GROVE Wards 5-8" 1905 727 1153 12 3 NA 9 1 0 0 0 0 0 0 0 0
WAUKESHA "Village of HARTLAND Wards 1-14" 4843 1505 3270 30 12 NA 22 4 0 0 0 0 0 0 0 0
WAUKESHA "Village of LAC LA BELLE Ward 1" 192 59 131 1 0 NA 1 0 0 0 0 0 0 0 0 0
WAUKESHA "Village of LANNON Wards 1-2" 677 215 455 2 3 NA 2 0 0 0 0 0 0 0 0 0
WAUKESHA "Village of MENOMONEE FALLS Ward 1" 1291 410 869 5 1 NA 6 0 0 0 0 0 0 0 0 0
WAUKESHA "Village of MENOMONEE FALLS Ward 2" 786 288 491 4 1 NA 2 0 0 0 0 0 0 0 0 0
WAUKESHA "Village of MENOMONEE FALLS Ward 3" 1058 367 676 7 2 NA 3 3 0 0 0 0 0 0 0 0
WAUKESHA "Village of MENOMONEE FALLS Ward 4" 510 210 287 8 1 NA 4 0 0 0 0 0 0 0 0 0
WAUKESHA "Village of MENOMONEE FALLS Ward 5" 771 289 469 6 1 NA 5 1 0 0 0 0 0 0 0 0
WAUKESHA "Village of MENOMONEE FALLS Ward 6" 1009 421 564 9 9 NA 5 1 0 0 0 0 0 0 0 0
WAUKESHA "Village of MENOMONEE FALLS Ward 7" 425 139 281 3 1 NA 1 0 0 0 0 0 0 0 0 0
WAUKESHA "Village of MENOMONEE FALLS Ward 8" 781 313 454 9 0 NA 5 0 0 0 0 0 0 0 0 0
WAUKESHA "Village of MENOMONEE FALLS Ward 9" 786 325 446 9 3 NA 3 0 0 0 0 0 0 0 0 0
WAUKESHA "Village of MENOMONEE FALLS Ward 10" 751 241 499 5 0 NA 6 0 0 0 0 0 0 0 0 0
WAUKESHA "Village of MENOMONEE FALLS Ward 11" 702 287 407 3 2 NA 3 0 0 0 0 0 0 0 0 0
WAUKESHA "Village of MENOMONEE FALLS Ward 12" 589 241 338 2 2 NA 5 1 0 0 0 0 0 0 0 0
WAUKESHA "Village of MENOMONEE FALLS Ward 13" 1109 376 727 3 1 NA 2 0 0 0 0 0 0 0 0 0
WAUKESHA "Village of MENOMONEE FALLS Ward 14" 1267 457 793 11 3 NA 3 0 0 0 0 0 0 0 0 0
WAUKESHA "Village of MENOMONEE FALLS Ward 15" 1202 409 778 7 5 NA 3 0 0 0 0 0 0 0 0 0
WAUKESHA "Village of MENOMONEE FALLS Ward 16" 585 183 396 5 0 NA 1 0 0 0 0 0 0 0 0 0
WAUKESHA "Village of MENOMONEE FALLS Ward 17" 1141 418 706 7 3 NA 4 1 1 0 0 0 0 0 1 0
WAUKESHA "Village of MENOMONEE FALLS Ward 18" 1016 366 640 5 1 NA 4 0 0 0 0 0 0 0 0 0
WAUKESHA "Village of MENOMONEE FALLS Ward 19" 1170 390 766 4 5 NA 4 1 0 0 0 0 0 0 0 0
WAUKESHA "Village of MENOMONEE FALLS Ward 20" 1088 388 682 10 0 NA 6 2 0 0 0 0 0 0 0 0
WAUKESHA "Village of MENOMONEE FALLS Ward 21" 1171 364 801 2 3 NA 1 0 0 0 0 0 0 0 0 0
WAUKESHA "Village of MENOMONEE FALLS Ward 22" 770 253 506 3 3 NA 4 1 0 0 0 0 0 0 0 0
WAUKESHA "Village of MENOMONEE FALLS Ward 23" 1029 312 707 5 2 NA 2 1 0 0 0 0 0 0 0 0
WAUKESHA "Village of MERTON Wards 1-4" 1818 374 1425 7 6 NA 4 2 0 0 0 0 0 0 0 0
WAUKESHA "Village of MERTON Ward 5" 36 10 26 0 0 NA 0 0 0 0 0 0 0 0 0 0
WAUKESHA "Village of MUKWONAGO Wards 1-10" 3830 1143 2628 21 9 NA 23 6 0 0 0 0 0 0 0 0
WAUKESHA "Village of MUKWONAGO Ward 12" 0 0 0 0 0 NA 0 0 0 0 0 0 0 0 0 0
WAUKESHA "Village of NASHOTAH Wards 1-3" 831 223 602 3 0 NA 3 0 0 0 0 0 0 0 0 0
WAUKESHA "Village of NORTH PRAIRIE Wards 1-3" 1248 279 958 6 1 NA 3 1 0 0 0 0 0 0 0 0
WAUKESHA "Village of NORTH PRAIRIE Ward 4" 0 0 0 0 0 NA 0 0 0 0 0 0 0 0 0 0
WAUKESHA "Village of OCONOMOWOC LAKE Ward 1" 354 67 283 3 0 NA 1 0 0 0 0 0 0 0 0 0
WAUKESHA "Village of PEWAUKEE Wards 1-5" 2416 782 1597 13 6 NA 18 0 0 0 0 0 0 0 0 0
WAUKESHA "Village of PEWAUKEE Wards 6-10" 1770 630 1101 13 9 NA 15 2 0 0 0 0 0 0 0 0
WAUKESHA "Village of SUMMIT Wards 1,6" 939 247 678 5 3 NA 6 0 0 0 0 0 0 0 0 0
WAUKESHA "Village of SUMMIT Wards 2-5" 1877 576 1276 14 1 NA 10 0 0 0 0 0 0 0 0 0
WAUKESHA "Village of SUSSEX Wards 1,3" 1504 487 995 9 7 NA 6 0 0 0 0 0 0 0 0 0
WAUKESHA "Village of SUSSEX Wards 2,4" 1801 631 1144 16 4 NA 5 1 0 0 0 0 0 0 0 0
WAUKESHA "Village of SUSSEX Wards 5,8" 947 256 676 8 2 NA 4 1 0 0 0 0 0 0 0 0
WAUKESHA "Village of SUSSEX Wards 6-7" 1462 418 1029 9 0 NA 4 2 0 0 0 0 0 0 0 0
WAUKESHA "Village of SUSSEX Wards 9-10" 44 10 34 0 0 NA 0 0 0 0 0 0 0 0 0 0
WAUKESHA "Village of WALES Wards 1-5" 1661 533 1108 12 6 NA 1 1 0 0 0 0 0 0 0 0
WAUKESHA "City of BROOKFIELD Ward 1" 1070 397 660 4 4 NA 5 0 0 0 0 0 0 0 0 0
WAUKESHA "City of BROOKFIELD Ward 2" 1138 411 714 6 2 NA 5 0 0 0 0 0 0 0 0 0
WAUKESHA "City of BROOKFIELD Ward 3" 1204 423 772 3 2 NA 3 1 0 0 0 0 0 0 0 0
WAUKESHA "City of BROOKFIELD Ward 4" 671 259 402 4 4 NA 2 0 0 0 0 0 0 0 0 0
WAUKESHA "City of BROOKFIELD Ward 5" 1295 427 850 11 2 NA 5 0 0 0 0 0 0 0 0 0
WAUKESHA "City of BROOKFIELD Ward 6" 735 218 503 10 3 NA 1 0 0 0 0 0 0 0 0 0
WAUKESHA "City of BROOKFIELD Ward 7" 845 309 524 8 2 NA 2 0 0 0 0 0 0 0 0 0
WAUKESHA "City of BROOKFIELD Ward 8" 1236 460 758 8 2 NA 6 2 0 0 0 0 0 0 0 0
WAUKESHA "City of BROOKFIELD Ward 9" 975 319 646 2 4 NA 4 0 0 0 0 0 0 0 0 0
WAUKESHA "City of BROOKFIELD Ward 10" 1131 406 712 3 4 NA 5 1 0 0 0 0 0 0 0 0
WAUKESHA "City of BROOKFIELD Ward 11" 1000 411 582 4 0 NA 2 1 0 0 0 0 0 0 0 0
WAUKESHA "City of BROOKFIELD Ward 12" 1147 371 770 3 1 NA 2 0 0 0 0 0 0 0 0 0
WAUKESHA "City of BROOKFIELD Ward 13" 1129 362 748 8 4 NA 7 0 0 0 0 0 0 0 0 0
WAUKESHA "City of BROOKFIELD Ward 14" 817 254 559 3 0 NA 1 0 0 0 0 0 0 0 0 0
WAUKESHA "City of BROOKFIELD Ward 15" 956 312 639 3 0 NA 2 0 0 0 0 0 0 0 0 0
WAUKESHA "City of BROOKFIELD Ward 16" 419 115 298 2 3 NA 1 0 0 0 0 0 0 0 0 0
WAUKESHA "City of BROOKFIELD Ward 17" 1091 368 717 3 2 NA 1 0 0 0 0 0 0 0 0 0
WAUKESHA "City of BROOKFIELD Ward 18" 869 290 567 7 2 NA 3 0 0 0 0 0 0 0 0 0
WAUKESHA "City of BROOKFIELD Ward 19" 732 269 454 3 1 NA 5 0 0 0 0 0 0 0 0 0
WAUKESHA "City of BROOKFIELD Ward 20" 1032 384 641 1 1 NA 5 0 0 0 0 0 0 0 0 0
WAUKESHA "City of BROOKFIELD Ward 21" 903 360 535 6 1 NA 1 0 0 0 0 0 0 0 0 0
WAUKESHA "City of BROOKFIELD Ward 22" 1077 434 623 15 2 NA 2 1 0 0 0 0 0 0 0 0
WAUKESHA "City of BROOKFIELD Ward 23" 891 364 514 7 1 NA 4 1 0 0 0 0 0 0 0 0
WAUKESHA "City of BROOKFIELD Ward 24" 1172 443 719 4 3 NA 3 0 0 0 0 0 0 0 0 0
WAUKESHA "City of BROOKFIELD Ward 25" 0 0 0 0 0 NA 0 0 0 0 0 0 0 0 0 0
WAUKESHA "City of DELAFIELD Wards 1-14" 4195 1336 2814 21 8 NA 14 2 0 0 0 0 0 0 0 0
WAUKESHA "CITY OF MILWAUKEE Ward 319" 0 0 0 0 0 NA 0 0 0 0 0 0 0 0 0 0
WAUKESHA "City of MUSKEGO Wards 1-3" 2242 684 1532 12 2 NA 9 3 0 0 0 0 0 0 0 0
WAUKESHA "City of MUSKEGO Wards 4-5" 1854 559 1270 10 7 NA 7 1 0 0 0 0 0 0 0 0
WAUKESHA "City of MUSKEGO Wards 6-8" 2239 665 1547 12 3 NA 11 1 0 0 0 0 0 0 0 0
WAUKESHA "City of MUSKEGO Wards 9-10" 1720 517 1178 10 4 NA 9 2 0 0 0 0 0 0 0 0
WAUKESHA "City of MUSKEGO Wards 11-12" 1939 506 1408 9 5 NA 6 5 0 0 0 0 0 0 0 0
WAUKESHA "City of MUSKEGO Wards 13-14" 2059 515 1516 8 3 NA 16 1 0 0 0 0 0 0 0 0
WAUKESHA "City of MUSKEGO Wards 15-16" 2105 580 1505 9 4 NA 7 0 0 0 0 0 0 0 0 0
WAUKESHA "City of NEW BERLIN Ward 1" 1150 424 707 5 9 NA 5 0 0 0 0 0 0 0 0 0
WAUKESHA "City of NEW BERLIN Ward 2" 844 295 531 8 5 NA 5 0 0 0 0 0 0 0 0 0
WAUKESHA "City of NEW BERLIN Ward 3" 1200 432 746 11 3 NA 7 1 0 0 0 0 0 0 0 0
WAUKESHA "City of NEW BERLIN Ward 4" 1000 371 618 3 2 NA 4 2 0 0 0 0 0 0 0 0
WAUKESHA "City of NEW BERLIN Ward 5" 1559 564 971 11 3 NA 9 1 0 0 0 0 0 0 0 0
WAUKESHA "City of NEW BERLIN Ward 6" 349 168 177 0 1 NA 3 0 0 0 0 0 0 0 0 0
WAUKESHA "City of NEW BERLIN Ward 7" 108 30 78 0 0 NA 0 0 0 0 0 0 0 0 0 0
WAUKESHA "City of NEW BERLIN Ward 8" 1435 536 874 8 7 NA 7 3 0 0 0 0 0 0 0 0
WAUKESHA "City of NEW BERLIN Ward 9" 1195 486 693 5 4 NA 5 2 0 0 0 0 0 0 0 0
WAUKESHA "City of NEW BERLIN Ward 10" 232 69 159 2 1 NA 1 0 0 0 0 0 0 0 0 0
WAUKESHA "City of NEW BERLIN Ward 11" 563 148 414 1 0 NA 0 0 0 0 0 0 0 0 0 0
WAUKESHA "City of NEW BERLIN Ward 12" 154 46 104 2 0 NA 2 0 0 0 0 0 0 0 0 0
WAUKESHA "City of NEW BERLIN Ward 13" 190 62 126 1 0 NA 1 0 0 0 0 0 0 0 0 0
WAUKESHA "City of NEW BERLIN Ward 14" 3 0 3 0 0 NA 0 0 0 0 0 0 0 0 0 0
WAUKESHA "City of NEW BERLIN Ward 15" 1033 318 702 4 4 NA 5 0 0 0 0 0 0 0 0 0
WAUKESHA "City of NEW BERLIN Ward 16" 1411 455 938 10 2 NA 4 2 0 0 0 0 0 0 0 0
WAUKESHA "City of NEW BERLIN Ward 17" 187 71 115 0 1 NA 0 0 0 0 0 0 0 0 0 0
WAUKESHA "City of NEW BERLIN Ward 18" 1871 660 1195 8 1 NA 6 1 0 0 0 0 0 0 0 0
WAUKESHA "City of NEW BERLIN Ward 19" 180 61 119 0 0 NA 0 0 0 0 0 0 0 0 0 0
WAUKESHA "City of NEW BERLIN Ward 20" 327 97 228 1 1 NA 0 0 0 0 0 0 0 0 0 0
WAUKESHA "City of NEW BERLIN Ward 21" 1221 402 805 6 1 NA 7 0 0 0 0 0 0 0 0 0
WAUKESHA "City of NEW BERLIN Ward 22" 1144 450 674 4 6 NA 10 0 0 0 0 0 0 0 0 0
WAUKESHA "City of NEW BERLIN Ward 23" 823 304 513 4 1 NA 1 0 0 0 0 0 0 0 0 0
WAUKESHA "City of NEW BERLIN Ward 24" 1534 522 1000 3 5 NA 4 0 0 0 0 0 0 0 0 0
WAUKESHA "City of NEW BERLIN Ward 25" 744 235 500 5 3 NA 1 0 0 0 0 0 0 0 0 0
WAUKESHA "City of NEW BERLIN Ward 26" 1175 298 866 7 1 NA 3 0 0 0 0 0 0 0 0 0
WAUKESHA "City of NEW BERLIN Ward 27" 1593 528 1048 6 2 NA 8 1 0 0 0 0 0 0 0 0
WAUKESHA "City of OCONOMOWOC Wards 1-3,13-15" 2921 1023 1871 11 4 NA 12 0 0 0 0 0 0 0 0 0
WAUKESHA "City of OCONOMOWOC Wards 4-6" 2184 673 1474 15 6 NA 15 1 0 0 0 0 0 0 0 0
WAUKESHA "City of OCONOMOWOC Wards 7-9" 2025 661 1346 8 2 NA 7 1 0 0 0 0 0 0 0 0
