DIST COUNTY AREA TOTAL DEM REP IND OTH
7 SAWYER "Town of BASS LAKE Wards 1-5" 2910 814 641 0 0
7 SAWYER "Town of COUDERAY Ward 1" 366 97 86 0 0
7 SAWYER "Town of DRAPER Ward 1" 294 64 83 0 0
7 SAWYER "Town of EDGEWATER Wards 1-2" 794 119 278 0 0
7 SAWYER "Town of HAYWARD Wards 1-8" 4110 920 1132 0 3
7 SAWYER "Town of HUNTER Ward 1" 910 219 236 0 0
7 SAWYER "Town of LENROOT Wards 1-2" 1820 387 521 0 2
7 SAWYER "Town of MEADOWBROOK Ward 1" 190 19 76 0 0
7 SAWYER "Town of METEOR Ward 1" 200 33 67 0 0
7 SAWYER "Town of OJIBWA Wards 1-2" 376 61 127 0 0
7 SAWYER "Town of RADISSON Wards 1-2" 522 82 179 0 0
7 SAWYER "Town of ROUND LAKE Wards 1-2" 1578 309 480 0 0
7 SAWYER "Town of SAND LAKE Ward 1" 1216 258 350 0 0
7 SAWYER "Town of SPIDER LAKE Ward 1" 684 148 194 0 0
7 SAWYER "Town of WEIRGOR Ward 1" 452 61 165 0 0
7 SAWYER "Town of WINTER Wards 1-2" 1254 235 392 0 0
7 SAWYER "Village of COUDERAY Ward 1" 108 27 27 0 0
7 SAWYER "Village of EXELAND Ward 1" 204 40 62 0 0
7 SAWYER "Village of RADISSON Ward 1" 182 36 55 0 0
7 SAWYER "Village of WINTER Ward 1" 306 54 99 0 0
7 SAWYER "City of HAYWARD Wards 1-6" 2264 465 667 0 0
7 TAYLOR "Town of AURORA Ward 1" 380 40 150 0 0
7 TAYLOR "Town of BROWNING Ward 1" 996 92 406 0 0
7 TAYLOR "Town of CHELSEA Ward 1" 880 110 330 0 0
7 TAYLOR "Town of CLEVELAND Ward 1" 272 29 107 0 0
7 TAYLOR "Town of DEER CREEK Ward 1" 738 60 309 0 0
7 TAYLOR "Town of FORD Ward 1" 290 33 112 0 0
7 TAYLOR "Town of GOODRICH Ward 1" 564 59 223 0 0
7 TAYLOR "Town of GREENWOOD Ward 1" 770 80 305 0 0
7 TAYLOR "Town of GROVER Ward 1" 310 30 125 0 0
7 TAYLOR "Town of HAMMEL Wards 1-2" 852 94 332 0 0
7 TAYLOR "Town of HOLWAY Ward 1" 618 59 250 0 0
7 TAYLOR "Town of JUMP RIVER Ward 1" 324 44 118 0 0
7 TAYLOR "Town of LITTLE BLACK Wards 1-2" 1206 149 454 0 0
7 TAYLOR "Town of MAPLEHURST Ward 1" 350 37 138 0 0
7 TAYLOR "Town of MCKINLEY Ward 1" 452 35 191 0 0
7 TAYLOR "Town of MEDFORD Wards 1-3" 2864 296 1136 0 0
7 TAYLOR "Town of MOLITOR Ward 1" 404 54 148 0 0
7 TAYLOR "Town of PERSHING Ward 1" 166 32 51 0 0
7 TAYLOR "Town of RIB LAKE Wards 1-2" 876 111 327 0 0
7 TAYLOR "Town of ROOSEVELT Ward 1" 370 51 134 0 0
7 TAYLOR "Town of TAFT Ward 1" 310 41 114 0 0
7 TAYLOR "Town of WESTBORO Ward 1" 860 97 333 0 0
7 TAYLOR "Village of GILMAN Ward 1" 396 66 132 0 0
7 TAYLOR "Village of LUBLIN Ward 1" 106 14 39 0 0
7 TAYLOR "Village of RIB LAKE Ward 1" 834 111 305 0 1
7 TAYLOR "Village of STETSONVILLE Ward 1" 562 82 199 0 0
7 TAYLOR "City of MEDFORD Wards 1-8" 4304 777 1375 0 0
7 VILAS "Town of ARBOR VITAE Wards 1-7" 4572 866 1420 0 0
7 VILAS "Town of BOULDER JUNCTION Wards 1-2" 1640 304 516 0 0
7 VILAS "Town of CLOVERLAND Wards 1-2" 1630 263 552 0 0
7 VILAS "Town of CONOVER Wards 1-2" 1896 315 633 0 0
7 VILAS "Town of LAC DU FLAMBEAU Wards 1-7" 3240 958 661 0 1
7 VILAS "Town of LAND O-LAKES Ward 1" 1362 232 449 0 0
7 VILAS "Town of LINCOLN Wards 1-5" 3530 568 1195 0 2
7 VILAS "Town of MANITOWISH WATERS Ward 1" 1104 166 386 0 0
7 VILAS "Town of PHELPS Wards 1-2" 1764 258 624 0 0
7 VILAS "Town of PLUM LAKE Wards 1-2" 856 161 267 0 0
7 VILAS "Town of PRESQUE ISLE Ward 1" 1170 251 334 0 0
7 VILAS "Town of ST. GERMAIN Wards 1-2" 2836 503 915 0 0
7 VILAS "Town of WASHINGTON Wards 1-3" 2364 403 779 0 0
7 VILAS "Town of WINCHESTER Ward 1" 716 131 227 0 0
7 VILAS "City of EAGLE RIVER Wards 1-5" 1848 382 541 0 1
7 WASHBURN "Town of BARRONETT Ward 1" 518 95 163 0 1
7 WASHBURN "Town of BASHAW Wards 1-3" 1380 208 481 0 1
7 WASHBURN "Town of BASS LAKE Ward 1" 696 105 243 0 0
7 WASHBURN "Town of BEAVER BROOK Wards 1-3" 1008 175 329 0 0
7 WASHBURN "Town of BIRCHWOOD Wards 1-3" 838 108 311 0 0
7 WASHBURN "Town of BROOKLYN Ward 1" 428 80 134 0 0
7 WASHBURN "Town of CASEY Ward 1" 618 123 186 0 0
7 WASHBURN "Town of CHICOG Wards 1-2" 434 91 126 0 0
7 WASHBURN "Town of CRYSTAL Wards 1-2" 344 51 121 0 0
7 WASHBURN "Town of EVERGREEN Wards 1-2" 1482 290 450 0 1
7 WASHBURN "Town of FROG CREEK Ward 1" 160 25 55 0 0
7 WASHBURN "Town of GULL LAKE Ward 1" 280 67 73 0 0
7 WASHBURN "Town of LONG LAKE Ward 1" 916 182 276 0 0
7 WASHBURN "Town of MADGE Wards 1-3" 794 160 237 0 0
7 WASHBURN "Town of MINONG Wards 1-2" 1302 265 386 0 0
7 WASHBURN "Town of SARONA Wards 1-2" 502 68 183 0 0
7 WASHBURN "Town of SPOONER Wards 1-3" 1014 176 330 0 1
7 WASHBURN "Town of SPRINGBROOK Ward 1" 610 95 210 0 0
7 WASHBURN "Town of STINNETT Ward 1" 250 35 90 0 0
7 WASHBURN "Town of STONE LAKE Ward 1" 666 100 233 0 0
7 WASHBURN "Town of TREGO Wards 1-2" 1272 247 389 0 0
7 WASHBURN "Village of BIRCHWOOD Ward 1" 460 87 143 0 0
7 WASHBURN "Village of MINONG Ward 1" 538 103 166 0 0
7 WASHBURN "City of SPOONER Wards 1-6" 2394 534 663 0 0
7 WASHBURN "City of SHELL LAKE Wards 1-2" 1570 376 407 0 2
7 WOOD "Town of ARPIN Wards 1-3" 1034 165 352 0 0
7 WOOD "Town of AUBURNDALE Ward 1" 960 109 371 0 0
7 WOOD "Town of CAMERON Ward 1" 614 102 205 0 0
7 WOOD "Town of CARY Ward 1" 518 75 184 0 0
7 WOOD "Town of DEXTER Ward 1" 464 75 157 0 0
7 WOOD "Town of HANSEN Ward 1" 900 128 322 0 0
7 WOOD "Town of HILES Ward 1" 190 21 74 0 0
7 WOOD "Town of LINCOLN Wards 1-2" 2044 334 687 0 1
7 WOOD "Town of MARSHFIELD Ward 1" 1018 155 354 0 0
7 WOOD "Town of REMINGTON Ward 1" 304 48 104 0 0
7 WOOD "Town of RICHFIELD Wards 1-3" 1856 287 641 0 0
7 WOOD "Town of ROCK Ward 1" 1090 156 389 0 0
7 WOOD "Town of WOOD Ward 1" 968 157 327 0 0
7 WOOD "Village of ARPIN Ward 1" 288 44 100 0 0
7 WOOD "Village of AUBURNDALE Ward 1" 748 132 242 0 0
7 WOOD "Village of HEWITT Ward 1" 1038 196 322 0 1
7 WOOD "City of MARSHFIELD Wards 1,11" 1218 273 336 0 0
7 WOOD "City of MARSHFIELD Ward 2" 1482 345 396 0 0
7 WOOD "City of MARSHFIELD Wards 3,13" 2482 591 649 0 1
7 WOOD "City of MARSHFIELD Wards 4,14" 2260 556 573 0 1
7 WOOD "City of MARSHFIELD Wards 5,15" 1784 417 474 0 1
7 WOOD "City of MARSHFIELD Wards 6,17,25-26" 2348 510 663 0 1
7 WOOD "City of MARSHFIELD Wards 7,16,27" 1748 399 474 0 1
7 WOOD "City of MARSHFIELD Wards 8,19,22-23" 2226 492 621 0 0
7 WOOD "City of MARSHFIELD Wards 9,18" 1726 427 436 0 0
7 WOOD "City of MARSHFIELD Ward 10" 1690 385 459 0 1
7 WOOD "City of PITTSVILLE Ward 1" 876 134 304 0 0
8 BROWN "Town of EATON Wards 1-2" 2110 248 807 0 0
8 BROWN "Town of GLENMORE Wards 1-2" 1348 149 525 0 0
8 BROWN "Town of GREEN BAY Wards 1-3" 2800 304 1096 0 0
8 BROWN "Town of HOLLAND Wards 1-2" 2008 254 749 0 1
8 BROWN "Town of HUMBOLDT Wards 1-2" 1688 174 670 0 0
8 BROWN "Town of LAWRENCE Wards 1-6" 7982 1189 2800 0 2
8 BROWN "Town of LEDGEVIEW Wards 1-3,8-10" 5660 981 1848 0 1
8 BROWN "Town of LEDGEVIEW Wards 4-7" 4966 873 1610 0 0
8 BROWN "Town of MORRISON Wards 1-2" 1936 149 819 0 0
8 BROWN "Town of NEW DENMARK Wards 1-3" 2042 261 760 0 0
8 BROWN "Town of PITTSFIELD Wards 1-3" 3762 456 1425 0 0
8 BROWN "Town of ROCKLAND Wards 1-3" 2432 319 894 0 3
8 BROWN "Town of SCOTT Wards 1-4" 5080 821 1719 0 0
8 BROWN "Town of WRIGHTSTOWN Wards 1-3" 3000 351 1149 0 0
8 BROWN "Village of ALLOUEZ Wards 1-2" 4194 1010 1087 0 0
8 BROWN "Village of ALLOUEZ Wards 3-4" 3842 867 1051 0 3
8 BROWN "Village of ALLOUEZ Wards 5-6" 4808 989 1413 0 2
8 BROWN "Village of ALLOUEZ Wards 7-9" 3882 879 1062 0 0
8 BROWN "Village of ALLOUEZ Ward 10" 0 0 0 0 0
8 BROWN "Village of ASHWAUBENON Wards 1-2" 2896 610 837 0 1
8 BROWN "Village of ASHWAUBENON Wards 3-4" 2678 517 821 0 1
8 BROWN "Village of ASHWAUBENON Wards 5-6" 3098 586 959 0 4
8 BROWN "Village of ASHWAUBENON Wards 7-8" 3814 684 1223 0 0
8 BROWN "Village of ASHWAUBENON Wards 9-10" 4170 736 1349 0 0
8 BROWN "Village of ASHWAUBENON Wards 11-12" 3658 740 1089 0 0
8 BROWN "Village of BELLEVUE Wards 1-6" 8184 1714 2377 0 1
8 BROWN "Village of BELLEVUE Wards 7-10" 9386 1681 3010 0 2
8 BROWN "Village of DENMARK Wards 1-4" 2528 340 924 0 0
8 BROWN "Village of HOBART Wards 1-8" 11434 1998 3716 0 3
8 BROWN "Village of HOBART Ward 9" 250 67 58 0 0
8 BROWN "Village of HOWARD Wards 1,12-14" 4804 779 1620 0 3
8 BROWN "Village of HOWARD Wards 2,9-11,18" 7492 1379 2367 0 0
8 BROWN "Village of HOWARD Wards 3-4,6" 3088 616 928 0 0
8 BROWN "Village of HOWARD Ward 5" 878 147 292 0 0
8 BROWN "Village of HOWARD Ward 7" 1650 276 549 0 0
8 BROWN "Village of HOWARD Ward 8" 2368 421 763 0 0
8 BROWN "Village of HOWARD Wards 15-16" 3854 566 1359 0 2
8 BROWN "Village of PULASKI Wards 1-3,6" 3772 534 1352 0 0
8 BROWN "Village of SUAMICO Wards 1-4" 7376 1021 2666 0 1
8 BROWN "Village of SUAMICO Wards 5-8" 9154 1290 3287 0 0
8 BROWN "Village of WRIGHTSTOWN Wards 1-3" 3338 463 1206 0 0
8 BROWN "City of DE PERE Wards 1-4" 7868 1687 2247 0 0
8 BROWN "City of DE PERE Ward 5" 530 135 130 0 0
8 BROWN "City of DE PERE Wards 6-8" 5476 1185 1550 0 3
8 BROWN "City of DE PERE Wards 9,18" 1688 361 483 0 0
8 BROWN "City of DE PERE Wards 10-12" 5482 1106 1635 0 0
8 BROWN "City of DE PERE Wards 13-15" 7474 1366 2371 0 0
8 BROWN "City of DE PERE Wards 16-17" 8 2 2 0 0
8 BROWN "City of GREEN BAY Ward 1" 52 5 21 0 0
8 BROWN "City of GREEN BAY Ward 2" 3020 612 898 0 0
8 BROWN "City of GREEN BAY Ward 3" 2364 565 614 0 3
8 BROWN "City of GREEN BAY Ward 4" 4624 869 1443 0 0
8 BROWN "City of GREEN BAY Ward 5" 1576 307 480 0 1
8 BROWN "City of GREEN BAY Ward 6" 3530 709 1055 0 1
8 BROWN "City of GREEN BAY Ward 7" 1964 427 555 0 0
8 BROWN "City of GREEN BAY Ward 8" 3464 774 957 0 1
8 BROWN "City of GREEN BAY Ward 9" 1292 335 311 0 0
8 BROWN "City of GREEN BAY Ward 10" 1370 336 348 0 1
8 BROWN "City of GREEN BAY Ward 11" 1470 324 411 0 0
8 BROWN "City of GREEN BAY Ward 12" 1460 369 360 0 1
8 BROWN "City of GREEN BAY Ward 13" 1462 453 278 0 0
8 BROWN "City of GREEN BAY Ward 14" 1396 365 333 0 0
8 BROWN "City of GREEN BAY Ward 15" 2520 722 538 0 0
8 BROWN "City of GREEN BAY Ward 16" 2040 638 382 0 0
8 BROWN "City of GREEN BAY Ward 17" 1850 485 438 0 2
8 BROWN "City of GREEN BAY Ward 18" 1822 455 456 0 0
8 BROWN "City of GREEN BAY Ward 19" 1526 427 336 0 0
8 BROWN "City of GREEN BAY Ward 20" 1510 407 347 0 1
8 BROWN "City of GREEN BAY Ward 21" 1316 386 272 0 0
8 BROWN "City of GREEN BAY Ward 22" 706 174 179 0 0
8 BROWN "City of GREEN BAY Ward 23" 1422 395 316 0 0
8 BROWN "City of GREEN BAY Ward 24" 1806 495 406 0 2
8 BROWN "City of GREEN BAY Ward 25" 1676 400 437 0 1
8 BROWN "City of GREEN BAY Ward 26" 1730 539 325 0 1
8 BROWN "City of GREEN BAY Ward 27" 698 221 128 0 0
8 BROWN "City of GREEN BAY Ward 28" 1692 463 383 0 0
8 BROWN "City of GREEN BAY Ward 29" 2454 567 659 0 1
8 BROWN "City of GREEN BAY Ward 30" 2066 621 410 0 2
8 BROWN "City of GREEN BAY Ward 31" 2212 524 582 0 0
8 BROWN "City of GREEN BAY Ward 32" 1882 421 519 0 1
8 BROWN "City of GREEN BAY Ward 33" 1276 284 353 0 1
8 BROWN "City of GREEN BAY Ward 34" 2446 507 716 0 0
8 BROWN "City of GREEN BAY Ward 35" 1676 336 502 0 0
8 BROWN "City of GREEN BAY Ward 36" 1080 295 244 0 1
8 BROWN "City of GREEN BAY Ward 37" 1754 399 478 0 0
8 BROWN "City of GREEN BAY Ward 38" 2342 601 570 0 0
8 BROWN "City of GREEN BAY Ward 39" 2618 620 688 0 1
8 BROWN "City of GREEN BAY Ward 40" 1624 392 420 0 0
8 BROWN "City of GREEN BAY Ward 41" 974 213 274 0 0
8 BROWN "City of GREEN BAY Ward 42" 1466 376 356 0 1
8 BROWN "City of GREEN BAY Ward 43" 2428 538 675 0 1
8 BROWN "City of GREEN BAY Ward 44" 3272 683 951 0 2
8 BROWN "City of GREEN BAY Ward 45" 3772 649 1237 0 0
8 BROWN "City of GREEN BAY Ward 46" 2908 714 739 0 1
8 BROWN "City of GREEN BAY Ward 47" 3352 666 1010 0 0
8 CALUMET "Town of BRILLION Wards 1-2" 1886 205 738 0 0
8 CALUMET "Town of BROTHERTOWN Wards 1-2" 1712 172 684 0 0
8 CALUMET "Town of CHARLESTOWN Ward 1" 990 117 378 0 0
8 CALUMET "Town of CHILTON Wards 1-3" 1408 137 567 0 0
8 CALUMET "Town of NEW HOLSTEIN Wards 1-3" 1800 203 697 0 0
8 CALUMET "Town of RANTOUL Ward 1" 934 84 381 0 2
8 CALUMET "Town of STOCKBRIDGE Wards 1-3" 1988 252 742 0 0
8 CALUMET "Town of WOODVILLE Ward 1" 1090 99 446 0 0
8 CALUMET "Village of HARRISON Wards 3-4,17-18" 3988 773 1220 0 1
8 CALUMET "Village of HARRISON Wards 5-6,10" 2820 498 912 0 0
8 CALUMET "Village of HARRISON Wards 7-9,14-16" 4122 627 1434 0 0
8 CALUMET "Village of HARRISON Wards 11-13" 4350 814 1361 0 0
8 CALUMET "Village of HILBERT Wards 1-2" 1178 122 467 0 0
8 CALUMET "Village of HILBERT Ward 3" 0 0 0 0 0
8 CALUMET "Village of POTTER Ward 1" 314 25 132 0 0
8 CALUMET "Village of SHERWOOD Wards 1-5" 4352 737 1439 0 0
8 CALUMET "Village of STOCKBRIDGE Ward 1" 870 114 321 0 0
8 CALUMET "CITY OF APPLETON Ward 12" 770 178 207 0 0
8 CALUMET "CITY OF APPLETON Ward 13" 1996 507 491 0 0
8 CALUMET "CITY OF APPLETON Ward 14" 1848 454 470 0 0
8 CALUMET "CITY OF APPLETON Ward 26" 2208 527 577 0 0
8 CALUMET "CITY OF APPLETON Ward 44" 2272 515 621 0 0
8 CALUMET "CITY OF APPLETON Ward 45" 2746 621 752 0 0
8 CALUMET "CITY OF APPLETON Ward 46" 216 41 67 0 0
8 CALUMET "CITY OF APPLETON Ward 47" 0 0 0 0 0
8 CALUMET "City of BRILLION Wards 1-5" 3402 452 1249 0 0
8 CALUMET "City of CHILTON Wards 1-5" 3906 605 1348 0 0
8 CALUMET "CITY OF KAUKAUNA Ward 11" 0 0 0 0 0
8 CALUMET "CITY OF KIEL Ward 7" 352 59 117 0 0
8 CALUMET "CITY OF KIEL Ward 10" 2 0 1 0 0
8 CALUMET "CITY OF MENASHA Wards 16-20" 3718 790 1069 0 0
8 CALUMET "City of NEW HOLSTEIN Wards 1-5" 3650 575 1250 0 0
8 DOOR "Town of BAILEYS HARBOR Wards 1-2" 1860 515 415 0 0
8 DOOR "Town of BRUSSELS Wards 1-2" 1366 188 495 0 0
8 DOOR "Town of CLAY BANKS Ward 1" 524 101 161 0 0
8 DOOR "Town of EGG HARBOR Wards 1-3" 2150 452 623 0 0
8 DOOR "Town of FORESTVILLE Wards 1-2" 1326 197 465 0 1
8 DOOR "Town of GARDNER Wards 1-2" 1648 239 585 0 0
8 DOOR "Town of GIBRALTAR Wards 1-2" 1880 500 440 0 0
8 DOOR "Town of JACKSONPORT Wards 1-2" 1238 245 373 0 1
8 DOOR "Town of LIBERTY GROVE Wards 1-3" 3234 886 731 0 0
8 DOOR "Town of NASEWAUPEE Wards 1-3" 2616 468 840 0 0
8 DOOR "Town of SEVASTOPOL Wards 1-5" 4200 856 1244 0 0
8 DOOR "Town of STURGEON BAY Wards 1-2" 1076 194 344 0 0
8 DOOR "Town of UNION Ward 1" 1378 188 500 0 1
8 DOOR "Town of WASHINGTON Ward 1" 1248 267 357 0 0
8 DOOR "Village of EGG HARBOR Ward 1" 518 145 114 0 0
8 DOOR "Village of EPHRAIM Ward 1" 538 146 123 0 0
8 DOOR "Village of FORESTVILLE Ward 1" 558 77 202 0 0
8 DOOR "Village of SISTER BAY Ward 1" 1630 437 378 0 0
8 DOOR "City of STURGEON BAY Wards 1-6,22-24,29" 4862 1213 1215 0 3
8 DOOR "City of STURGEON BAY Wards 7-10,18-21,25-27,30" 3178 733 856 0 0
8 DOOR "City of STURGEON BAY Wards 11-17,28" 3052 731 794 0 1
8 KEWAUNEE "Town of AHNAPEE Ward 1" 1046 163 359 0 1
8 KEWAUNEE "Town of CARLTON Wards 1-2" 1306 130 523 0 0
8 KEWAUNEE "Town of CASCO Wards 1-3" 1438 173 544 0 2
8 KEWAUNEE "Town of FRANKLIN Ward 1" 1206 154 449 0 0
8 KEWAUNEE "Town of LINCOLN Ward 1" 1058 150 379 0 0
8 KEWAUNEE "Town of LUXEMBURG Wards 1-3" 1938 164 803 0 2
8 KEWAUNEE "Town of MONTPELIER Wards 1-3" 1806 223 678 0 2
8 KEWAUNEE "Town of PIERCE Wards 1-2" 944 163 308 0 1
8 KEWAUNEE "Town of RED RIVER Wards 1-3" 1800 216 684 0 0
8 KEWAUNEE "Town of WEST KEWAUNEE Wards 1-2" 1584 155 636 0 1
8 KEWAUNEE "Village of CASCO Ward 1" 678 77 262 0 0
8 KEWAUNEE "Village of LUXEMBURG Wards 1-5" 2822 356 1055 0 0
8 KEWAUNEE "City of ALGOMA Wards 1-6" 3348 727 946 0 1
8 KEWAUNEE "City of KEWAUNEE Wards 1-5" 3100 562 988 0 0
8 MARINETTE "Town of AMBERG Ward 1" 922 106 355 0 0
8 MARINETTE "Town of ATHELSTANE Wards 1-2" 704 78 274 0 0
8 MARINETTE "Town of BEAVER Wards 1-2" 1304 132 520 0 0
8 MARINETTE "Town of BEECHER Ward 1" 940 112 358 0 0
8 MARINETTE "Town of DUNBAR Wards 1-2" 706 84 269 0 0
8 MARINETTE "Town of GOODMAN Ward 1" 730 107 258 0 0
8 MARINETTE "Town of GROVER Wards 1-3" 2066 207 826 0 0
8 MARINETTE "Town of LAKE Wards 1-2" 1442 158 563 0 0
8 MARINETTE "Town of MIDDLE INLET Wards 1-2" 1020 132 378 0 0
8 MARINETTE "Town of NIAGARA Ward 1" 1094 137 410 0 0
8 MARINETTE "Town of PEMBINE Wards 1-2" 1032 137 379 0 0
8 MARINETTE "Town of PESHTIGO Wards 1,4" 1836 248 670 0 0
8 MARINETTE "Town of PESHTIGO Wards 2-3" 1932 283 683 0 0
8 MARINETTE "Town of PESHTIGO Wards 5-6" 1360 180 500 0 0
8 MARINETTE "Town of PORTERFIELD Wards 1-3" 2372 305 881 0 0
8 MARINETTE "Town of POUND Wards 1-3" 1582 160 631 0 0
8 MARINETTE "Town of SILVER CLIFF Ward 1" 744 100 272 0 0
8 MARINETTE "Town of STEPHENSON Wards 1-3" 2714 352 1005 0 0
8 MARINETTE "Town of STEPHENSON Wards 4-5" 1776 234 654 0 0
8 MARINETTE "Town of WAGNER Ward 1" 862 114 317 0 0
8 MARINETTE "Town of WAUSAUKEE Wards 1-2" 1502 182 569 0 0
8 MARINETTE "Village of COLEMAN Ward 1" 776 97 291 0 0
8 MARINETTE "Village of CRIVITZ Ward 1" 1056 137 391 0 0
8 MARINETTE "Village of POUND Ward 1" 326 28 135 0 0
8 MARINETTE "Village of WAUSAUKEE Ward 1" 478 57 182 0 0
8 MARINETTE "City of MARINETTE Wards 1-8" 9580 1705 3085 0 0
8 MARINETTE "City of NIAGARA Wards 1-3" 1566 245 538 0 0
8 MARINETTE "City of PESHTIGO Wards 1-7" 3156 458 1120 0 0
8 MENOMINEE "Town of MENOMINEE Wards 1,3-5" 2622 945 366 0 0
8 MENOMINEE "Town of MENOMINEE Ward 2" 420 165 45 0 0
8 OCONTO "Town of ABRAMS Wards 1-3" 2568 326 958 0 0
8 OCONTO "Town of BAGLEY Ward 1" 394 28 169 0 0
8 OCONTO "Town of BRAZEAU Wards 1-3" 1808 197 707 0 0
8 OCONTO "Town of BREED Ward 1" 858 80 349 0 0
8 OCONTO "Town of CHASE Wards 1-5" 3806 414 1489 0 0
8 OCONTO "Town of DOTY Ward 1" 494 65 182 0 0
8 OCONTO "Town of GILLETT Wards 1-2" 1244 92 530 0 0
8 OCONTO "Town of HOW Wards 1-2" 676 57 281 0 0
8 OCONTO "Town of LAKEWOOD Ward 1" 1232 172 444 0 0
8 OCONTO "Town of LENA Ward 1" 890 88 357 0 0
8 OCONTO "Town of LITTLE RIVER Wards 1-2" 1228 136 478 0 0
8 OCONTO "Town of LITTLE SUAMICO Wards 1-8" 6770 758 2627 0 0
8 OCONTO "Town of MAPLE VALLEY Ward 1" 786 71 322 0 0
8 OCONTO "Town of MORGAN Wards 1-2" 1336 131 537 0 0
8 OCONTO "Town of MOUNTAIN Ward 1" 1150 169 406 0 0
8 OCONTO "Town of OCONTO Wards 1-3" 1582 195 596 0 0
8 OCONTO "Town of OCONTO FALLS Wards 1-2" 1506 189 564 0 0
8 OCONTO "Town of PENSAUKEE Wards 1-2" 1792 227 669 0 0
8 OCONTO "Town of RIVERVIEW Wards 1-2" 1126 185 378 0 0
8 OCONTO "Town of SPRUCE Wards 1-2" 1070 114 421 0 0
8 OCONTO "Town of STILES Wards 1-2" 1824 216 696 0 0
8 OCONTO "Town of TOWNSEND Ward 1" 1480 217 523 0 0
8 OCONTO "Town of UNDERHILL Ward 1" 1004 125 377 0 0
8 OCONTO "Village of LENA Ward 1" 574 68 219 0 0
8 OCONTO "VILLAGE OF PULASKI Ward 5" 0 0 0 0 0
8 OCONTO "Village of SURING Ward 1" 476 43 195 0 0
8 OCONTO "City of GILLETT Wards 1-3" 1240 179 441 0 0
8 OCONTO "City of OCONTO Wards 1-7" 4398 698 1501 0 0
8 OCONTO "City of OCONTO FALLS Wards 1-5" 2726 404 959 0 0
8 OCONTO "City of OCONTO FALLS Ward 6" 0 0 0 0 0
8 OUTAGAMIE "Town of BLACK CREEK Wards 1-2" 1534 158 609 0 0
8 OUTAGAMIE "Town of BOVINA Wards 1-2" 1460 175 555 0 0
8 OUTAGAMIE "Town of BUCHANAN Wards 1-10" 8710 1570 2785 0 0
8 OUTAGAMIE "Town of CENTER Wards 1-7" 4962 616 1865 0 0
8 OUTAGAMIE "Town of CICERO Wards 1-2" 1258 164 465 0 0
8 OUTAGAMIE "Town of DALE Wards 1-3" 3678 447 1392 0 0
8 OUTAGAMIE "Town of DEER CREEK Ward 1" 630 58 257 0 0
8 OUTAGAMIE "Town of ELLINGTON Wards 1-5" 3928 426 1538 0 0
8 OUTAGAMIE "Town of FREEDOM Wards 1-8" 7684 924 2918 0 0
8 OUTAGAMIE "Town of GRAND CHUTE Wards 1-3,15-17" 12690 2500 3845 0 0
8 OUTAGAMIE "Town of GRAND CHUTE Wards 4-6,9-14" 12170 2673 3412 0 0
8 OUTAGAMIE "Town of GRAND CHUTE Wards 7-8" 2206 516 587 0 0
8 OUTAGAMIE "Town of GRAND CHUTE Ward 18" 4 0 2 0 0
8 OUTAGAMIE "Town of GREENVILLE Wards 1-3,5" 7154 1101 2476 0 0
8 OUTAGAMIE "Town of GREENVILLE Ward 4" 258 38 91 0 0
8 OUTAGAMIE "Town of GREENVILLE Ward 6" 480 56 184 0 0
8 OUTAGAMIE "Town of GREENVILLE Ward 7" 2076 312 726 0 0
8 OUTAGAMIE "Town of GREENVILLE Ward 8" 2666 319 1014 0 0
8 OUTAGAMIE "Town of GREENVILLE Ward 9" 2762 422 959 0 0
8 OUTAGAMIE "Town of HORTONIA Wards 1-2" 1402 167 534 0 0
8 OUTAGAMIE "Town of KAUKAUNA Wards 1-3" 1708 172 682 0 0
8 OUTAGAMIE "Town of LIBERTY Ward 1" 1074 114 423 0 0
8 OUTAGAMIE "Town of MAINE Ward 1" 1022 119 392 0 0
8 OUTAGAMIE "Town of MAPLE CREEK Ward 1" 708 66 288 0 0
8 OUTAGAMIE "Town of ONEIDA Wards 1-6" 4424 880 1332 0 0
8 OUTAGAMIE "Town of OSBORN Wards 1-2" 1574 198 589 0 0
8 OUTAGAMIE "Town of SEYMOUR Wards 1-2" 1470 150 585 0 0
8 OUTAGAMIE "Town of VANDENBROEK Wards 1-3" 2084 245 797 0 0
8 OUTAGAMIE "Village of BEAR CREEK Ward 1" 306 43 110 0 0
8 OUTAGAMIE "Village of BLACK CREEK Wards 1-2" 1420 199 511 0 0
8 OUTAGAMIE "Village of COMBINED LOCKS Wards 1-6" 4548 822 1452 0 0
8 OUTAGAMIE "VILLAGE OF HARRISON Wards 1-2" 0 0 0 0 0
8 OUTAGAMIE "Village of HORTONVILLE Wards 1-3" 3452 535 1191 0 0
8 OUTAGAMIE "VILLAGE OF HOWARD Ward 17" 0 0 0 0 0
8 OUTAGAMIE "Village of KIMBERLY Wards 1-9" 8402 1700 2501 0 0
8 OUTAGAMIE "Village of LITTLE CHUTE Wards 1,4-5,14" 3608 693 1111 0 0
8 OUTAGAMIE "Village of LITTLE CHUTE Wards 2,6,8,12-13" 2574 496 791 0 0
8 OUTAGAMIE "Village of LITTLE CHUTE Wards 3,9-11" 4314 815 1342 0 0
8 OUTAGAMIE "Village of LITTLE CHUTE Ward 7" 2086 379 664 0 0
8 OUTAGAMIE "Village of LITTLE CHUTE Wards 15-16" 0 0 0 0 0
