COUNTY AREA TOTAL DEM REP CON LIB WGR IND1 IND2 IND3 IND4 IND5 IND6 IND7 IND8 IND9 IND10 IND11 SCATTERING
WASHINGTON "VILLAGE OF JACKSON Ward 10" 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
WASHINGTON "VILLAGE OF KEWASKUM Wards 1-5,7" 2290 560 1571 16 74 20 0 0 0 15 0 0 0 0 0 0 0 34
WASHINGTON "VILLAGE OF NEWBURG Ward 1-2" 605 110 466 1 22 2 2 0 0 0 0 0 0 0 0 0 0 2
WASHINGTON "VILLAGE OF RICHFIELD Wards 1-2" 1835 426 1318 5 47 7 2 1 0 5 0 0 0 0 0 0 0 24
WASHINGTON "VILLAGE OF RICHFIELD Ward 3" 664 174 457 0 21 6 0 0 0 1 0 0 0 0 0 0 0 5
WASHINGTON "VILLAGE OF RICHFIELD Ward 4" 868 168 634 4 25 2 0 0 0 11 0 0 0 0 0 0 0 24
WASHINGTON "VILLAGE OF RICHFIELD Wards 5-6" 2161 474 1587 7 63 6 0 1 0 0 0 0 0 0 0 0 0 23
WASHINGTON "VILLAGE OF RICHFIELD Wards 7-9" 2220 577 1513 2 66 6 0 2 0 17 0 0 0 0 0 0 0 37
WASHINGTON "VILLAGE OF SLINGER Wards 1-8" 2948 758 1987 11 103 21 4 1 0 13 2 0 0 0 0 0 0 48
WASHINGTON "CITY OF HARTFORD Wards 1-2" 1098 300 702 3 48 6 1 1 0 14 0 0 0 0 0 0 0 23
WASHINGTON "CITY OF HARTFORD Wards 3-5" 1321 378 844 6 50 11 0 0 0 10 0 0 0 0 0 0 0 22
WASHINGTON "CITY OF HARTFORD Wards 6,9-10,15-17,20,23-25,28" 2012 600 1228 12 79 22 2 0 0 22 0 0 0 0 0 0 0 47
WASHINGTON "CITY OF HARTFORD Wards 7-8" 305 85 199 3 10 1 0 0 0 2 0 0 0 0 0 0 0 5
WASHINGTON "CITY OF HARTFORD Wards 11-14,21-22,26-27" 2561 813 1563 7 87 21 4 1 0 12 0 0 0 0 0 0 0 53
WASHINGTON "CITY OF MILWAUKEE Ward 318" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
WASHINGTON "CITY OF WEST BEND Wards 1-3" 1981 601 1242 6 74 10 2 1 0 10 0 0 0 0 0 0 0 35
WASHINGTON "CITY OF WEST BEND Wards 4-6" 2153 759 1234 6 79 24 2 1 0 10 0 0 0 0 0 0 0 38
WASHINGTON "CITY OF WEST BEND Wards 7-8" 2315 734 1414 9 95 17 0 0 0 9 2 0 1 0 0 0 0 34
WASHINGTON "CITY OF WEST BEND Wards 9-10,32" 1946 614 1166 14 84 18 2 0 0 15 0 0 0 0 0 0 0 33
WASHINGTON "CITY OF WEST BEND Wards 11-14,28" 1817 604 1062 8 71 15 1 2 0 16 0 0 0 0 0 0 0 38
WASHINGTON "CITY OF WEST BEND Wards 15-19" 2030 640 1246 12 78 16 1 1 0 11 0 0 0 0 0 0 0 25
WASHINGTON "CITY OF WEST BEND Wards 20-22" 1841 521 1151 7 85 27 2 1 0 11 0 0 0 0 0 0 0 36
WASHINGTON "CITY OF WEST BEND Wards 23-24,26" 2244 703 1333 13 88 26 3 0 0 19 1 0 0 0 0 0 1 57
WASHINGTON "CITY OF WEST BEND Wards 25,27" 2 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
WASHINGTON "CITY OF WEST BEND Ward 29" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
WASHINGTON "CITY OF WEST BEND Wards 30-31" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
WAUKESHA "TOWN OF BROOKFIELD Wards 1,3-4,10" 1656 601 945 2 61 7 1 0 0 10 0 0 0 0 0 0 0 29
WAUKESHA "TOWN OF BROOKFIELD Wards 2,5-8" 2051 778 1158 7 58 9 0 0 0 6 0 0 0 0 0 0 0 35
WAUKESHA "TOWN OF BROOKFIELD Ward 9" 276 96 163 2 10 3 0 1 0 0 0 0 0 0 0 0 0 1
WAUKESHA "TOWN OF DELAFIELD Wards 1-2,5-6" 1918 566 1226 6 61 5 0 1 0 17 0 0 0 0 0 0 0 36
WAUKESHA "TOWN OF DELAFIELD Wards 3-4" 1210 301 828 2 35 5 0 0 0 2 1 0 0 0 0 0 0 36
WAUKESHA "TOWN OF DELAFIELD Wards 7-8" 919 247 557 6 32 11 0 0 0 28 0 0 0 0 0 0 0 38
WAUKESHA "TOWN OF DELAFIELD Wards 9-11" 1299 405 793 4 53 7 0 0 0 12 0 0 0 0 1 0 0 24
WAUKESHA "TOWN OF EAGLE Wards 1-4" 2212 564 1498 14 77 15 0 0 0 11 0 0 0 0 0 0 0 33
WAUKESHA "TOWN OF GENESEE Wards 1,3,5,9" 1530 396 1026 7 55 7 0 1 0 11 0 0 0 0 0 0 0 27
WAUKESHA "TOWN OF GENESEE Wards 2,4,10" 1591 450 1030 10 53 7 1 1 0 11 0 0 0 0 0 0 1 27
WAUKESHA "TOWN OF GENESEE Wards 6-8" 1786 468 1150 7 68 19 0 4 0 27 0 0 0 0 0 0 0 43
WAUKESHA "TOWN OF LISBON Wards 1,6" 2153 540 1482 5 73 16 1 2 0 0 0 0 0 0 0 0 0 34
WAUKESHA "TOWN OF LISBON Ward 2" 1405 397 905 4 47 8 0 1 0 17 0 0 0 0 0 0 0 26
WAUKESHA "TOWN OF LISBON Ward 3" 726 193 492 1 16 5 0 2 0 5 0 0 0 0 0 0 0 12
WAUKESHA "TOWN OF LISBON Wards 4-5" 2293 626 1500 5 91 12 0 2 0 10 0 0 0 0 0 0 0 47
WAUKESHA "TOWN OF MERTON Ward 1-3,7-9" 3599 821 2536 10 121 16 0 0 0 27 5 0 0 0 0 0 0 63
WAUKESHA "TOWN OF MERTON Ward 4-6,10-11" 1779 443 1236 6 56 7 0 0 0 4 0 0 0 0 0 0 0 27
WAUKESHA "TOWN OF MUKWONAGO Wards 1,7-8" 1250 313 854 5 38 14 2 0 0 2 0 0 0 0 0 0 0 22
WAUKESHA "TOWN OF MUKWONAGO Wards 2-3,9-11" 2149 532 1480 4 96 5 2 0 0 2 0 0 0 0 0 0 0 28
WAUKESHA "TOWN OF MUKWONAGO Wards 4-6" 1477 360 1036 5 50 5 0 0 0 4 0 0 0 0 0 0 0 17
WAUKESHA "TOWN OF OCONOMOWOC Wards 1-2,4" 2149 513 1518 4 55 19 0 0 0 7 0 0 0 0 0 0 0 33
WAUKESHA "TOWN OF OCONOMOWOC Wards 3,6-7" 1729 519 1102 8 50 13 0 0 0 11 0 0 0 0 0 0 0 26
WAUKESHA "TOWN OF OCONOMOWOC Wards 5,8-9" 1790 439 1257 1 56 5 1 0 0 8 0 0 0 0 0 0 0 23
WAUKESHA "TOWN OF OCONOMOWOC Ward 10" 24 11 10 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0
WAUKESHA "TOWN OF OTTAWA Wards 1-5" 2514 688 1647 7 91 15 0 0 0 18 0 0 0 0 0 0 0 48
WAUKESHA "TOWN OF VERNON Ward 1,8-11" 2261 584 1553 2 75 13 0 0 0 9 0 0 0 0 0 0 0 25
WAUKESHA "TOWN OF VERNON Ward 2-7" 2768 714 1895 10 77 16 1 0 0 14 0 0 0 0 0 0 0 41
WAUKESHA "TOWN OF WAUKESHA Wards 1,8" 913 346 521 2 24 4 0 0 0 4 0 0 0 0 0 0 0 12
WAUKESHA "TOWN OF WAUKESHA Wards 2-6" 2563 713 1649 12 105 14 0 1 0 14 0 0 0 0 0 0 0 55
WAUKESHA "TOWN OF WAUKESHA Wards 7,9-11" 2096 597 1363 7 67 10 0 2 0 13 0 0 0 0 0 0 0 37
WAUKESHA "TOWN OF WAUKESHA Ward 12" 4 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
WAUKESHA "VILLAGE OF BIG BEND Wards 1-3" 764 180 540 3 33 2 0 0 0 0 0 0 0 0 0 0 0 6
WAUKESHA "VILLAGE OF BUTLER Wards 1-3" 964 323 559 6 51 7 1 1 0 4 0 0 0 0 0 0 0 12
WAUKESHA "VILLAGE OF CHENEQUA Ward 1" 348 69 250 0 13 0 0 0 0 4 0 0 0 0 0 0 0 12
WAUKESHA "VILLAGE OF DOUSMAN Wards 1-3" 1311 371 851 2 51 9 0 0 0 7 0 0 0 0 0 0 0 20
WAUKESHA "VILLAGE OF EAGLE Wards 1-2" 1139 241 812 8 45 8 2 0 0 6 0 0 0 0 0 0 0 17
WAUKESHA "VILLAGE OF ELM GROVE Ward 1-4" 2300 893 1231 8 84 14 0 0 0 15 0 0 0 0 0 0 0 55
WAUKESHA "VILLAGE OF ELM GROVE Ward 5-8" 2008 813 1054 3 70 8 1 0 0 12 2 0 0 0 0 0 0 45
WAUKESHA "VILLAGE OF HARTLAND Wards 1-14" 5316 1676 3233 24 234 36 4 2 0 22 0 0 0 0 0 0 0 85
WAUKESHA "VILLAGE OF LAC LA BELLE Ward 1" 204 57 133 0 7 0 0 0 0 1 0 0 0 0 0 0 0 6
WAUKESHA "VILLAGE OF LANNON Wards 1-2" 715 225 452 4 24 5 0 0 0 0 0 0 0 0 0 0 0 5
WAUKESHA "VILLAGE OF MENOMONEE FALLS Ward 1" 1424 540 799 9 49 7 1 0 0 4 0 0 0 0 0 0 0 15
WAUKESHA "VILLAGE OF MENOMONEE FALLS Ward 2" 841 309 468 6 29 0 0 0 0 10 0 0 0 0 0 0 0 19
WAUKESHA "VILLAGE OF MENOMONEE FALLS Ward 3" 1130 400 657 4 40 7 0 0 0 5 0 0 0 0 0 0 0 17
WAUKESHA "VILLAGE OF MENOMONEE FALLS Ward 4" 594 199 332 5 27 10 0 0 0 3 0 0 0 0 0 0 0 18
WAUKESHA "VILLAGE OF MENOMONEE FALLS Ward 5" 872 311 484 5 35 13 0 1 0 6 0 0 0 0 0 0 0 17
WAUKESHA "VILLAGE OF MENOMONEE FALLS Ward 6" 1116 428 597 5 51 19 0 0 0 2 0 0 0 0 0 0 0 14
WAUKESHA "VILLAGE OF MENOMONEE FALLS Ward 7" 488 162 293 3 17 3 0 0 0 4 0 0 0 0 0 0 0 6
WAUKESHA "VILLAGE OF MENOMONEE FALLS Ward 8" 820 309 415 7 50 13 0 1 0 6 0 0 0 0 0 0 0 19
WAUKESHA "VILLAGE OF MENOMONEE FALLS Ward 9" 903 361 464 5 42 15 0 0 0 4 0 0 0 0 0 0 0 12
WAUKESHA "VILLAGE OF MENOMONEE FALLS Ward 10" 838 281 493 3 43 4 0 1 0 1 0 0 0 0 0 0 0 12
WAUKESHA "VILLAGE OF MENOMONEE FALLS Ward 11" 795 332 415 2 16 10 1 0 0 6 1 0 0 0 0 0 0 12
WAUKESHA "VILLAGE OF MENOMONEE FALLS Ward 12" 648 253 351 1 24 5 0 1 0 1 0 0 0 0 0 0 0 12
WAUKESHA "VILLAGE OF MENOMONEE FALLS Ward 13" 1191 415 698 2 28 7 1 1 0 10 0 0 0 0 0 0 0 29
WAUKESHA "VILLAGE OF MENOMONEE FALLS Ward 14" 1358 494 756 2 49 9 0 1 0 12 0 0 0 0 0 0 0 35
WAUKESHA "VILLAGE OF MENOMONEE FALLS Ward 15" 1307 457 736 3 51 11 0 1 0 13 1 0 0 0 0 0 0 34
WAUKESHA "VILLAGE OF MENOMONEE FALLS Ward 16" 618 203 370 0 15 7 0 0 0 4 0 0 0 0 0 0 0 19
WAUKESHA "VILLAGE OF MENOMONEE FALLS Ward 17" 1179 454 648 4 35 7 0 3 0 5 0 0 0 0 0 0 0 23
WAUKESHA "VILLAGE OF MENOMONEE FALLS Ward 18" 1035 408 537 1 50 4 0 0 0 6 0 0 0 0 0 0 0 29
WAUKESHA "VILLAGE OF MENOMONEE FALLS Ward 19" 1245 438 719 2 40 5 1 1 0 11 0 0 0 0 0 0 0 28
WAUKESHA "VILLAGE OF MENOMONEE FALLS Ward 20" 1154 418 661 1 49 7 0 0 0 5 0 0 0 0 0 0 0 13
WAUKESHA "VILLAGE OF MENOMONEE FALLS Ward 21" 1180 465 646 4 32 8 0 0 0 3 0 0 0 0 0 0 0 22
WAUKESHA "VILLAGE OF MENOMONEE FALLS Ward 22" 808 301 469 3 23 4 0 0 0 1 0 0 0 0 0 0 0 7
WAUKESHA "VILLAGE OF MENOMONEE FALLS Ward 23" 954 283 602 5 29 10 0 0 0 10 0 0 0 0 0 0 0 15
WAUKESHA "VILLAGE OF MERTON Wards 1-4" 1956 429 1402 6 65 11 0 0 0 8 0 0 0 0 0 0 0 35
WAUKESHA "VILLAGE OF MERTON Ward 5" 3 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
WAUKESHA "VILLAGE OF MUKWONAGO Wards 1-10" 4229 1254 2667 17 170 24 2 2 0 19 0 0 0 0 0 0 0 74
WAUKESHA "VILLAGE OF NASHOTAH Wards 1-3" 871 238 583 1 35 1 0 0 0 3 0 0 0 0 0 0 0 10
WAUKESHA "VILLAGE OF NORTH PRAIRIE Ward 1-3" 1319 325 917 4 47 5 0 0 0 3 0 0 0 0 0 0 0 18
WAUKESHA "VILLAGE OF OCONOMOWOC LAKE Ward 1" 354 82 252 1 10 1 0 0 0 0 0 0 0 0 0 0 0 8
WAUKESHA "VILLAGE OF PEWAUKEE Ward 1-5" 2687 899 1587 9 115 9 0 1 0 22 0 0 0 0 0 0 0 45
WAUKESHA "VILLAGE OF PEWAUKEE Ward 6-10" 1949 682 1119 5 77 22 0 2 0 12 0 0 0 0 0 0 0 30
WAUKESHA "VILLAGE OF SUMMIT Ward 1,6" 990 263 662 0 41 2 0 0 0 6 0 0 0 0 0 0 0 16
WAUKESHA "VILLAGE OF SUMMIT Ward 2-5" 2029 627 1246 6 77 11 0 0 0 14 0 0 0 0 0 0 0 48
WAUKESHA "VILLAGE OF SUSSEX Wards 1,3" 1686 541 1041 4 57 21 1 0 0 6 0 0 0 0 0 0 0 15
WAUKESHA "VILLAGE OF SUSSEX Wards 2,4" 1961 659 1156 16 86 21 0 0 0 0 0 0 0 0 0 0 0 23
WAUKESHA "VILLAGE OF SUSSEX Ward 5" 926 274 593 5 34 4 0 0 0 6 0 0 0 0 0 0 0 10
WAUKESHA "VILLAGE OF SUSSEX Wards 6-7" 1546 477 954 4 54 3 0 3 0 14 0 0 0 0 0 0 0 37
WAUKESHA "VILLAGE OF SUSSEX Ward 8" 129 37 88 0 3 0 0 0 0 0 0 0 0 0 0 0 0 1
WAUKESHA "VILLAGE OF SUSSEX Ward 9" 12 2 8 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0
WAUKESHA "VILLAGE OF WALES Wards 1-4" 1752 547 1090 11 45 11 0 2 0 9 0 0 0 0 1 0 0 36
WAUKESHA "CITY OF BROOKFIELD Ward 1" 1076 419 557 4 44 7 1 0 0 12 0 0 0 0 0 0 0 32
WAUKESHA "CITY OF BROOKFIELD Ward 2" 1265 457 724 4 40 9 0 2 0 7 0 0 0 0 0 0 0 22
WAUKESHA "CITY OF BROOKFIELD Ward 3" 1243 415 733 4 54 10 1 0 0 6 0 0 0 0 0 0 0 20
WAUKESHA "CITY OF BROOKFIELD Ward 4" 658 256 375 2 14 1 2 0 0 1 0 0 0 0 0 0 0 7
WAUKESHA "CITY OF BROOKFIELD Ward 5" 1336 455 791 4 42 8 0 3 0 12 0 0 0 0 0 0 0 21
WAUKESHA "CITY OF BROOKFIELD Ward 6" 751 241 455 2 30 0 0 0 0 2 0 0 0 0 0 0 0 21
WAUKESHA "CITY OF BROOKFIELD Ward 7" 884 345 474 4 29 9 0 0 0 7 0 0 0 0 0 0 0 16
WAUKESHA "CITY OF BROOKFIELD Ward 8" 1275 491 680 3 53 11 0 0 0 10 0 0 0 0 0 0 0 27
WAUKESHA "CITY OF BROOKFIELD Ward 9" 1017 355 572 0 43 8 0 0 0 14 0 0 0 0 0 0 0 25
WAUKESHA "CITY OF BROOKFIELD Ward 10" 1237 467 704 2 37 3 1 0 0 6 0 0 0 0 0 0 0 17
WAUKESHA "CITY OF BROOKFIELD Ward 11" 1061 430 557 4 35 7 0 2 0 7 0 0 0 0 0 0 0 19
WAUKESHA "CITY OF BROOKFIELD Ward 12" 1259 452 708 3 44 5 1 1 0 6 1 0 0 0 0 0 0 38
WAUKESHA "CITY OF BROOKFIELD Ward 13" 1152 394 659 4 34 6 0 0 0 15 2 0 0 0 0 0 0 38
WAUKESHA "CITY OF BROOKFIELD Ward 14" 934 308 542 3 38 5 0 0 0 12 0 0 0 0 0 0 0 26
WAUKESHA "CITY OF BROOKFIELD Ward 15" 1006 337 610 1 30 7 0 0 0 7 0 0 0 0 0 0 0 14
WAUKESHA "CITY OF BROOKFIELD Ward 16" 444 146 257 0 20 3 0 0 0 4 0 0 0 0 0 0 0 14
WAUKESHA "CITY OF BROOKFIELD Ward 17" 1134 397 650 3 40 6 0 0 0 12 0 0 0 0 0 0 0 26
WAUKESHA "CITY OF BROOKFIELD Ward 18" 909 326 527 2 20 9 0 0 0 2 0 0 0 0 0 0 0 23
WAUKESHA "CITY OF BROOKFIELD Ward 19" 823 302 461 4 22 6 0 0 0 4 1 0 0 0 0 0 0 23
WAUKESHA "CITY OF BROOKFIELD Ward 20" 1104 422 619 1 28 12 0 0 0 4 0 0 0 0 0 0 0 18
WAUKESHA "CITY OF BROOKFIELD Ward 21" 919 361 519 1 19 4 0 1 0 6 0 0 0 0 0 0 0 8
WAUKESHA "CITY OF BROOKFIELD Ward 22" 1221 500 626 3 51 14 0 0 0 6 0 0 0 0 0 0 0 21
WAUKESHA "CITY OF BROOKFIELD Ward 23" 950 394 482 2 34 7 0 1 0 3 0 0 0 0 0 0 0 27
WAUKESHA "CITY OF BROOKFIELD Ward 24" 1257 466 686 4 54 9 2 0 0 9 0 0 0 0 0 0 0 27
WAUKESHA "CITY OF DELAFIELD Wards 1-14" 4466 1495 2624 15 165 16 0 1 0 43 4 0 0 0 0 0 0 103
WAUKESHA "CITY OF MILWAUKEE Ward 319" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
WAUKESHA "CITY OF MUSKEGO Ward 1-3" 2418 687 1576 11 78 16 0 0 0 12 0 0 0 0 0 0 0 38
WAUKESHA "CITY OF MUSKEGO Ward 4-5" 2072 632 1314 7 76 13 0 0 0 4 0 0 0 0 0 0 0 26
WAUKESHA "CITY OF MUSKEGO Ward 6-8" 2393 700 1528 8 86 20 0 1 0 13 0 0 0 0 0 0 0 37
WAUKESHA "CITY OF MUSKEGO Ward 9-10" 1845 581 1150 6 65 13 0 1 0 6 0 0 0 0 0 0 0 23
WAUKESHA "CITY OF MUSKEGO Ward 11-12" 2173 582 1425 4 82 22 0 2 0 21 0 0 0 0 0 0 0 35
WAUKESHA "CITY OF MUSKEGO Ward 13-14" 2253 589 1533 7 54 13 1 0 0 19 0 0 0 0 0 0 0 37
WAUKESHA "CITY OF MUSKEGO Ward 15-16" 2212 636 1463 5 69 9 4 0 0 7 0 0 0 0 0 0 0 19
WAUKESHA "CITY OF NEW BERLIN Ward 1" 1265 489 662 6 48 8 0 1 0 25 0 0 0 0 0 0 0 26
WAUKESHA "CITY OF NEW BERLIN Ward 2" 975 329 554 11 49 10 0 0 0 10 0 0 0 0 0 0 0 12
WAUKESHA "CITY OF NEW BERLIN Ward 3" 1263 444 713 8 54 11 0 0 0 16 0 0 0 0 0 0 0 17
WAUKESHA "CITY OF NEW BERLIN Ward 4" 1089 426 576 2 26 9 1 0 0 15 2 0 0 0 0 0 0 32
WAUKESHA "CITY OF NEW BERLIN Ward 5" 1668 661 883 4 70 11 1 0 0 7 0 0 0 0 0 0 0 31
WAUKESHA "CITY OF NEW BERLIN Ward 6" 376 189 157 2 14 2 0 0 0 4 0 0 0 0 0 0 0 8
WAUKESHA "CITY OF NEW BERLIN Ward 7" 114 22 78 0 6 0 0 0 0 4 0 0 0 0 0 0 0 4
WAUKESHA "CITY OF NEW BERLIN Ward 8" 1563 576 893 8 57 10 1 0 0 2 0 0 0 0 2 0 0 14
WAUKESHA "CITY OF NEW BERLIN Ward 9" 1349 514 739 5 49 16 2 0 0 3 0 0 0 0 0 0 0 21
WAUKESHA "CITY OF NEW BERLIN Ward 10" 251 76 159 0 7 1 0 0 0 4 0 0 0 0 0 0 0 4
WAUKESHA "CITY OF NEW BERLIN Ward 11" 583 171 377 2 21 2 0 0 0 2 0 0 0 0 0 0 0 8
WAUKESHA "CITY OF NEW BERLIN Ward 12" 177 57 107 0 8 0 0 1 0 1 0 0 0 0 0 0 0 3
WAUKESHA "CITY OF NEW BERLIN Ward 13" 203 55 134 1 8 4 0 0 0 0 0 0 0 0 0 0 0 1
WAUKESHA "CITY OF NEW BERLIN Ward 14" 4 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
WAUKESHA "CITY OF NEW BERLIN Ward 15" 1125 334 721 1 34 12 0 0 0 6 0 0 0 0 0 0 0 17
WAUKESHA "CITY OF NEW BERLIN Ward 16" 1542 500 920 1 57 8 0 0 0 17 0 0 0 0 0 0 0 39
WAUKESHA "CITY OF NEW BERLIN Ward 17" 182 77 97 1 3 3 0 0 0 0 0 0 0 0 0 0 0 1
WAUKESHA "CITY OF NEW BERLIN Ward 18" 1973 719 1125 6 75 12 1 1 0 5 0 0 0 0 0 0 0 29
WAUKESHA "CITY OF NEW BERLIN Ward 19" 159 57 95 0 5 1 0 0 0 0 0 0 0 0 0 0 0 1
WAUKESHA "CITY OF NEW BERLIN Ward 20" 352 106 229 1 12 1 0 0 0 0 0 0 0 0 0 0 0 3
WAUKESHA "CITY OF NEW BERLIN Ward 21" 1320 461 770 3 46 12 0 0 0 6 0 0 0 0 0 0 0 22
WAUKESHA "CITY OF NEW BERLIN Ward 22" 1274 518 650 4 42 6 0 0 0 16 0 0 0 0 0 0 0 38
WAUKESHA "CITY OF NEW BERLIN Ward 23" 902 326 502 5 37 3 0 0 0 5 0 0 0 0 0 0 0 24
WAUKESHA "CITY OF NEW BERLIN Ward 24" 1627 598 933 2 58 8 0 0 0 5 0 0 0 0 0 0 0 23
WAUKESHA "CITY OF NEW BERLIN Ward 25" 803 240 492 3 35 7 0 0 0 8 0 0 0 0 0 0 0 18
WAUKESHA "CITY OF NEW BERLIN Ward 26" 1280 323 880 2 43 6 1 0 0 5 0 0 0 0 0 0 0 20
WAUKESHA "CITY OF NEW BERLIN Ward 27" 1684 600 982 5 62 7 0 0 0 6 0 0 0 0 0 0 0 22
WAUKESHA "CITY OF OCONOMOWOC Wards 1-3,13" 2930 1031 1678 12 106 19 1 0 0 25 0 0 0 0 0 0 0 58
WAUKESHA "CITY OF OCONOMOWOC Wards 4-6" 2401 771 1462 16 83 11 1 0 0 15 0 0 0 0 0 0 0 42
WAUKESHA "CITY OF OCONOMOWOC Wards 7-9" 2227 717 1339 9 86 18 1 0 0 8 0 0 0 0 0 0 0 49
WAUKESHA "CITY OF OCONOMOWOC Wards 10-12" 2210 702 1358 8 96 8 0 1 0 6 0 0 0 0 0 0 0 31
WAUKESHA "CITY OF PEWAUKEE Wards 1-4" 3461 1003 2244 9 115 20 0 3 0 12 0 0 1 0 0 0 0 54
WAUKESHA "CITY OF PEWAUKEE Wards 5-7" 2950 937 1839 10 94 11 2 1 0 10 0 0 0 0 0 0 0 46
WAUKESHA "CITY OF PEWAUKEE Wards 8-10" 3009 933 1843 20 112 24 2 1 0 14 0 0 0 0 0 0 0 60
WAUKESHA "CITY OF WAUKESHA Ward 1" 1075 437 551 6 43 16 0 1 0 3 0 0 0 0 0 0 0 18
WAUKESHA "CITY OF WAUKESHA Ward 2" 1164 475 600 4 46 10 2 2 0 10 0 0 0 0 0 0 0 15
WAUKESHA "CITY OF WAUKESHA Ward 3" 375 161 191 1 8 4 0 0 3 1 0 0 0 0 0 0 0 6
WAUKESHA "CITY OF WAUKESHA Ward 4" 499 232 240 1 10 3 0 1 0 2 0 0 0 0 0 0 0 10
WAUKESHA "CITY OF WAUKESHA Ward 5" 969 473 393 6 51 14 0 0 0 8 0 0 0 0 0 0 0 24
WAUKESHA "CITY OF WAUKESHA Ward 6" 960 437 429 3 45 24 0 3 0 5 0 0 0 0 0 0 0 14
WAUKESHA "CITY OF WAUKESHA Ward 7" 761 286 388 13 35 6 0 0 0 6 0 0 0 0 0 0 0 27
WAUKESHA "CITY OF WAUKESHA Ward 8" 236 94 127 3 6 2 0 0 0 2 0 0 0 0 0 0 0 2
WAUKESHA "CITY OF WAUKESHA Ward 9" 1377 540 743 0 67 9 0 0 0 4 0 0 0 0 0 0 0 14
WAUKESHA "CITY OF WAUKESHA Ward 10" 575 218 313 4 25 8 0 0 0 1 0 0 0 0 0 0 0 6
WAUKESHA "CITY OF WAUKESHA Ward 11" 478 196 237 2 27 6 0 0 0 3 0 0 0 0 0 0 0 7
WAUKESHA "CITY OF WAUKESHA Ward 12" 1621 590 869 5 93 23 0 0 0 12 0 0 0 0 0 0 0 29
WAUKESHA "CITY OF WAUKESHA Ward 13" 996 373 555 1 34 9 0 0 0 7 0 0 0 0 0 0 0 17
WAUKESHA "CITY OF WAUKESHA Ward 14" 980 428 465 3 47 10 0 1 0 6 0 0 0 0 0 0 0 20
WAUKESHA "CITY OF WAUKESHA Ward 15" 601 258 282 3 27 17 0 0 0 3 0 0 0 0 0 0 0 11
WAUKESHA "CITY OF WAUKESHA Ward 16" 585 228 296 3 35 12 1 0 0 3 0 0 0 0 0 0 0 7
WAUKESHA "CITY OF WAUKESHA Ward 17" 1635 644 842 9 82 20 0 0 0 4 0 0 0 0 0 0 0 34
WAUKESHA "CITY OF WAUKESHA Ward 18" 1082 563 416 3 57 22 1 0 0 5 0 0 0 0 0 0 0 15
WAUKESHA "CITY OF WAUKESHA Ward 19" 1297 568 592 6 67 19 0 1 0 15 0 0 0 0 0 0 0 29
WAUKESHA "CITY OF WAUKESHA Ward 20" 1444 549 778 8 57 15 1 0 0 10 0 0 0 0 0 0 0 26
WAUKESHA "CITY OF WAUKESHA Ward 21" 1132 446 613 5 40 10 1 0 0 1 0 0 0 0 0 0 0 16
WAUKESHA "CITY OF WAUKESHA Ward 22" 987 407 479 4 54 8 1 2 0 13 0 0 0 0 0 0 0 19
WAUKESHA "CITY OF WAUKESHA Ward 23" 905 363 467 2 31 8 1 0 0 13 0 0 0 0 0 0 0 20
WAUKESHA "CITY OF WAUKESHA Ward 24" 674 308 314 4 22 12 0 0 0 3 0 0 0 0 0 0 0 11
WAUKESHA "CITY OF WAUKESHA Ward 25" 784 370 323 6 45 15 0 0 0 4 0 0 0 0 0 0 0 21
WAUKESHA "CITY OF WAUKESHA Ward 26" 458 230 187 3 21 5 1 0 0 1 0 0 0 0 0 0 0 10
WAUKESHA "CITY OF WAUKESHA Ward 27" 43 21 20 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0
WAUKESHA "CITY OF WAUKESHA Ward 28" 443 215 175 2 30 9 0 0 0 4 0 0 0 0 0 0 0 8
WAUKESHA "CITY OF WAUKESHA Ward 29" 411 199 180 7 15 7 0 0 0 1 0 0 0 0 0 0 0 2
WAUKESHA "CITY OF WAUKESHA Ward 30" 1515 554 814 3 78 9 0 0 0 14 0 0 0 0 0 0 0 43
WAUKESHA "CITY OF WAUKESHA Ward 31" 1520 542 874 4 58 8 0 0 0 4 0 0 0 0 0 0 0 30
WAUKESHA "CITY OF WAUKESHA Ward 32" 1285 517 664 6 58 6 0 2 0 2 0 0 0 0 0 0 0 30
WAUKESHA "CITY OF WAUKESHA Ward 33" 1118 388 622 3 61 14 0 1 0 7 0 0 0 0 0 0 0 22
WAUKESHA "CITY OF WAUKESHA Ward 34" 337 159 145 1 21 1 1 0 0 1 0 0 0 0 0 0 0 8
WAUKESHA "CITY OF WAUKESHA Ward 35" 1311 470 728 3 41 9 0 1 0 15 0 0 0 0 0 0 0 44
